SONAVORM,SAGEDUS_x,SAGEDUS_y
ostes,1,19179.0
ostavad,1,10049.0
ostame,1,6066.0
ossinovskite,1,10.0
ossinovskigi,1,0.0
osmani,1,516.0
oskustest,1,3295.0
oskusteave,1,951.0
oskuslikust,1,139.0
oskuslikumalt,1,200.0
oskuslikult,1,5151.0
oskav,1,418.0
oskate,1,7047.0
oskasid,1,4115.0
oskame,1,6983.0
oskamatu,1,750.0
oskaksid,1,3021.0
ostmine,1,11477.0
ostmist,1,8718.0
oskad,1,18323.0
ostnud,1,28149.0
osutunud,1,15122.0
osutu,1,962.0
osutavate,1,662.0
osutati,1,840.0
osutas,1,6541.0
osutanud,1,2648.0
osutamisel,1,2632.0
osundab,1,333.0
ostuvõime,1,143.0
ostusid,1,329.0
ostule,1,757.0
ostujõult,1,20.0
ostujõugu,1,0.0
ostujõudu,1,486.0
ostujõu,1,856.0
ostuhullust,1,53.0
ostuga,1,4675.0
ostsin,1,50444.0
ostsid,1,7925.0
oskaks,1,15764.0
osistest,1,82.0
ortiz,1,258.0
osalised,1,5941.0
osalevad,1,33767.0
osaleva,1,1985.0
osalesid,1,24459.0
osalenutele,1,642.0
osalenute,1,1785.0
osalenud,1,52560.0
osalemisrõõmu,1,51.0
osalemisest,1,4359.0
osalejad,1,28765.0
osaleb,1,38115.0
osakohaga,1,0.0
osakestefüüsikat,1,7.0
osagi,1,271.0
osadust,1,868.0
osadus,1,1225.0
osad,1,66061.0
osaajaga,1,644.0
orwelli,1,868.0
ortodoksi,1,380.0
osalise,1,9112.0
osalisi,1,1784.0
osaühingu,1,4596.0
osalistele,1,1355.0
osavõttu,1,2084.0
osavõtlikum,1,35.0
osavõtjaks,1,59.0
osavõtjad,1,3408.0
osavuse,1,559.0
osavale,1,133.0
osatähtsuse,1,826.0
osati,1,1795.0
osates,1,409.0
osatasid,1,5.0
osapooltele,1,3825.0
osapooltel,1,1191.0
osapoolt,1,1884.0
osapooli,1,3787.0
osapooled,1,10905.0
osanuks,1,256.0
osalusel,1,4454.0
osaluse,1,7249.0
osalusdemokraatial,1,7.0
maiustustelauale,1,2.0
maiused,1,1020.0
kogudusele,1,3228.0
kupeesse,1,203.0
kurgja,1,498.0
kurgede,1,188.0
kuretiibadel,1,0.0
kurbust,1,4608.0
kurbus,1,4402.0
kurbloolisus,1,97.0
kurbade,1,863.0
kuradid,1,717.0
kuraator,1,6188.0
kupatada,1,533.0
kurvastuseks,1,1220.0
kunstnikud,1,9971.0
kunstniku,1,18430.0
kunstnike,1,14389.0
kunstlikku,1,1297.0
kunstiühing,1,146.0
kunstiõpe,1,49.0
kunstiväärtust,1,42.0
kunstiväärtuse,1,32.0
kunstiväline,1,3.0
kurikavalus,1,5.0
kurikuulsad,1,540.0
kurioosum,1,564.0
kurioosumina,1,194.0
kurtma,1,1518.0
kurtjatel,1,11.0
kursimuutusi,1,17.0
kursimuutusest,1,20.0
kursil,1,2613.0
kursiga,1,921.0
kurnavates,1,11.0
kurnavaks,1,441.0
kurnamist,1,138.0
kurjategijatele,1,661.0
kurjategijatega,1,349.0
kurjategijat,1,903.0
kurjategija,1,5735.0
kurjasti,1,975.0
kuriteos,1,3039.0
kuritegudega,1,806.0
kuritegevuse,1,6442.0
kuritarvituste,1,605.0
kuristikust,1,171.0
kunstiteaduslikus,1,4.0
kunstiteadlane,1,1344.0
kunstisündmused,1,25.0
kunagine,1,11331.0
kummutavad,1,155.0
kummitus,1,1395.0
kummitempli,1,85.0
kummitama,1,3793.0
kummitada,1,118.0
kummist,1,10040.0
kummikuule,1,152.0
kummidega,1,523.0
kummelimuru,1,15.0
kumme,1,777.0
kummatigi,1,783.0
kummastub,1,0.0
kummastavalt,1,245.0
kummardusega,1,223.0
kummalisi,1,3207.0
kummalisel,1,4652.0
kummalised,1,3794.0
kummalise,1,3983.0
kuluva,1,1281.0
kumuleeruv,1,65.0
kunagisel,1,753.0
kunstiseltskonna,1,2.0
kunagist,1,3058.0
kunstis,1,6156.0
kunstipärane,1,329.0
kunstiliste,1,820.0
kunstilisi,1,758.0
kunstiliselt,1,1595.0
kunstiliik,1,263.0
kunstikooli,1,5383.0
kunstihuviline,1,175.0
kunstihoone,1,2287.0
kunstieksperdid,1,40.0
kunstid,1,930.0
kunnase,1,410.0
kuningriigis,1,1621.0
kuningliku,1,6360.0
kuningas,1,31214.0
kuningapaari,1,95.0
kuningamändi,1,9.0
kuningaid,1,523.0
kunagistest,1,856.0
kurvad,1,4286.0
kurvem,1,2402.0
kulutamine,1,1476.0
kuulsite,1,688.0
kuulutades,1,1224.0
kuulun,1,3206.0
kuulumisest,1,613.0
kuulumisele,1,241.0
kuulumisega,1,240.0
kuulukse,1,340.0
kuulujaid,1,131.0
kuulsusrikka,1,351.0
kuulsuse,1,4110.0
kuulsin,1,25251.0
kurvemate,1,49.0
kuulsime,1,3982.0
kuulsama,1,684.0
kuulsam,1,2059.0
kuulmine,1,2492.0
kuulis,1,13064.0
kuulge,1,7112.0
kuuletuda,1,428.0
kuulekusega,1,97.0
kuulekateks,1,44.0
kuulutaks,1,448.0
kuulutamine,1,1578.0
kuulutatakse,1,7852.0
kuulutatu,1,57.0
kuvarivalgusesse,1,0.0
kuvandiloomes,1,12.0
kuvandi,1,3071.0
kuvandeid,1,113.0
kuvand,1,3812.0
kuuske,1,2548.0
kuuse-segamets,1,10.0
kuupäeva,1,16853.0
kuupjuur,1,40.0
kuumutatakse,1,1210.0
kuum,1,22318.0
kuuluvustunde,1,189.0
kuuluvusele,1,164.0
kuuluvat,1,6266.0
kuuluvasse,1,495.0
kuuluvana,1,304.0
kuuluv,1,24363.0
kuulutava,1,105.0
kuulutav,1,198.0
kuulekas,1,869.0
kuulekamad,1,35.0
kuuleb,1,13189.0
kutsuta,1,1133.0
kutsunud,1,13027.0
kutsun,1,8881.0
kutsumuse,1,1039.0
kutsumist,1,857.0
kutsumata,1,2048.0
kutsuma,1,8595.0
kutsuks,1,2460.0
kutsuge,1,2105.0
kutsudes,1,3506.0
kutseõppeasutused,1,226.0
kutseliste,1,1089.0
kutselisest,1,51.0
kutsealustest,1,87.0
kutsealustele,1,61.0
kutsealuse,1,100.0
kustutavad,1,782.0
kustutanud,1,2183.0
kustutada,1,17969.0
kurvis,1,4432.0
kutsusime,1,3143.0
kutsutavate,1,152.0
kuuldus,1,1244.0
kutsuva,1,1013.0
kuulati,1,6802.0
kuulates,1,10673.0
kuulanud,1,8361.0
kuulamine,1,6798.0
kuulajatelt,1,228.0
kuulajat,1,1221.0
kuulajas,1,162.0
kuuks,1,15111.0
kuukirja,1,287.0
kuuest,1,9053.0
kuuendas-seitsmendas,1,0.0
kuuendaks,1,2468.0
kuuele,1,3225.0
kuuel,1,5118.0
kuuekorruseline,1,134.0
kuuekordistunud,1,40.0
kuudega,1,994.0
kuubalase,1,78.0
kutuzovi,1,102.0
kulutustest,1,1181.0
kulutab,1,6949.0
kvalifikatsioonita,1,152.0
kujunema,1,2981.0
kujutamisest,1,267.0
kujutamine,1,2085.0
kujutamas,1,140.0
kujutama,1,2196.0
kujutaksime,1,35.0
kujunevad,1,4447.0
kujunemist,1,4673.0
kujunemise,1,3597.0
kujunemine,1,3134.0
kujunedes,1,147.0
kulda,1,11279.0
kujunduse,1,8047.0
kujundlikku,1,220.0
kujunditele,1,193.0
kujundirohke,1,17.0
kujundiks,1,314.0
kujundid,1,3713.0
kujundi,1,2059.0
kujundeid,1,4033.0
kujundava,1,624.0
kujutamisviis,1,71.0
kujutanud,1,5148.0
kujutati,1,1466.0
kujutatut,1,95.0
kukuvad,1,6544.0
kukutud,1,244.0
kukutatud,1,634.0
kukutas,1,1924.0
kukutanud,1,512.0
kukutamise,1,419.0
kukume,1,439.0
kukkuva,1,283.0
kukkurloomi,1,16.0
kukkumiseni,1,131.0
kukkumisele,1,336.0
kukkumise,1,4682.0
kukkumine,1,5277.0
kukk,1,12790.0
kuke,1,3907.0
kujutlusvõimelisi,1,3.0
kujutlemast,1,14.0
kujutelmades,1,65.0
kujutavad,1,9803.0
kujundav,1,720.0
kujundatakse,1,2111.0
kujundamises,1,1142.0
ks,1,5447.0
krõbe,1,4485.0
kräpijama,1,0.0
kruvivad,1,146.0
kruvikeeraja,1,1702.0
kruvida,1,2125.0
kruusimägi,1,577.0
kruuse,1,3985.0
krutib,1,284.0
krossi,1,4883.0
kroosile,1,7.0
krooniti,1,5779.0
kroonilisi,1,1299.0
krooniliselt,1,815.0
kroomitud,1,3298.0
kroomist,1,329.0
krohvi,1,1988.0
kritselduselt,1,1.0
kriteeriumite,1,2192.0
kriteeriume,1,4147.0
krüptilised,1,57.0
ksenia,1,1236.0
kujundamisel,1,9240.0
kseno,1,3.0
kujundamiseks,1,4179.0
kujundamine,1,7004.0
kujundab,1,5643.0
kujuga,1,15889.0
kuivanud,1,11209.0
kuivama,1,5670.0
kuidagiviisi,1,1298.0
kuhtumine,1,29.0
kuhjuvatele,1,19.0
kuhjuvate,1,100.0
kuhjuvad,1,1090.0
kuhjunud,1,1671.0
kuhjaga,1,7862.0
kududa,1,5792.0
kude,1,1481.0
kt,1,7457.0
ksjuša,1,28.0
ksenofoobsed,1,81.0
ksenofoobia,1,907.0
kuld,1,12800.0
kuldhambad,1,65.0
kulustruktuuri,1,33.0
kultuuripoliitika,1,1166.0
kultuuritarbimise,1,125.0
kultuuristereotüübid,1,0.0
kultuuriruumist,1,935.0
kultuuriruumile,1,222.0
kultuuririndelt,1,2.0
kultuuriraha,1,33.0
kultuuripõgenikeks,1,0.0
kultuuripreemia,1,804.0
kultuuripoliitiline,1,59.0
kultuuripimedad,1,0.0
kuldmikrofon,1,37.0
kultuuripildilt,1,1.0
kultuuriobjektidesse,1,11.0
kultuuriobjektides,1,0.0
kultuuriobjektid,1,89.0
kultuuriministrile,1,274.0
kultuuriminister,1,5798.0
kultuuriministeeriumilt,1,347.0
kultuuriministeeriumil,1,135.0
kultuuriministeerium,1,4715.0
kultuuritegelaste,1,563.0
kultuuritöötajate,1,800.0
kultuuritüüpe,1,1.0
kultuurivaldkonnas,1,738.0
kulus,1,24052.0
kuluridadega,1,3.0
kulumist,1,2797.0
kulule,1,374.0
kulukriteerium,1,0.0
kulukas,1,7078.0
kulukamaks,1,605.0
kulukamad,1,210.0
kulukad,1,1118.0
kuluhüvitisteta,1,5.0
kuluga,1,2014.0
kuluefektiivsemad,1,40.0
kuludest,1,4389.0
kuludega,1,4667.0
kuluda,1,3978.0
kuluartiklitele,1,16.0
kultuurmaa,1,18.0
kultuurkapitali,1,7150.0
kultuuriväärtusi,1,318.0
kultuurilistele,1,368.0
kultuurilisi,1,1933.0
kultuurilises,1,798.0
kultusteoses,1,8.0
kulmugi,1,203.0
kulminatsiooniks,1,1041.0
kullana,1,692.0
kullamüügiga,1,1.0
kullafondi,1,683.0
kulisside-tagune,1,0.0
kulinaarsed,1,220.0
kulgevatele,1,52.0
kulgevast,1,176.0
kulgevad,1,3781.0
kulgesid,1,1543.0
kulgenud,1,6811.0
kulgemise,1,2438.0
kulgeme,1,489.0
kulgeda,1,3871.0
kulg,1,3279.0
kuldsetes,1,199.0
kuldsete,1,3303.0
kuldse,1,10699.0
kultusraamatus,1,4.0
kultuure,1,2349.0
kultuuriliselt,1,2470.0
kultuuri-nobeljaapani,1,0.0
kultuurilisel,1,200.0
kultuurilised,1,2057.0
kultuuriline,1,4312.0
kultuurilaenu,1,1.0
kultuurilaene,1,1.0
kultuurikatkestuste,1,2.0
kultuuriinnovatsioon,1,2.0
kultuurigeograafiline,1,4.0
kultuurigeneetilist,1,0.0
kultuurigeneetilises,1,0.0
kultuuriga,1,4281.0
kultuuridiplomaatiale,1,5.0
kultuuride,1,7252.0
kultuurid,1,2376.0
kultuuribilanssi,1,0.0
kultuuribarjääre,1,5.0
kultuuriautonoomiast,1,10.0
kultuuriastronoomiast,1,0.0
kultuuriajakirja,1,122.0
kvalifikatsiooni,1,9007.0
kvalifitseeru,1,1748.0
kristlikud,1,2467.0
kõrgliigasse,1,2191.0
kõrvalasuvasse,1,206.0
kõrvadnorra,1,0.0
kõrvad,1,10339.0
kõrtsidega,1,20.0
kõrguvaid,1,128.0
kõrgusele,1,7268.0
kõrgub,1,1462.0
kõrgtehnoloogilistes,1,52.0
kõrgpilotaažiks,1,3.0
kõrgkoolis,1,3412.0
kõvem,1,4367.0
kõrgkoolilõpetajad,1,9.0
kõrgkoolide,1,2928.0
kõrgkoolid,1,1167.0
kõrgkooli,1,6743.0
kõrgkoolegi,1,1.0
kõrgklassi,1,1318.0
kõrgkirjanduslikest,1,2.0
kõrgharitud,1,801.0
kõrgetasemelisel,1,865.0
kõrvaldamiseks,1,4646.0
kõrvaldatud,1,3592.0
kõrvalehiilimine,1,73.0
kõrvalehiilimist,1,49.0
kõrvutan,1,74.0
kõrvutamist,1,79.0
kõrvutamine,1,419.0
kõrvutab,1,274.0
kõrvus,1,2474.0
kõrvuni,1,2084.0
kõrvulukustava,1,221.0
kõrvatagused,1,134.0
kõrvaltvaatajale,1,942.0
kõrvaltegelase,1,87.0
kõrvalseisjal,1,111.0
kõrvalpilk,1,184.0
kõrvalmajade,1,29.0
kõrvalkorteris,1,157.0
kõrvalistes,1,221.0
kõrvaletõrjumist,1,21.0
kõrvalekalde,1,338.0
kõrvalejuhtimisena,1,5.0
kõrvalehoidmiseks,1,71.0
kõrgetasemelise,1,2967.0
kõrget,1,13481.0
kõrgepalgalisi,1,226.0
kõneldud,1,911.0
kõnekujundid,1,48.0
kõnekirjutaja,1,54.0
kõnekas,1,2259.0
kõneisik,1,3568.0
kõnede,1,4110.0
kõnealustel,1,444.0
kõnealuse,1,20522.0
kõneakti,1,63.0
kõmuajakirjanikena,1,0.0
kõmu,1,1302.0
kõlbmatust,1,66.0
kõlblikkust,1,97.0
kõlblikel,1,6.0
kõlba,1,7702.0
kõlavaid,1,513.0
kõlavad,1,9166.0
kõlav,1,1731.0
kõlamise,1,60.0
kõlama,1,7777.0
kõneldakse,1,2280.0
kõneleb,1,13228.0
kõrgemates,1,1027.0
kõnelejaks,1,142.0
kõrgemate,1,6789.0
kõrgemat,1,9660.0
kõrgemaid,1,5067.0
kõrgekskiidetud,1,0.0
kõrgeimat,1,2179.0
kõrgeimasse,1,549.0
kõrbema,1,1184.0
kõpitseb,1,70.0
kõnni,1,2271.0
kõnetavad,1,1780.0
kõnetades,1,151.0
kõnetab,1,4784.0
kõnet,1,8610.0
kõnepruuki,1,746.0
kõnepruuk,1,790.0
kõnelnud,1,888.0
kõnelevad,1,6560.0
kõnelesime,1,297.0
kõnelemata,1,539.0
kõvadeks,1,71.0
kõvema,1,1791.0
kõlagu,1,278.0
külvatakse,1,2090.0
kümnendil,1,4271.0
kümnel,1,3303.0
kümneks,1,3694.0
kümnekordne,1,462.0
kümnekas,1,140.0
kümmeldaks,1,0.0
kümmekonnale,1,92.0
kümblemine,1,64.0
külvatud,1,2578.0
külvamisega,1,218.0
kõvemini,1,3047.0
külvamine,1,1094.0
külvad,1,695.0
külmkapp,1,5941.0
külmkapist,1,1643.0
külmikuid,1,252.0
külmematest,1,32.0
külmas,1,7696.0
külmaks,1,9833.0
külmagi,1,37.0
kümnendist,1,309.0
kümnenditaguse,1,21.0
kümnenditel,1,1710.0
kümneni,1,1443.0
küsija,1,3479.0
küsige,1,10185.0
küpsuse,1,937.0
küpsetusfooliumisse,1,0.0
küpsetasime,1,483.0
küpsenuna,1,34.0
küpsenud,1,3765.0
küpseks,1,1595.0
küpseda,1,1320.0
küps,1,6741.0
küpros,1,2563.0
künismiga,1,31.0
kümnevõistluses,1,738.0
kümnetesse,1,751.0
kümnetes,1,1386.0
kümnete,1,7192.0
kümnest,1,10042.0
kümnes,1,7658.0
kümnerublase,1,3.0
külluse,1,1875.0
küllastunud,1,3843.0
küllastumisest,1,14.0
küberrünnakutele,1,111.0
küberrünnakule,1,36.0
küberrünnakuid,1,414.0
küberrünnakud,1,610.0
küberkaitseüksustes,1,0.0
küberkaitsest,1,72.0
küberkaitse,1,1359.0
küberjulgeolekust,1,56.0
küberintsidentidega,1,10.0
köök,1,25297.0
köögitädidele,1,1.0
köögitehnika,1,1111.0
köögis,1,26685.0
köitva,1,333.0
köite,1,1961.0
köit,1,1033.0
köidet,1,1367.0
köha,1,8319.0
kõveravõitu,1,22.0
kõveraid,1,441.0
küberrünnakute,1,1024.0
küberrünnakutest,1,148.0
küljele,1,8071.0
kübersõda,1,136.0
külje,1,22609.0
külgseinal,1,40.0
külgedel,1,5357.0
külgedega,1,856.0
külastuste,1,1610.0
külastuskeskustesse,1,6.0
külastuse,1,4268.0
külastus,1,8399.0
külastavad,1,5537.0
külaseltsidega,1,34.0
külalistest,1,1203.0
külalisetendused,1,171.0
külaline,1,15462.0
külakogukonna,1,234.0
külades,1,4207.0
külad,1,5025.0
kühveldab,1,136.0
kübervahendeid,1,16.0
kübersõjaks,1,22.0
kõlaks,1,2484.0
kõla,1,8658.0
kvalifitseerub,1,1428.0
käimise,1,4984.0
käitumisjuhiseid,1,334.0
käitumishoiakutel,1,0.0
käituda,1,17136.0
käitu,1,3110.0
käitlemist,1,827.0
käisin,1,78474.0
käinuks,1,67.0
käin,1,34078.0
käimisega,1,1384.0
käimine,1,10836.0
kändude,1,1998.0
käimasolev,1,1165.0
käimasaamist,1,7.0
käimas,1,15946.0
käilakujuks,1,61.0
käilakujudeks,1,8.0
käikudega,1,845.0
käiks,1,8155.0
käik,1,19074.0
käiguvahetusoskus,1,0.0
käitumiskoodeksi,1,80.0
käitumiskoodeksit,1,51.0
käitumiskorduste,1,0.0
käitumismuster,1,500.0
käkitegu,1,901.0
käivitunud,1,3175.0
käivitudes,1,205.0
käivitub,1,6572.0
käivitavate,1,37.0
käivitavaks,1,202.0
käivitatud,1,3289.0
käivitas,1,4455.0
käivitamist,1,3325.0
käivitabki,1,31.0
käivatel,1,216.0
käivate,1,2417.0
käivast,1,481.0
käitutakse,1,1302.0
käitunud,1,5723.0
käitumisstandardid,1,10.0
käitumisreeglite,1,190.0
käitumisreeglid,1,343.0
käitumismustriga,1,76.0
käigul,1,1211.0
käigukastiga,1,1360.0
käigukastide,1,377.0
käepikenduseks,1,224.0
käendataks,1,0.0
käendajata,1,11.0
käekäigu,1,2952.0
käeks,1,450.0
käekott,1,2267.0
käekirja,1,2338.0
käegalöömine,1,125.0
käegakatsutavaid,1,399.0
kyrkan,1,13.0
kvootide,1,1348.0
kvoodid,1,901.0
kvanttehnoloogia,1,47.0
kvantitatiivsed,1,473.0
kvaliteetset,1,14791.0
kvaliteetsemat,1,1231.0
kvaliteetselt,1,4245.0
kvaliteedile,1,5848.0
kvaliteediga,1,27221.0
kvalitatiivne,1,987.0
käepigistus,1,631.0
käepikendust,1,49.0
käigu,1,12114.0
käepärasem,1,387.0
käies,1,16247.0
käidi,1,9398.0
käibemaksusoodustuste,1,4.0
käibemaksusoodustusi,1,3.0
käibemaksule,1,103.0
käibemaksuga,1,4440.0
käibeletuleku,1,5.0
käibel,1,2433.0
käibeid,1,141.0
käibega,1,1537.0
käiakse,1,9389.0
kähmlusega,1,53.0
käetõstmisega,1,35.0
käetõstmine,1,18.0
käeta,1,93.0
käesolevaks,1,1886.0
käesoleva,1,100968.0
käesolev,1,21732.0
käepärast,1,9562.0
kändler,1,377.0
kändusid,1,56.0
kõivu,1,1498.0
kõhklevad,1,462.0
kõhukoosluse,1,0.0
kõhukesel,1,10.0
kõhukaudne,1,0.0
kõhuelustikuga,1,0.0
kõhuelustiku,1,0.0
kõhuelustik,1,0.0
kõhualune,1,349.0
kõhkluseta,1,341.0
kõhklused,1,1092.0
kõhklejaid,1,192.0
käpa,1,2705.0
kõhetu,1,451.0
kõhelnud,1,627.0
kõhelda,1,160.0
kõhedusega,1,56.0
käärima,1,838.0
kääridest,1,74.0
käärides,1,47.0
käänakuid,1,212.0
kättpidi,1,1134.0
kõhule,1,3013.0
kõhutäit,1,398.0
kõhutüüfus,1,51.0
kõi,1,583.0
kõikvõimalikud,1,7426.0
kõikvõimalikke,1,7028.0
kõikvõimalikest,1,1288.0
kõikvõimalikele,1,961.0
kõikvõimalikel,1,875.0
kõikuvate,1,118.0
kõikjalt,1,3650.0
kõiketeadja,1,406.0
kõiketeadev,1,211.0
kõikelubavuse,1,12.0
kõikehõlmaval,1,41.0
kõikehõlmav,1,1843.0
kõik-kõik,1,170.0
kõigutavad,1,193.0
kõigutanud,1,596.0
kõigutame,1,22.0
kõigutab,1,554.0
kõigusoojase,1,5.0
kõigepeal,1,186.0
kättesaamiseks,1,2948.0
kättesaamine,1,2317.0
kättesaamatuks,1,1826.0
käsitlenud,1,3131.0
käsitlemisel,1,2529.0
käsitlema,1,2834.0
käsitledes,1,1977.0
käsitle,1,1511.0
käsitamatu,1,74.0
käsitada,1,2871.0
käsiraamat,1,5537.0
käsilase,1,83.0
käsil,1,11457.0
käsikirjad,1,999.0
käsib,1,3202.0
kärud,1,771.0
kärpimist,1,1012.0
kärpimiseks,1,377.0
kärpimine,1,1363.0
kärbitud,1,1665.0
kärbib,1,761.0
käpikuisse,1,34.0
käpikud,1,727.0
käsitlemises,1,138.0
käsitles,1,4061.0
kättesaadavust,1,5752.0
käsitleti,1,3916.0
kättesaadavuse,1,7473.0
kättesaadavus,1,9396.0
kättesaadavasse,1,175.0
kättesaadavas,1,453.0
käsutusse,1,4342.0
käsulaua,1,22.0
käsualusteks,1,7.0
käsper,1,1663.0
käsmu,1,3942.0
käskude-keeldudega,1,29.0
käsklusi,1,1192.0
käske,1,3703.0
käsitöötrühvlid,1,12.0
käsitust,1,341.0
käsituse,1,394.0
käsitlust,1,2794.0
käsitluses,1,1743.0
käsitlevates,1,1525.0
käsitletud,1,8897.0
kristust,1,2521.0
kristlikel,1,297.0
maitsvate,1,1789.0
kommete,1,2400.0
kommunaalkuludeks,1,24.0
kommunaalkulud,1,3245.0
kommivaagna,1,4.0
kommipakk,1,130.0
kommipaberisse,1,4.0
kommipaberid,1,154.0
kommikarbi,1,410.0
kommide,1,1572.0
kommi,1,7837.0
kommet,1,1213.0
kompetentselt,1,111.0
kommertsteatri,1,5.0
kommertsprojektide,1,8.0
kommertslavastuse,1,0.0
kommertsihõngulistes,1,0.0
kommertsialiseerida,1,25.0
kommerts,1,597.0
kommenteerijad,1,1614.0
kommentaariumites,1,487.0
kommentaarium,1,1097.0
kommunikatsiooniministeerium,1,2859.0
kommunikatsiooniministeeriumi,1,4232.0
kommunikatsioonitehnoloogia,1,1779.0
kommunikatsioonivahendite,1,172.0
kompenseeritakse,1,1419.0
kompenseerimisest,1,104.0
kompenseerimise,1,1446.0
kompenseerimine,1,901.0
kompenseerima,1,1132.0
kompensatsioon,1,1220.0
kompartei,1,1456.0
kompanii,1,6277.0
kommünikees,1,83.0
kommuun,1,1551.0
kommusaar,1,275.0
kommunistlikus,1,505.0
kommunistiliku,1,0.0
kommunisti-aktivisti,1,0.0
kommuniste,1,658.0
kommunist,1,2176.0
kommunism,1,1781.0
kommunikeerimise,1,90.0
kommunikee,1,6.0
kommentaaridesse,1,2872.0
kommarid,1,283.0
komm,1,3430.0
kolonelleitnant,1,2353.0
kolmveerand,1,5767.0
kolmikuna,1,24.0
kolmetahulisest,1,0.0
kolmesaja,1,1169.0
kolmelapselise,1,90.0
kolmekümne,1,5666.0
kolmed,1,470.0
kolmeaastaseks,1,466.0
kolme-nelja,1,1906.0
kolmapäeval,1,55818.0
kolmapäeva,1,11638.0
kolmandikuni,1,230.0
kolmandikul,1,2918.0
kolmandik,1,13553.0
kolmandates,1,2749.0
kolmandaski,1,50.0
kolmandas,1,22750.0
kolmandalt,1,1884.0
kollimask,1,0.0
kolmveerandil,1,102.0
koloniaalajastu,1,183.0
komiteesse,1,333.0
koloniaalvalitsejad,1,3.0
komitee,1,20432.0
komistanud,1,695.0
komisjonist,1,891.0
komisjoniliikmete,1,204.0
komisjoniistungite,1,1.0
komisjonid,1,2038.0
komisjone,1,497.0
komeedina,1,315.0
komeedil,1,70.0
kombitsaid,1,184.0
kombineeritud,1,13628.0
kombineerimisele,1,80.0
kombedselgus,1,0.0
kolõmast,1,7.0
kolumnisarja,1,0.0
kolumbia,1,2884.0
kolonni,1,1519.0
kolonn,1,1223.0
kolonistid,1,348.0
kompenseeritud,1,581.0
kompetentsus,1,875.0
kollektiivset,1,1489.0
konkurentsivõimelisemat,1,56.0
konservatiivne,1,5955.0
konservatiivi,1,264.0
konservatiiv,1,1125.0
konsensust,1,1261.0
konsensuslikult,1,530.0
konsa,1,941.0
konnakeetmist,1,0.0
konn,1,3655.0
konkurssidel,1,2282.0
konkurentsivõimelisemaks,1,739.0
kompleksid,1,970.0
konkurentsivõimelisem,1,384.0
konkurentsivõimeliseks,1,527.0
konkurentsivõimelise,1,1768.0
konkurentsivõimega,1,320.0
konkurentsieelis,1,1043.0
konkurentsiametil,1,90.0
konkurentidel,1,1191.0
konkurendid,1,7544.0
konkureerivate,1,1030.0
konservatiivseks,1,352.0
konservatiivsel,1,230.0
konservatiivsest,1,428.0
konservatism,1,342.0
konstruktiivset,1,1808.0
konstrueeriti,1,264.0
konstrueerida,1,1288.0
konstitutsiooni,1,1166.0
konstateerida,1,268.0
konstantinoopoli,1,1461.0
konspiroloogilise,1,5.0
konspiratsiooniteooriatele,1,9.0
konspiratsiooniteooriate-huvilise,1,0.0
konspiratsiooniteooriad,1,73.0
konspiratsiooniteemad,1,0.0
konspiratsiooniskeeme,1,0.0
konspiratsiooninarratiividel,1,0.0
konspiratsiooni-teemadest,1,0.0
konspiratsiooni,1,185.0
konspiraatorit,1,4.0
konsortsiumid,1,73.0
konsolideerida,1,418.0
konserveerib,1,67.0
konkureerivat,1,542.0
konkureerivad,1,2163.0
konkureerima,1,1887.0
kondoomidest,1,115.0
kondoomi,1,2976.0
kondoome,1,1315.0
kondiseks,1,45.0
kond,1,987.0
komöödiast,1,307.0
komöödiaga,1,490.0
kompuutertomograafi,1,111.0
kompromissidest,1,139.0
kompromissid,1,654.0
kompotti,1,645.0
komponente,1,7240.0
komponendid,1,10583.0
komponendi,1,3028.0
komplitseeritud,1,1555.0
komplektset,1,338.0
komplekteeritaks,1,6.0
komplekteerida,1,1779.0
komplekt,1,38893.0
kompleksivaba,1,156.0
kondoomidega,1,289.0
kondori,1,110.0
konkreetsetest,1,2305.0
konfessioonile,1,24.0
konkreetsete,1,13690.0
konkreetsest,1,5429.0
konkreetses,1,4886.0
konkreetsemalt,1,2848.0
konjunktuursetel,1,9.0
konjunktuuri,1,208.0
kongressist,1,508.0
kongressi,1,9408.0
kongo,1,5302.0
kongi,1,3376.0
konformistide,1,7.0
konfliktseid,1,157.0
konfliktis,1,2719.0
konfliktiga,1,926.0
konfliktieeldust,1,0.0
konfliktidega,1,520.0
konflikte,1,5908.0
konflikt,1,10802.0
konfiskeerinud,1,207.0
kollide,1,466.0
kollektiivsesse,1,247.0
konsultatsioonidele,1,384.0
kohatuks,1,273.0
kohevaks,1,1519.0
koheva,1,1152.0
kohev,1,2307.0
kohendamisel,1,50.0
kohendada,1,2388.0
kohemaid,1,1351.0
koheldi,1,868.0
kohelda,1,3694.0
kohatuna,1,219.0
kohatu,1,5022.0
kohtuotsus,1,6826.0
kohatine,1,558.0
kohaspetsiifilise,1,129.0
kohasem,1,603.0
kohased,1,2960.0
kohapealsetele,1,188.0
kohapealseks,1,261.0
kohapealsed,1,961.0
kohapealne,1,2381.0
kohanetud,1,57.0
kohkuda,1,128.0
kohkunud,1,1281.0
kohtade,1,17051.0
kohtadesse,1,10990.0
kohtumiste,1,4777.0
kohtumispaik,1,1563.0
kohtumisi,1,8572.0
kohtumiselt,1,830.0
kohtumiseks,1,3668.0
kohtumine,1,48707.0
kohtumenetlust,1,500.0
