LEMMA,Votmesus,Fookus suhteline sagedus,Referents suhteline sagedus
lisandväärtus,2.3932574040881125,4.050255571126538e-05,7.709747629078778e-06
teadagi,2.388479445494317,4.860306685351846e-05,9.282387982793405e-06
tootlikkus,2.384373178018813,6.480408913802461e-05,1.2411794124068072e-05
reform,2.378437998040586,0.00018631175627182076,3.583101241972823e-05
mõnikümmend,2.374956587345169,4.050255571126538e-05,7.80816993923723e-06
indiviid,2.3735884553878357,6.480408913802461e-05,1.2504924912174995e-05
parlament,2.3663074543248186,0.0005994378245267277,0.00011625579777651788
üksikisik,2.3605939022311033,8.910562256478383e-05,1.734984250255559e-05
tank,2.35813196470381,8.910562256478383e-05,1.7379475026044156e-05
tööelu,2.355726843335351,4.050255571126538e-05,7.912942075857518e-06
ülalpidamine,2.3551481062649886,4.050255571126538e-05,7.916116989088435e-06
luterlik,2.3532206576938743,6.480408913802461e-05,1.2682720053106392e-05
revolutsioon,2.3484871108134904,0.00010530664484928998,2.0677151568557468e-05
paratamatu,2.338687380564478,4.860306685351846e-05,9.608345741167634e-06
aktsioon,2.337535781813916,6.480408913802461e-05,1.282135793085647e-05
sõnavabadus,2.337348662937456,5.6703577995771534e-05,1.1220143358063582e-05
lastekodu,2.3274490388150144,4.050255571126538e-05,8.069571128582797e-06
reps,2.3243439998640785,5.6703577995771534e-05,1.1321740581452953e-05
kirjas,2.3216793000032836,7.290460028027768e-05,1.4583434774015863e-05
venelane,2.317080065431469,0.00032402044569012305,6.5022222969197e-05
partei,2.3157519753071814,0.0003321209568323761,6.670916019922467e-05
ratsionaalne,2.31239141963784,4.860306685351846e-05,9.785082577688728e-06
lennart,2.302749571468433,4.860306685351846e-05,9.850697451127695e-06
venekeelne,2.300478098094339,0.00014580920056055536,2.9598657747436547e-05
moldova,2.2916328594710427,4.860306685351846e-05,9.926895368669723e-06
vaenlane,2.2876255064201345,0.00017821124512956766,3.6499860807041584e-05
riigikohus,2.2693269339831006,0.00010530664484928998,2.1843403028714613e-05
sooline,2.2690473690096673,0.0001377086894183023,2.8569985860619174e-05
mõistlikum,2.2649145803895054,7.290460028027768e-05,1.5168677112915046e-05
viisteist,2.2607133044069396,4.050255571126538e-05,8.451619020703241e-06
niinimetatud,2.2487496207698103,6.480408913802461e-05,1.3635194022381739e-05
sekkumine,2.248540614585763,0.00012150766713379614,2.556969285740183e-05
näiteks,2.2462358146946975,0.0013122828050449984,0.00027659420745991943
geniaalne,2.244426377422435,4.860306685351846e-05,1.0257086344685176e-05
bürokraatia,2.244188230336901,4.050255571126538e-05,8.548983026451388e-06
põhja-korea,2.2398192608347847,9.720613370703692e-05,2.057978756280932e-05
äratundmine,2.236410559681466,4.860306685351846e-05,1.0314234782841697e-05
rahvuslik,2.231079972605991,0.00021061328969857997,4.486046564845852e-05
kultuuriministeerium,2.2285126417514802,6.480408913802461e-05,1.382780542505742e-05
lapsevanem,2.219983068807206,0.0003726235125436415,7.998135580887147e-05
arusaadavalt,2.217469253470554,4.050255571126538e-05,8.708786992407586e-06
teatavasti,2.213792257019447,8.910562256478383e-05,1.920822504705282e-05
iroonia,2.20751055606078,4.050255571126538e-05,8.769110343795025e-06
ühiskondlik,2.2070791247195434,0.00018631175627182076,4.0349972251734595e-05
arvestamine,2.1967341736365045,6.480408913802461e-05,1.413577200845645e-05
reformierakond,2.190532016207741,0.0002673168676943515,5.856127454427923e-05
pistmine,2.1890243518705046,5.6703577995771534e-05,1.2435076821094803e-05
swedbank,2.186448219570965,0.00011340715599154307,2.4914602427422453e-05
oecd,2.185394558271198,4.050255571126538e-05,8.904573308314184e-06
kakskümmend,2.180394046727065,0.00011340715599154307,2.501937456404274e-05
sall,2.17339317092168,5.6703577995771534e-05,1.2570539785613962e-05
laienemine,2.1729074150110677,5.6703577995771534e-05,1.2574773003255186e-05
katkestus,2.1724218225995866,4.050255571126538e-05,8.985004443497436e-06
sõdima,2.1715724289684046,4.050255571126538e-05,8.990295965548966e-06
põder,2.169643846694614,8.910562256478383e-05,1.9805108734465372e-05
ühiskond,2.149594109440574,0.0008991567367900914,0.00020264836170302275
varisema,2.131213520120135,4.050255571126538e-05,9.245347328432697e-06
soome-ugri,2.1241023731691127,4.860306685351846e-05,1.1149236962573085e-05
järeltulija,2.122205980680396,5.6703577995771534e-05,1.3024552377635212e-05
savisaar,2.1195903156269535,0.00014580920056055536,3.355248302433954e-05
hitler,2.115682171569599,7.290460028027768e-05,1.6821748601812928e-05
kultuuriline,2.112383529409479,0.00010530664484928998,2.4353701089960306e-05
maailmavaade,2.109433004083666,7.290460028027768e-05,1.6894771606124038e-05
sotsiaalministeerium,2.1083579805688175,8.100511142253076e-05,1.8785961587340753e-05
aegne,2.1069499183288847,4.860306685351846e-05,1.1282583318271633e-05
riik,2.1043074993832134,0.004285170394251877,0.0009965713974439746
usuline,2.1034357634095016,4.860306685351846e-05,1.1310099232939587e-05
tegelikkus,2.1033682673257963,0.00019441226741407383,4.524251354057896e-05
jmt,2.101627959181076,4.050255571126538e-05,9.436900426698073e-06
konkurentsivõime,2.095090237941889,8.100511142253076e-05,1.8959523510630925e-05
riigiasutus,2.0920448186225498,5.6703577995771534e-05,1.3299711524314756e-05
kaasamine,2.0892517996580766,0.0001377086894183023,3.236189056274536e-05
eristuma,2.0839930432987845,4.860306685351846e-05,1.1463553372433949e-05
maandama,2.0828214626024715,4.050255571126538e-05,9.560722042703867e-06
truu,2.0771974460250977,5.6703577995771534e-05,1.3437291097654528e-05
miinimum,2.0751961962685,6.480408913802461e-05,1.5378221386155624e-05
ebavõrdsus,2.073226046574308,5.6703577995771534e-05,1.3474331752015236e-05
riigieelarve,2.071222678166674,0.00010530664484928998,2.505853182722406e-05
kodusõda,2.06978545177469,4.050255571126538e-05,9.647503004348955e-06
vägivaldne,2.0664307335578513,7.290460028027768e-05,1.7405932636301805e-05
otsustamine,2.065729161583226,7.290460028027768e-05,1.7414399071584253e-05
makstav,2.053263159691911,4.050255571126538e-05,9.758624967431078e-06
kindlustunne,2.0525071463356315,4.860306685351846e-05,1.1716488126497068e-05
järgne,2.0516324529448653,5.6703577995771534e-05,1.3677526198793978e-05
subjekt,2.0499812868734533,4.050255571126538e-05,9.780849360047504e-06
edukus,2.034918298849652,4.050255571126538e-05,9.88350488784718e-06
andrei,2.026062893303633,8.100511142253076e-05,1.9888714782879542e-05
debatt,2.017585826422105,6.480408913802461e-05,1.600473759705674e-05
islamiriik,2.0116262744808413,4.050255571126538e-05,1.0044367158213682e-05
konkurentsivõimeline,1.993049572902092,4.050255571126538e-05,1.0174538600681313e-05
kaasmaalane,1.991249953075115,4.050255571126538e-05,1.0187238253604985e-05
massiline,1.9911500399866104,4.860306685351846e-05,1.2225532547854226e-05
siduma,1.9895975930490137,0.00025921635655209844,6.52730411144395e-05
tervishoiuteenus,1.9739683931995393,4.050255571126538e-05,1.0310001565200473e-05
koalitsioon,1.968106074096467,0.00012150766713379614,3.105594292042783e-05
luksus,1.9645216147543023,4.050255571126538e-05,1.0377733047460053e-05
märksa,1.9624174419573928,0.00012960817827604922,3.325721609386419e-05
veenma,1.9619492446068842,8.100511142253076e-05,2.0792506749280816e-05
suhteline,1.9545099860467607,5.6703577995771534e-05,1.4630000168069323e-05
arvelt,1.9499173646830645,0.00010530664484928998,2.7256630087429502e-05
käiv,1.9481694763430824,7.290460028027768e-05,1.8892850332781654e-05
majandus,1.9425683944531276,0.0005670357799577153,0.00014751599344813476
kuuba,1.9381831584150304,4.860306685351846e-05,1.2682720053106392e-05
kõrgharidus,1.9367392600050413,9.720613370703692e-05,2.5390839412060127e-05
kompetents,1.936619000342496,4.860306685351846e-05,1.269647801044037e-05
suhtlemine,1.9346909863435777,0.00018631175627182076,4.8734918094588565e-05
paarkümmend,1.9328221040551656,0.00010530664484928998,2.7581529541393424e-05
laast,1.9270305623500361,4.860306685351846e-05,1.2781142363264845e-05
kaotamine,1.9266505185706735,8.910562256478383e-05,2.343826777504567e-05
kultuur,1.9206041162157041,0.0005832368022422214,0.00015405843131264607
valimine,1.9142367568281633,0.0006480408913802461,0.00017193319280271342
kriitiline,1.907386073932735,0.0001701107339873146,4.534728567719925e-05
eluruum,1.9060399308964526,9.720613370703692e-05,2.593692448777799e-05
tollane,1.9024829089332282,6.480408913802461e-05,1.7333967936401e-05
sootuks,1.8886326496563144,6.480408913802461e-05,1.750118003322934e-05
majanduskriis,1.8868598505151133,4.860306685351846e-05,1.314202416717917e-05
kompenseerima,1.8848364582399495,5.6703577995771534e-05,1.5353880384718588e-05
teataja,1.8843062018558165,7.290460028027768e-05,1.974796029630885e-05
kodanik,1.87755346669618,0.000534633735388703,0.00014549780693768133
tõlgendus,1.8697015982423992,5.6703577995771534e-05,1.5515800959495397e-05
kujutlema,1.8694457715906365,4.050255571126538e-05,1.1084680393544422e-05
bakter,1.865182119479579,0.00012150766713379614,3.335246349079172e-05
eksam,1.8646862758936447,0.00014580920056055536,4.003671414628404e-05
kaitsevägi,1.8570935394532313,0.00012960817827604922,3.577598059039232e-05
omavalitsus,1.8557659913358355,0.000534633735388703,0.00014771177976404136
kasvatamine,1.8511358236136801,0.00014580920056055536,4.041452882076326e-05
terrorist,1.850289827628373,4.050255571126538e-05,1.1232843010987254e-05
poliitiline,1.8471773960313187,0.00052653322424645,0.00014634233385710547
loogika,1.8437125399469725,0.00011340715599154307,3.159567816968386e-05
vorst,1.841076492147853,4.050255571126538e-05,1.1304807710888057e-05
tulija,1.8401463889375331,7.290460028027768e-05,2.0361776854286297e-05
kollektiivne,1.8373960227677224,5.6703577995771534e-05,1.5867158023716968e-05
tulumaks,1.836963077152763,8.100511142253076e-05,2.2674171990804777e-05
psühholoogiline,1.834675434131216,8.100511142253076e-05,2.271015434075518e-05
teene,1.824559209293118,4.860306685351846e-05,1.3721974984026826e-05
ilmselge,1.819560838289522,4.860306685351846e-05,1.3769598682490594e-05
mandaat,1.8174998925107035,4.050255571126538e-05,1.1491069287101903e-05
kusagile,1.8165701069713422,4.860306685351846e-05,1.3798172901568855e-05
konservatiivne,1.8142850868861713,7.290460028027768e-05,2.0730066789072767e-05
jätkusuutlikkus,1.8137275439062877,5.6703577995771534e-05,1.612961751747284e-05
heaolu,1.8125345131048345,0.00018631175627182076,5.304115874012344e-05
kahanema,1.8001398267324082,7.290460028027768e-05,2.093431954026181e-05
sissetulek,1.799738748939978,0.00017821124512956766,5.118700941326743e-05
rootsi,1.7986695952577185,0.0006237393579534868,0.0001792873501499294
kirik,1.7948134908520172,0.0008829557145055853,0.00025447564528452524
lähtuv,1.7944331517905097,4.050255571126538e-05,1.1676272558905443e-05
stalin,1.7917456992212397,5.6703577995771534e-05,1.6377260749484432e-05
eitama,1.7859771443582249,5.6703577995771534e-05,1.64428756229234e-05
hugo,1.7839666778873648,4.860306685351846e-05,1.4113547615840024e-05
puue,1.7788400708543706,0.00015390971170280846,4.485199921317607e-05
protest,1.7780828555603345,6.480408913802461e-05,1.8894966941602263e-05
hiir,1.7776229611266987,0.00010530664484928998,3.071411059589901e-05
mõistagi,1.7760827613672387,0.00010530664484928998,3.074691803261849e-05
rahvastik,1.7758220838225194,6.480408913802461e-05,1.892459946509083e-05
vasakpoolne,1.7694510357515427,5.6703577995771534e-05,1.6632312112368163e-05
visioon,1.7690930685428206,8.100511142253076e-05,2.376634214224051e-05
telesaade,1.7685150013816018,4.050255571126538e-05,1.1887933440966632e-05
vaidlus,1.764444670626855,0.00015390971170280846,4.530177858755609e-05
diplomaatiline,1.7622354394351243,4.050255571126538e-05,1.1939790357071623e-05
ekp,1.7545832200756415,4.050255571126538e-05,1.2003288621689979e-05
ambitsioon,1.752422450040858,4.050255571126538e-05,1.202127979666518e-05
vene,1.748437265813805,0.0008667546922210791,0.00025796699153412454
referendum,1.7465918348404879,4.050255571126538e-05,1.2069961799539252e-05
majanduslik,1.7447609756647857,0.0002349148231253392,7.009467600779336e-05
ida,1.738952020088916,0.00014580920056055536,4.368257283978801e-05
reinsalu,1.7370458777695892,5.6703577995771534e-05,1.7010126786847383e-05
nominent,1.7368843207687172,4.050255571126538e-05,1.215145123913281e-05
maksmine,1.7335663093602318,0.00012960817827604922,3.897417651833688e-05
hüvitis,1.7328402492121695,0.00010530664484928998,3.168245913132894e-05
seadus,1.7237260659967868,0.0008829557145055853,0.00026732875234769093
kasvav,1.719337855633661,0.00012960817827604922,3.9360457628098545e-05
berliin,1.7162617710608585,0.00010530664484928998,3.2048632457294803e-05
sihtmärk,1.712588610102292,4.050255571126538e-05,1.2357820599142469e-05
elementaarne,1.7113947861142433,4.860306685351846e-05,1.4841661050130512e-05
maksustamine,1.7103664198001978,4.050255571126538e-05,1.2376870078527975e-05
protsent,1.7074436765085224,0.0009153577590745976,0.0002802845149386562
maastik,1.7073199057040673,0.00014580920056055536,4.4650921375217944e-05
vastupidine,1.706772899354847,9.720613370703692e-05,2.977856949718856e-05
ainuüksi,1.70611117461851,8.910562256478383e-05,2.7309545307944798e-05
senine,1.7049861695232722,0.0003726235125436415,0.00011429264309540036
ivan,1.7013891297851576,4.050255571126538e-05,1.245412630048031e-05
sihtasutus,1.6995360747405759,0.00012960817827604922,3.99044260949958e-05
tahvelarvuti,1.69951056717702,4.860306685351846e-05,1.4964424361726e-05
põhjendatud,1.6964159065103792,8.910562256478383e-05,2.749369027533803e-05
süvendama,1.6922236990968447,4.050255571126538e-05,1.2533499131253254e-05
orav,1.690559807811931,4.860306685351846e-05,1.5057555149832923e-05
kuvand,1.6862669131323431,4.050255571126538e-05,1.2585356047358247e-05
sihtgrupp,1.6832198913210035,5.6703577995771534e-05,1.7656750781544314e-05
jõulud,1.6830333064058371,0.00015390971170280846,4.793166504716636e-05
rahvus,1.682382439139749,0.00012960817827604922,4.038172138404378e-05
määrav,1.6794488900148619,4.860306685351846e-05,1.5173968634966577e-05
püsimine,1.6715417125135175,4.050255571126538e-05,1.2714469185415572e-05
geograafiline,1.670621358399055,4.860306685351846e-05,1.52670994230735e-05
indeks,1.6684977820677336,6.480408913802461e-05,2.0386117855723334e-05
eelnema,1.6677041174569947,4.050255571126538e-05,1.274833492654536e-05
võim,1.6622551107178296,0.00048603066853518455,0.00015355891163098168
eeskuju,1.661648725394447,0.00019441226741407383,6.144938728000414e-05
sõjaline,1.6604260246912301,0.00010530664484928998,3.33133062276104e-05
välismaalane,1.6591066708130455,8.100511142253076e-05,2.5649065688174777e-05
õigustama,1.6472223528210874,0.0001377086894183023,4.3964081812929384e-05
toomine,1.6414905138439804,6.480408913802461e-05,2.0771340661074695e-05
aastakümme,1.6403720284567722,0.00014580920056055536,4.6771763413471046e-05
leiutama,1.6367205419177564,4.860306685351846e-05,1.5630097835808436e-05
relv,1.6362077920311056,0.00019441226741407383,6.254261573585018e-05
vaene,1.6349805179536134,0.0001377086894183023,4.433872157417769e-05
veendumus,1.6345870270497753,5.6703577995771534e-05,1.8262100904239312e-05
nõrgem,1.6340269794874198,8.100511142253076e-05,2.60988450625548e-05
vladimir,1.633695511470107,9.720613370703692e-05,3.132581054505584e-05
odavamalt,1.6310465054123497,4.050255571126538e-05,1.3076409293740203e-05
õigemini,1.6299960417626873,5.6703577995771534e-05,1.832030764680614e-05
ametnik,1.625414081329858,0.00024301533426759227,7.876536404142994e-05
tõstmine,1.623080732659191,0.0001377086894183023,4.470595320455385e-05
paraku,1.6217978126650956,0.00034832197911688226,0.00011318036516016882
rahvas,1.621196977142665,0.0010044633816393815,0.00032651654310287127
tulu,1.6174408809505483,0.00021061328969857997,6.864162405244332e-05
vajalikkus,1.6165440167030283,4.860306685351846e-05,1.5850225153152072e-05
moskva,1.6148881365629313,0.00024301533426759227,7.934213994504668e-05
moraal,1.6134071571149469,4.050255571126538e-05,1.3237271564106706e-05
rail,1.6127152723406493,4.050255571126538e-05,1.324362139056854e-05
komöödia,1.60684761027197,4.050255571126538e-05,1.3297594915494144e-05
vääriline,1.6004511091910467,4.860306685351846e-05,1.602802029408347e-05
ühendav,1.5888193927223968,4.050255571126538e-05,1.3464807012322482e-05
rinne,1.5887060045004742,4.050255571126538e-05,1.3465865316732789e-05
tahe,1.5872435554813051,0.0001701107339873146,5.661399442931629e-05
päevik,1.584841962729937,6.480408913802461e-05,2.1603167927575165e-05
arhitekt,1.5844125382425083,0.00010530664484928998,3.5115598638361415e-05
kohtlemine,1.5823704452056309,5.6703577995771534e-05,1.893518250919389e-05
määratlus,1.582031824140612,4.050255571126538e-05,1.352830527694084e-05
saaja,1.5775338306145994,9.720613370703692e-05,3.256931822716532e-05
merkel,1.5751637113142176,4.050255571126538e-05,1.3592861845969502e-05
hoopiski,1.5749711679893035,5.6703577995771534e-05,1.9032546514942036e-05
kindral,1.570099290462149,4.860306685351846e-05,1.6368794314201985e-05
avalikkus,1.552844285007564,0.00016201022284506153,5.5219149216533065e-05
föderatsioon,1.5466914697278127,4.050255571126538e-05,1.3863787775007822e-05
rikkam,1.5460308446498467,4.050255571126538e-05,1.3870137601469658e-05
arvestatav,1.5439408587117778,4.860306685351846e-05,1.6668294462318566e-05
kaitseliit,1.5438858999475233,8.100511142253076e-05,2.778154907494125e-05
lapselaps,1.541430595378846,5.6703577995771534e-05,1.948020928050145e-05
nappima,1.5403180636452378,4.050255571126538e-05,1.3925169430805567e-05
kohustuslik,1.5389153033235945,0.0002025127785563269,6.969357863628742e-05
puhkema,1.5363580474487946,4.860306685351846e-05,1.675613372837396e-05
peasekretär,1.5342638196872933,4.860306685351846e-05,1.6780474729810996e-05
sisuliselt,1.5313987459567155,0.0002025127785563269,7.005763535343266e-05
eestlane,1.5276746412960713,0.0007209454916605238,0.00025004981624062583
pelgalt,1.5276143455554454,6.480408913802461e-05,2.2477327370487874e-05
omamoodi,1.525193658786618,9.720613370703692e-05,3.377261034168318e-05
kujund,1.5219874176077288,6.480408913802461e-05,2.2565166636543267e-05
objektiivne,1.5211486492629587,4.050255571126538e-05,1.4111431007019413e-05
palk,1.519682983175882,0.0003807240236858946,0.00013278227944785544
tööturg,1.5182891898973012,8.910562256478383e-05,3.110674153212251e-05
büroo,1.5174059672747902,8.910562256478383e-05,3.112579101150802e-05
vabadus,1.512665171215262,0.0002916184011211107,0.00010220151520765499
õudus,1.5118736099524415,4.050255571126538e-05,1.4202445186305723e-05
näima,1.510110960233892,0.00025921635655209844,9.100677115543876e-05
korduma,1.5093418250835189,5.6703577995771534e-05,1.9918347306368108e-05
rõivas,1.5058906535041214,0.00010530664484928998,3.707981162388924e-05
vabatahtlikult,1.4961033728102278,4.860306685351846e-05,1.723025410419102e-05
ministeerium,1.4898608773423896,0.00012150766713379614,4.326242598889655e-05
üürnik,1.4893215172259244,5.6703577995771534e-05,2.0196681366278572e-05
argument,1.486876992388288,8.910562256478383e-05,3.179146448559046e-05
rahandusminister,1.4853329889864917,4.860306685351846e-05,1.7359367242248345e-05
kümnend,1.4851696567224297,5.6703577995771534e-05,2.02548881088454e-05
arhitektuur,1.4851490987266867,8.910562256478383e-05,3.182956344436147e-05
sõnastama,1.4846588392613929,7.290460028027768e-05,2.6051221364091034e-05
kehvem,1.4827407022750403,6.480408913802461e-05,2.318744962980316e-05
viimne,1.4793645395918795,4.860306685351846e-05,1.743133194214915e-05
re,1.4752081031729514,0.00018631175627182076,6.701289356498247e-05
peategelane,1.4707626187664156,9.720613370703692e-05,3.507114985312857e-05
tooraine,1.4693266898774038,7.290460028027768e-05,2.6329555424001498e-05
peapiiskop,1.4658515706712083,4.050255571126538e-05,1.4662807604788808e-05
kompromiss,1.4583219654960482,4.860306685351846e-05,1.7687441609443185e-05
suuresti,1.4518226567233463,0.00010530664484928998,3.8495822924878594e-05
liitumine,1.4503162980781186,8.100511142253076e-05,2.96431065326694e-05
sammas,1.4422383987615754,8.910562256478383e-05,3.279050384891927e-05
maailmasõda,1.4386203703694218,0.00012150766713379614,4.482659990732873e-05
tõde,1.4375586968790406,0.0002673168676943515,9.869111947867018e-05
võrreldav,1.4372051265655916,5.6703577995771534e-05,2.0939611062313343e-05
ajakirjanik,1.4336730790430992,0.00025921635655209844,9.595857749126025e-05
meeleolu,1.432557282851405,0.00010530664484928998,3.901333378151819e-05
balti,1.4296055661012956,0.00021061328969857997,7.818647152899258e-05
kaugeltki,1.4293517269098448,4.050255571126538e-05,1.5038505670447417e-05
romaan,1.4292621472692728,0.0001377086894183023,5.113409419275213e-05
läänemeri,1.4246215749974476,7.290460028027768e-05,2.715820777727105e-05
kahtlus,1.4215736319873453,0.00017821124512956766,6.652713184065204e-05
tööstus,1.4211747068659197,0.00010530664484928998,3.932235866932753e-05
paratamatult,1.4170309156974163,6.480408913802461e-05,2.4267978432725526e-05
katastroof,1.4084372590955052,4.860306685351846e-05,1.830972460270308e-05
selgem,1.4072583969049082,5.6703577995771534e-05,2.1378807392590306e-05
koolitama,1.4060876330958985,4.050255571126538e-05,1.528297398922809e-05
arusaam,1.4044401793691366,0.00014580920056055536,5.508156964319329e-05
telekanal,1.4031102766043273,4.860306685351846e-05,1.837745608496266e-05
stabiilsus,1.3974442415732713,7.290460028027768e-05,2.7674660329500348e-05
ülesehitus,1.396148329192008,4.860306685351846e-05,1.846635365542836e-05
lõplikult,1.395053226025572,6.480408913802461e-05,2.4640501585153215e-05
lahendamine,1.3949499573025304,0.00019441226741407383,7.392679627751118e-05
elukeskkond,1.3928331028132865,5.6703577995771534e-05,2.159364318788241e-05
äsja,1.3926563474387268,0.00011340715599154307,4.3192577897816354e-05
institutsioon,1.3917728952544477,0.00011340715599154307,4.3219035508074e-05
toetuma,1.3915930585449512,8.910562256478383e-05,3.396204683112794e-05
pealegi,1.3911410680259846,0.00014580920056055536,5.559167236896076e-05
tööhõive,1.3891375342460124,4.860306685351846e-05,1.8556309530304362e-05
leedu,1.3791293460540222,0.0002754173788366046,0.00010588441455551966
kõnelema,1.3777843971382144,0.00015390971170280846,5.9225889713951354e-05
mõtteviis,1.3777457284900005,4.860306685351846e-05,1.870341384333689e-05
olematu,1.3759713085116319,6.480408913802461e-05,2.496857595234806e-05
tõsiasi,1.3738326695299152,6.480408913802461e-05,2.5005616606708765e-05
mõistetav,1.3720543409361792,5.6703577995771534e-05,2.1906901293332973e-05
kokkuhoid,1.3717337776550271,4.050255571126538e-05,1.5651263924014557e-05
hüve,1.3710510759159922,4.050255571126538e-05,1.5658672054886698e-05
pelgama,1.3707585883243387,4.050255571126538e-05,1.5661846968117617e-05
nõrkus,1.3696054651686715,4.860306685351846e-05,1.8809244284367483e-05
jagamine,1.3692726925635945,0.00016201022284506153,6.271194444149913e-05
statistikaamet,1.3645329375995374,4.050255571126538e-05,1.5729578450377195e-05
rikkumine,1.363456786584279,0.00017821124512956766,6.926179043688259e-05
ühtsus,1.3626898574512785,4.050255571126538e-05,1.574968623417301e-05
efektiivsem,1.3616238862558623,4.050255571126538e-05,1.5761327582686373e-05
teater,1.354254578218273,0.0003321209568323761,0.0001299047497562336
igapäevaelu,1.3534614479874962,6.480408913802461e-05,2.5361206888571562e-05
pressikonverents,1.3516564996213396,6.480408913802461e-05,2.539295602088074e-05
antav,1.349469523436544,4.050255571126538e-05,1.5894673938384924e-05
teisalt,1.344100279365178,8.910562256478383e-05,3.509866576779652e-05
napp,1.3418689785920248,4.860306685351846e-05,1.9174359305923034e-05
käibemaks,1.3417097319401836,7.290460028027768e-05,2.8764713872115468e-05
niigi,1.3371785759256833,9.720613370703692e-05,3.8473598532262167e-05
n-ö,1.3335017526438815,0.00010530664484928998,4.178609133651976e-05
tegelik,1.3309156685347934,0.0002025127785563269,8.050204157874199e-05
poolsaar,1.330368915998725,4.860306685351846e-05,1.9327813445417395e-05
tervik,1.3253220410723798,0.00016201022284506153,6.465181642558991e-05
vallutama,1.3248498004655809,6.480408913802461e-05,2.5869193005518413e-05
sünnitama,1.3223225689030076,5.6703577995771534e-05,2.2675230295215083e-05
ühesugune,1.319665330511934,4.860306685351846e-05,1.9471742845219003e-05
müüt,1.319564519119063,5.6703577995771534e-05,2.2718620776037628e-05
rahastama,1.3187246980151148,6.480408913802461e-05,2.597925666419023e-05
nn,1.3173148981887044,0.0003402214679746292,0.00013652444384269725
kurb,1.3126467714260321,0.00017821124512956766,7.174457258346032e-05
tagune,1.3098525215827972,5.6703577995771534e-05,2.287207491553199e-05
langetama,1.3090794908211696,9.720613370703692e-05,3.9230286185630914e-05
hiiglaslik,1.305852810008215,4.050255571126538e-05,1.638255227153596e-05
hoiak,1.3055266561390064,8.100511142253076e-05,3.2772512673944066e-05
toetus,1.3016711266904197,0.0006156388468112338,0.00024973761643958556
times,1.2968408723446418,4.050255571126538e-05,1.6485207799335636e-05
diskussioon,1.2944348377226311,4.050255571126538e-05,1.6512723714003592e-05
põhjendama,1.2912099564967072,9.720613370703692e-05,3.971922282319226e-05
fantaasia,1.290029779416228,5.6703577995771534e-05,2.3188507934213467e-05
osalus,1.2870567226026774,8.100511142253076e-05,3.319477613365613e-05
skandaal,1.2858000595742538,4.860306685351846e-05,1.9934221872522697e-05
sõprus,1.2856085912013482,6.480408913802461e-05,2.6582490178064616e-05
rootslane,1.2837335446659446,4.860306685351846e-05,1.996279609160096e-05
eraldama,1.2820519035462463,0.00011340715599154307,4.663418384013128e-05
lennuväli,1.2819144014375004,4.050255571126538e-05,1.66566531138052e-05
globaalne,1.279990746696249,8.100511142253076e-05,3.335775501284325e-05
kirjanik,1.2783200858429415,0.00018631175627182076,7.681173410000517e-05
saladus,1.2777954203164286,0.00012150766713379614,5.01128304368069e-05
valdav,1.2762576335841265,4.860306685351846e-05,2.006650992381094e-05
laiemalt,1.2722812062636868,7.290460028027768e-05,3.018284178192543e-05
termin,1.2714910261341232,6.480408913802461e-05,2.6843891367410184e-05
alandama,1.2708655104486466,4.050255571126538e-05,1.6784707947452218e-05
laiendama,1.2707518094562809,9.720613370703692e-05,4.028647398711624e-05
hoiduma,1.269177160295877,5.6703577995771534e-05,2.352610704110106e-05
asutatud,1.2664539923615008,5.6703577995771534e-05,2.357055582633391e-05
nats,1.2649649090089623,4.050255571126538e-05,1.6853497734122106e-05
nii-öelda,1.2647837341951003,4.050255571126538e-05,1.6855614342942715e-05
tõrjuma,1.2619267706044819,5.6703577995771534e-05,2.3644637135055326e-05
territoorium,1.2591098249347494,0.0001701107339873146,7.107254928291605e-05
id-kaart,1.2589981206628902,4.050255571126538e-05,1.6923345825202297e-05
võimekus,1.254284358908909,9.720613370703692e-05,4.074895301441994e-05
juhtiv,1.2540527527749945,8.910562256478383e-05,3.735920398821001e-05
kõrvuti,1.2540445791201178,4.050255571126538e-05,1.6981552567769124e-05
richard,1.2535351793517044,4.860306685351846e-05,2.0385059551313027e-05
võrdne,1.253358157378037,0.00017821124512956766,7.475439032637042e-05
müür,1.253171432463286,5.6703577995771534e-05,2.3788566534856933e-05
õiglus,1.250632040239627,4.050255571126538e-05,1.702176813536075e-05
iseseisvus,1.2480779229036119,6.480408913802461e-05,2.7283087697687148e-05
suurenemine,1.2471082444279187,4.860306685351846e-05,2.047607373059934e-05
üha,1.246945963741128,0.0002754173788366046,0.0001160441368944567
põhjamaa,1.2437194931125828,6.480408913802461e-05,2.7365635441691012e-05
vähemasti,1.2428493849651423,4.050255571126538e-05,1.7113840619057365e-05
konflikt,1.2397930764336607,0.0001377086894183023,5.8310456399036716e-05
taanduma,1.2388551155460255,4.860306685351846e-05,2.05935455201433e-05
meelitama,1.2386178862652613,8.100511142253076e-05,3.4328220157093796e-05
hämmastav,1.238484461935352,4.050255571126538e-05,1.7165697535162357e-05
selgelt,1.2379921693934381,0.00022681431198308614,9.616071363362869e-05
osutama,1.2372064374736886,0.00012960817827604922,5.497891411539362e-05
sõjaväelane,1.2343100713034634,4.050255571126538e-05,1.7215437842446737e-05
toimetulek,1.2336746107047225,4.860306685351846e-05,2.0667626828864714e-05
