SONAVORM,Votmesus,P-vaartus,Fookus suhteline sagedus,Referents suhteline sagedus
rääkige,22.06888708044786,2.6303873192682406e-06,4.050255571126538e-05,6.472589773431133e-06
neljaks,21.99558245216318,2.7327872967194617e-06,4.860306685351846e-05,8.859066218671028e-06
loota,21.908107056892224,2.8602302805866176e-06,0.00012150766713379614,3.8660918412886316e-05
selgelt,21.872990939438317,2.913053155882341e-06,0.00022681431198308614,9.622632850706765e-05
parlamenti,21.867021353612188,2.9221296576477484e-06,4.860306685351846e-05,8.89504856862143e-06
koole,21.85572933351222,2.9393763676897285e-06,4.860306685351846e-05,8.89822348185235e-06
eksami,21.851967178098807,2.9451450955784847e-06,4.860306685351846e-05,8.899281786262654e-06
lapsest,21.83208943655885,2.975813868584079e-06,6.480408913802461e-05,1.437283219636498e-05
tähelepanuväärne,21.83184801334485,2.9761883160276776e-06,4.050255571126538e-05,6.523388385125818e-06
kohustuslikuks,21.83184801334485,2.9761883160276776e-06,4.050255571126538e-05,6.523388385125818e-06
ilmselt,21.790452206434345,3.041097265243668e-06,0.0006075383356689807,0.0003566496445775123
arstiabi,21.754474883418496,3.098662617722711e-06,4.860306685351846e-05,8.92679770093061e-06
tuhandete,21.731813950520127,3.135481059732456e-06,5.6703577995771534e-05,1.1566208900233626e-05
nõukogude,21.498256228178747,3.54150557124596e-06,0.00024301533426759227,0.0001066929591249934
territooriumi,21.42813623236565,3.6734087817254844e-06,5.6703577995771534e-05,1.1674155950084832e-05
täna,21.285412619338093,3.9573149366458365e-06,0.00031591993454787,0.0006508042971176382
väärtusi,21.25010250836477,4.030888133949507e-06,7.290460028027768e-05,1.769696634913594e-05
tõestada,21.236099313573337,4.060444324940421e-06,8.100511142253076e-05,2.095336901964732e-05
venelane,21.035517841665836,4.508476666839282e-06,4.860306685351846e-05,9.13528366976088e-06
sobib,20.966155288574946,4.674690477560507e-06,6.480408913802461e-05,0.0002846479040223476
näiliselt,20.9254645102806,4.7750459157007646e-06,4.860306685351846e-05,9.168091106480364e-06
võimaluse,20.922460055043025,4.782540942759983e-06,0.0002754173788366046,0.00012807494143081462
tabanud,20.919893800892044,4.788952165419264e-06,7.290460028027768e-05,1.786629505478489e-05
koalitsioon,20.918392311633056,4.792707305687901e-06,4.860306685351846e-05,9.170207715300975e-06
tööstus,20.879073608149728,4.892100073731087e-06,4.050255571126538e-05,6.736107571597312e-06
kohustus,20.854048059218226,4.956436250862443e-06,0.00012960817827604922,4.3686806057429226e-05
maailmas,20.83473959428759,5.006654599773996e-06,0.00036452300140138845,0.0001869082002085425
kirikud,20.82414232031164,5.034433199327516e-06,4.050255571126538e-05,6.748807224520983e-06
euroni,20.78882176975988,5.128140679047305e-06,8.100511142253076e-05,2.1216886817813497e-05
eestlased,20.705202665912594,5.3570250999462605e-06,0.00015390971170280846,5.65261551632609e-05
majandusliku,20.690380263246237,5.398654433286693e-06,6.480408913802461e-05,1.4869176964798466e-05
teadagi,20.613993454371357,5.61839444968107e-06,4.860306685351846e-05,9.262280198997592e-06
lennart,20.538010315549393,5.84587988856199e-06,4.860306685351846e-05,9.285562896024324e-06
valdkondi,20.472205340543333,6.050350933044676e-06,4.050255571126538e-05,6.831354968524847e-06
laastus,20.359975494362693,6.4157752210103646e-06,4.860306685351846e-05,9.340594725360232e-06
koolides,20.32766038420916,6.525045175716954e-06,8.910562256478383e-05,2.4969634256758365e-05
huvides,20.11159132819637,7.305259165762442e-06,0.00012150766713379614,4.038277968845408e-05
tänased,20.096968319291346,7.361327122015534e-06,4.860306685351846e-05,9.423142469364095e-06
re,20.04037662724384,7.582413815885671e-06,0.0001701107339873146,6.632922891592483e-05
väärtuste,20.016263394585614,7.678630796202722e-06,7.290460028027768e-05,1.8347823561474092e-05
viimastel,19.88317569431406,8.23216160055779e-06,0.00018631175627182076,7.58031699969836e-05
senist,19.861992327027345,8.323889902191577e-06,4.050255571126538e-05,6.979517585967679e-06
rahalise,19.841629720318952,8.41303130416786e-06,5.6703577995771534e-05,1.22742145507283e-05
liikmete,19.77732244724842,8.700891309102525e-06,0.0001377086894183023,4.904923450444943e-05
maailmale,19.77388225013383,8.71656643739409e-06,6.480408913802461e-05,1.5294615337741454e-05
otsuseid,19.770129390316665,8.733698537443708e-06,0.00012960817827604922,4.484670769112454e-05
moodustas,19.70158698106572,9.052615663389421e-06,5.6703577995771534e-05,1.2330304684474515e-05
huvitaval,19.62112099517298,9.441964980342591e-06,4.050255571126538e-05,7.039840937355117e-06
kingituse,19.52385525330558,9.935119096141907e-06,5.6703577995771534e-05,1.2402269384375318e-05
võitlust,19.435798689260917,1.0403854253543715e-05,5.6703577995771534e-05,1.243825173432572e-05
käibemaksu,19.415157174468842,1.0516906443302923e-05,5.6703577995771534e-05,1.2446718169608168e-05
jõuluvana,19.40742420622295,1.0559576298573983e-05,5.6703577995771534e-05,1.2449893082839085e-05
sektor,19.372125193462427,1.075657185417083e-05,4.050255571126538e-05,7.103339201973473e-06
omavalitsustele,19.233054042355494,1.1569276064149116e-05,4.050255571126538e-05,7.139321551923875e-06
kerkib,19.205269909133673,1.1738887676504257e-05,5.6703577995771534e-05,1.2533499131253254e-05
autorid,19.159572156384364,1.2023303599699193e-05,8.100511142253076e-05,2.2240267182579342e-05
surema,19.131714663266806,1.2200069047707344e-05,4.050255571126538e-05,7.165779162181524e-06
viimaste,19.12716572959418,1.2229180474031057e-05,0.00012960817827604922,4.5568471298953194e-05
juhte,19.094264429904968,1.2441823453447804e-05,4.860306685351846e-05,9.752275140969244e-06
enamik,19.072897713047126,1.2581902522016776e-05,0.0002025127785563269,8.673757116426459e-05
vaesuse,19.016709031510054,1.2957878462751522e-05,4.860306685351846e-05,9.778732751226891e-06
reformierakond,19.009215199345608,1.3008867540141174e-05,7.290460028027768e-05,1.8918249638628993e-05
vladimir,18.861686555805683,1.4054736695531546e-05,9.720613370703692e-05,2.9760578322213357e-05
lapsevanem,18.838993593712466,1.4222944025442884e-05,6.480408913802461e-05,1.5756036060634845e-05
nimetada,18.821584124073087,1.4353357772142439e-05,0.00012960817827604922,4.592088666758507e-05
asub,18.810863184008994,1.4434264796483866e-05,8.100511142253076e-05,0.00029186659840504443
jääksid,18.489460230496945,1.7084648868238895e-05,4.050255571126538e-05,7.338282781061393e-06
paarkümmend,18.461662832560396,1.733566525843679e-05,6.480408913802461e-05,1.595076407213114e-05
märganud,18.45707677267781,1.7377432927182662e-05,8.910562256478383e-05,2.6339080163694252e-05
erinevaid,18.2865938645947,1.9003986026605344e-05,4.050255571126538e-05,0.00022170736582822242
tartu,18.088147275666884,2.1091025927250905e-05,0.0002349148231253392,0.0005075617368783188
näiteks,18.07714784984242,2.1213220708374592e-05,0.0013203833161872514,0.000947950776225699
pealegi,18.03145887509584,2.1728448789211945e-05,0.00014580920056055536,5.564352928506575e-05
küsimus,18.002508927622358,2.2061401613830074e-05,0.0004050255571126538,0.00022420496423654443
reas,17.952270402404064,2.26514068427442e-05,4.860306685351846e-05,1.0157605730116418e-05
ni,17.95116284118623,2.2664591203729434e-05,4.050255571126538e-05,7.4896203117351415e-06
koosseisu,17.851247427391094,2.3886263562661938e-05,0.00010530664484928998,3.458009660674661e-05
rahvusvahelises,17.84522030612857,2.396203888901288e-05,5.6703577995771534e-05,1.3128266209845194e-05
vaata,17.781241936178724,2.478144399569187e-05,6.480408913802461e-05,0.0002572907350159391
pakub,17.727964498333236,2.5485243923920932e-05,8.100511142253076e-05,0.00028233974210347036
seadust,17.68770176864617,2.6030413604449782e-05,6.480408913802461e-05,1.6366677705381372e-05
tegelikult,17.629793417240812,2.683512478123304e-05,0.0007776490696562953,0.0005082718591376341
õigust,17.62160840152747,2.6950865027804938e-05,0.00012150766713379614,4.307828102150331e-05
riigist,17.489232822484333,2.8893943062850535e-05,0.00010530664484928998,3.493886180184032e-05
pikaajaline,17.455747789205024,2.9407378732640733e-05,7.290460028027768e-05,1.9877073434366176e-05
naine,17.37423566448279,3.069588651288454e-05,5.6703577995771534e-05,0.00024076319504019118
poliitiliste,17.250197477526804,3.2766349214333636e-05,6.480408913802461e-05,1.661220432857235e-05
nimel,17.24164379001497,3.291419758539615e-05,0.00025111584540984537,0.00012107002453899961
ainuüksi,17.216277958251354,3.335659399225993e-05,8.910562256478383e-05,2.7342352744664282e-05
kallist,17.14142094909614,3.46973022900013e-05,4.050255571126538e-05,7.729855412874591e-06
paar,17.13119247908904,3.488465541386061e-05,8.100511142253076e-05,0.00027706515292250555
aastate,17.112240345308905,3.5234490111166036e-05,0.00022681431198308614,0.00010573731024248714
inimeste,17.078311361946447,3.586961150444091e-05,0.00052653322424645,0.0003170965755467381
päeval,16.95013551670576,3.837458041560931e-05,6.480408913802461e-05,0.00025009109011262773
omada,16.940106740618635,3.85778394577728e-05,6.480408913802461e-05,1.6791057773914053e-05
arengust,16.915685351310078,3.907734011572421e-05,4.050255571126538e-05,7.799703503954782e-06
laps,16.910575419350586,3.9182675362989395e-05,0.0003726235125436415,0.00020503166323503172
loomulik,16.877704992693797,3.986711782362262e-05,0.00010530664484928998,3.556431970833113e-05
reaalse,16.755131354512447,4.252709772310589e-05,4.860306685351846e-05,1.0622201366240727e-05
gaasi,16.738887961299653,4.2892736793072275e-05,8.100511142253076e-05,2.3975886415481086e-05
suhetes,16.609358890966764,4.592384703419155e-05,5.6703577995771534e-05,1.3723033288437132e-05
suurendamise,16.56837487348066,4.692707159648758e-05,4.050255571126538e-05,7.9097671626266e-06
kokkulepped,16.565084061835833,4.700857489042833e-05,4.050255571126538e-05,7.910825467036907e-06
mäletab,16.41380810878518,5.091299398071814e-05,4.860306685351846e-05,1.0762955852811417e-05
astme,16.13167747459046,5.908741659402931e-05,5.6703577995771534e-05,1.396855991162811e-05
kuu,16.117092093260638,5.9544211973368394e-05,8.100511142253076e-05,0.0002680579240863917
mängu,16.044858307438297,6.185937548432484e-05,8.910562256478383e-05,0.00027977229560406815
impeeriumi,16.0155080233076,6.282575455525425e-05,4.050255571126538e-05,8.091795521199222e-06
liiduga,15.981184450297704,6.39751628421466e-05,4.860306685351846e-05,1.094710082020465e-05
selge,15.93949990323604,6.539955221123537e-05,0.0003078194234056169,0.00016282013352556895
igapäevaelu,15.89843108199582,6.68340970479649e-05,4.860306685351846e-05,1.0983083170155052e-05
partei,15.859309439676563,6.823005505940082e-05,0.00011340715599154307,4.090452376273491e-05
sootuks,15.817429454935267,6.975696052895202e-05,6.480408913802461e-05,1.7474722422971693e-05
rääkis,15.752571186754157,7.218975555194152e-05,7.290460028027768e-05,0.00025232093750514236
lootuse,15.7210989725068,7.340083728585829e-05,4.050255571126538e-05,8.192334440178287e-06
aastas,15.682911367308753,7.489781504998234e-05,0.0002025127785563269,9.35096610858123e-05
postimehes,15.6813958328482,7.495785449311386e-05,4.050255571126538e-05,8.206092397512263e-06
eile,15.666812476744546,7.553806929968682e-05,4.860306685351846e-05,0.00021300175374904575
öeldes,15.578876002724813,7.91337525736694e-05,0.00014580920056055536,5.929467950062124e-05
lastest,15.5017438524066,8.242917395086765e-05,6.480408913802461e-05,1.767791686975043e-05
missioon,15.422986457479896,8.593657603241897e-05,4.860306685351846e-05,1.119474405221624e-05
mailis,15.259523036590151,9.370310986822595e-05,4.050255571126538e-05,8.3553133193654e-06
euro,15.208272504084556,9.628072252685876e-05,0.00025111584540984537,0.00012634673032878502
sunnib,15.043653451872071,0.00010505291036824263,5.6703577995771534e-05,1.4564385294630354e-05
koju,15.02960054147144,0.0001058380376857004,4.860306685351846e-05,0.00020755042773155986
erinevate,15.026098815838042,0.00010603459432972181,4.050255571126538e-05,0.00019425918264252755
vale,15.024508031493255,0.00010612400854695179,0.00016201022284506153,6.981845855670352e-05
koalitsiooni,14.99753847015103,0.00010765150527862766,5.6703577995771534e-05,1.4590842904888004e-05
õhtul,14.977645278579642,0.00010879237598901812,5.6703577995771534e-05,0.00022010297634219862
oecd,14.964010777230575,0.00010958133306903906,4.050255571126538e-05,8.463260369216608e-06
soome-ugri,14.885811052915933,0.0001142188758741806,4.860306685351846e-05,1.1444503893048443e-05
arvu,14.800670029465282,0.00011949303826455758,0.00017821124512956766,8.016444247185439e-05
olukorras,14.798172305461742,0.00011965141037595396,0.00019441226741407383,9.03389810725357e-05
juhtide,14.779474876665267,0.00012084368065225733,6.480408913802461e-05,1.8162620289670553e-05
ajastu,14.707706554417046,0.00012553222430788545,7.290460028027768e-05,2.186033589927951e-05
omamoodi,14.699400766449182,0.0001260865231863422,9.720613370703692e-05,3.37768435593244e-05
bakterid,14.679056977896384,0.00012745462693298466,4.050255571126538e-05,8.570149114657507e-06
kümne,14.622352228901104,0.00013134738035197168,0.00014580920056055536,6.088001950725954e-05
omavalitsused,14.517749544148218,0.00013884516572474587,5.6703577995771534e-05,1.4872351878029384e-05
kerkinud,14.419212325121382,0.00014630207412942537,5.6703577995771534e-05,1.4931616925006516e-05
head,14.406109509327539,0.00014732356375322069,0.00014580920056055536,0.00034701484122608703
tulevikku,14.357996310209854,0.00015113644106738326,0.00010530664484928998,3.843549957349115e-05
eestit,14.345250303982887,0.000152163083292488,0.00011340715599154307,4.284016252918448e-05
pistmist,14.328365676047452,0.00015353389724410561,4.860306685351846e-05,1.1716488126497068e-05
toetust,14.32400581041811,0.00015388987779705996,0.00016201022284506153,7.114345567840655e-05
haigekassa,14.319754770278026,0.0001542377730926123,6.480408913802461e-05,1.848646143922417e-05
arusaadavalt,14.298841093986553,0.00015596086722136632,4.050255571126538e-05,8.717253427690034e-06
suuresti,14.293578856988042,0.00015639747111342706,0.00010530664484928998,3.85159307086744e-05
tagajärg,14.253260157324346,0.000159783786434729,4.050255571126538e-05,8.735244602665234e-06
toovad,14.25158189453303,0.00015992633138021403,9.720613370703692e-05,3.428377137186095e-05
jõul,14.23454868543036,0.00016138033000921644,4.050255571126538e-05,8.742652733537375e-06
muutmist,14.19378721522307,0.0001649141182179143,4.860306685351846e-05,1.1784219608756648e-05
leedu,14.146326180777086,0.00016912705106117345,0.00015390971170280846,6.656311419060244e-05
toetused,14.122974368843606,0.00017123952159807512,4.050255571126538e-05,8.787101518770225e-06
äsja,14.098811789921642,0.00017345331789467552,0.00011340715599154307,4.317564502725146e-05
tasuks,14.063894508519066,0.00017670349996961015,0.00010530664484928998,3.880590611709823e-05
kaitseväe,14.041524814546316,0.00017881789223429917,7.290460028027768e-05,2.2408537583817986e-05
järeldada,13.997024796842835,0.00018310013223688288,4.860306685351846e-05,1.1884758527735713e-05
ministeeriumi,13.964101025669569,0.0001863347452452743,5.6703577995771534e-05,1.5212067593737591e-05
riigikohus,13.877501221053997,0.0001951203292092716,4.050255571126538e-05,8.886582133338984e-06
ajaloo,13.822826367173372,0.00020088084107068783,0.00014580920056055536,6.228650606855614e-05
kodus,13.798999252962407,0.00020344456755326702,9.720613370703692e-05,0.00027134290097598137
näitavad,13.798893649484823,0.00020345600323793122,0.00012960817827604922,5.27850490728294e-05
kümneid,13.726604285352899,0.000211438088462765,7.290460028027768e-05,2.2678405208446002e-05
last,13.71029706854859,0.0002132818937706721,0.00021871380084083307,0.00010878734355298886
jõudude,13.706028885785146,0.00021376715296253884,4.050255571126538e-05,8.957488528829482e-06
kasvav,13.693454000294823,0.0002152032959916062,4.860306685351846e-05,1.2043504189281604e-05
kahtlust,13.63772820406623,0.00022168550550107104,4.860306685351846e-05,1.2073136712770171e-05
idee,13.629853190354122,0.00022261728546129272,0.00021871380084083307,0.00010900217934828096
kehtestada,13.55391078951886,0.00023180791520660286,8.910562256478383e-05,3.08739145618552e-05
aju,13.545987251685004,0.00023278859371287568,0.00012150766713379614,4.8526432125758295e-05
maailmasõja,13.451969454137862,0.00024474912176486826,7.290460028027768e-05,2.2919698613995757e-05
ametnike,13.45091472044642,0.00024488675551123104,5.6703577995771534e-05,1.5542258569753043e-05
kasutada,13.44021646883487,0.0002462872018329762,0.0002754173788366046,0.0005113039012731607
väita,13.403618617445398,0.0002511393390293995,8.910562256478383e-05,3.1041126658683544e-05
naisi,13.401781079333393,0.00025138548401895476,0.00011340715599154307,4.415880982442568e-05
tegelda,13.391169189744824,0.0002528117499139928,4.050255571126538e-05,9.09083488452803e-06
pensioni,13.34602460477952,0.0002589710255343655,4.860306685351846e-05,1.2230824069905757e-05
esimene,13.329916126754348,0.00026120520268345675,0.0002349148231253392,0.0004570160599376968
mees,13.327988526181684,0.0002614738508632029,0.0002025127785563269,0.0004138552311721896
kümned,13.283494936137103,0.000267752891852558,4.050255571126538e-05,9.137400278581491e-06
õigeks,13.260698774080776,0.00027102860272216166,7.290460028027768e-05,2.309114392846532e-05
põhjendatud,13.248432180310889,0.0002728079461276905,8.100511142253076e-05,2.7083068164139326e-05
kuuluda,13.242202341558892,0.00027371612583870845,4.050255571126538e-05,9.155391453556693e-06
loe,13.23885378093634,0.00027420553433056576,5.6703577995771534e-05,0.0002049417073601557
seisid,13.222829618582427,0.00027655978255847923,4.050255571126538e-05,9.16385788883914e-06
juhid,13.178368384871419,0.00028319922416136404,9.720613370703692e-05,3.5572786143613583e-05
tore,13.167479154085635,0.00028484967561365876,4.860306685351846e-05,0.00019151817421983515
juhus,13.107426519743997,0.0002941274538896899,4.860306685351846e-05,1.2363112121193999e-05
rõivas,13.03827819361828,0.00030518854726008715,4.050255571126538e-05,9.245347328432697e-06
teataja,12.972453817159746,0.00031610745377595246,4.860306685351846e-05,1.2439310038736027e-05
majanduses,12.924958541278219,0.0003242298362367509,4.050255571126538e-05,9.296145940127383e-06
mõistes,12.856118702956726,0.0003363775522503509,6.480408913802461e-05,1.9607205809738162e-05
leppida,12.84480886448015,0.00033841677651899626,8.910562256478383e-05,3.168140082691864e-05
toonud,12.840281273673474,0.0003392366155044683,0.0001377086894183023,5.921742327866891e-05
föderatsiooni,12.838495768800792,0.00033956047837371015,4.050255571126538e-05,9.335303203308702e-06
aasta,12.805377889853954,0.00034562439726734944,0.0018469165404337014,0.001458241880178197
liit,12.723284207145804,0.00036113102393465373,0.0001701107339873146,7.955274252269756e-05
jmt,12.711375881714504,0.0003634379326622368,4.050255571126538e-05,9.39350994587553e-06
avalikkuse,12.70873912545632,0.0003639507378514947,7.290460028027768e-05,2.3602304958643087e-05
vabariik,12.659518257441245,0.000373658482797807,5.6703577995771534e-05,1.608305212341938e-05
meeldib,12.61708623462201,0.0003822366904929405,6.480408913802461e-05,0.00021198472321074175
arhitekt,12.547549400931098,0.00039672623786317335,4.860306685351846e-05,1.2685894966337311e-05
loevad,12.529708799232534,0.0004005322267687302,4.860306685351846e-05,1.269647801044037e-05
põlvkond,12.508342147985308,0.00040513894722629657,4.860306685351846e-05,1.2709177663364041e-05
nimi,12.502545322688611,0.00040639795467540066,4.860306685351846e-05,0.0001857504151836678
sündmuste,12.486480093176786,0.0004099078143534118,8.100511142253076e-05,2.7886321211561537e-05
võim,12.370532611363922,0.00043616316594159184,8.100511142253076e-05,2.801331774079825e-05
teadlased,12.275528839856026,0.00045893658765348096,0.00011340715599154307,4.586479653383885e-05
aega,12.271599163301568,0.00045990399871486683,0.00042932709053941306,0.0006914124956454874
kipub,12.139333230121823,0.0004936942383483918,8.910562256478383e-05,3.2534394181625224e-05
statistikaameti,12.119372783798648,0.0004990068502683885,4.050255571126538e-05,9.67501891901691e-06
ettevalmistus,12.109209793832896,0.0005017339321693247,4.860306685351846e-05,1.2951529373324102e-05
aastakümneid,12.10917862205085,0.0005017423197355486,6.480408913802461e-05,2.023901354269081e-05
koha,12.108807568877452,0.0005018421719635224,0.00012960817827604922,0.00030157865797842206
vaatavad,12.052555019058238,0.0005172144040484882,6.480408913802461e-05,2.0288753849975187e-05
riigis,12.046065147952438,0.0005190182142256953,0.00018631175627182076,9.170631037065098e-05
patsientide,12.031417028581071,0.0005231129241332403,5.6703577995771534e-05,1.6542356237492157e-05
ülikoolide,12.027079676176626,0.0005243316261791732,4.050255571126538e-05,9.720526008660066e-06
maailmast,12.016194751569365,0.0005274026908772967,7.290460028027768e-05,2.4280678085649196e-05
majandust,11.988701866391915,0.000535240613783029,4.860306685351846e-05,1.3026668986455823e-05
märgata,11.966635162771487,0.0005416165847196798,8.910562256478383e-05,3.2751346585737945e-05
bakterite,11.958989013955641,0.0005438437110221021,4.050255571126538e-05,9.754391749789855e-06
uuesti,11.957411398427535,0.000544304379143607,8.100511142253076e-05,0.00023036958742657655
n-ö,11.918195159163748,0.0005558831117548862,0.00010530664484928998,4.178397472769915e-05
eestiga,11.695691796317307,0.0006264497452889081,4.050255571126538e-05,9.887738105488403e-06
ühiskonnale,11.666939201484752,0.0006362059356284376,4.860306685351846e-05,1.3231980042055176e-05
põhjusi,11.64639281359404,0.0006432715151638264,4.050255571126538e-05,9.913137411335746e-06
riikidesse,11.64024931711634,0.0006453995189766566,4.050255571126538e-05,9.916312324566664e-06
tegelikkuses,11.607637950007282,0.0006568151725331881,7.290460028027768e-05,2.470188324095096e-05
ilmselge,11.556705569408882,0.000675053559395996,4.050255571126538e-05,9.959702805389207e-06
lähtuda,11.492438850474194,0.0006987988275117647,4.860306685351846e-05,1.3346276918368218e-05
tootma,11.485998005557361,0.0007012246320674685,4.050255571126538e-05,9.996743459749915e-06
soovide,11.47996329308414,0.0007035051944864942,4.050255571126538e-05,9.999918372980833e-06
kujutada,11.474590234273087,0.0007055420180298497,7.290460028027768e-05,2.484263772752165e-05
ainsad,11.455865178236815,0.000712687000792929,4.050255571126538e-05,1.0012618025904504e-05
hugo,11.412740813858163,0.0007294214204006053,4.860306685351846e-05,1.3399192138883515e-05
ettevõtjad,11.398338849035536,0.0007350980885595142,7.290460028027768e-05,2.4924127167115207e-05
kehtima,11.357032104414106,0.0007516283726845158,6.480408913802461e-05,2.0922678191748447e-05
vastavalt,11.338951075653162,0.0007589818102630429,0.0001377086894183023,0.0003050879954029966
seotud,11.32351275200233,0.0007653179856489106,0.0002754173788366046,0.00048665281664390437
jääb,11.316601736608048,0.000768171688019094,0.000639940380237993,0.0004392915776738929
ida-euroopa,11.316580258263457,0.0007681805736148111,4.050255571126538e-05,1.008669933462592e-05
tahavad,11.313685550754993,0.0007693790654452879,0.0001701107339873146,8.292555867834258e-05
miljoneid,11.28663101882302,0.0007806721767431315,4.860306685351846e-05,1.348385649170799e-05
laias,11.24664723049108,0.0007976697100160025,5.6703577995771534e-05,1.7158289404290216e-05
tervikuna,11.23960655254493,0.0008007012777379832,8.910562256478383e-05,3.3702762250602986e-05
hävitada,11.219552898015774,0.0008093999261091875,4.860306685351846e-05,1.3529363581351145e-05
ressursse,11.202471826809072,0.0008168844458353096,4.860306685351846e-05,1.354100492986451e-05
teada,11.191768855106506,0.0008216098406965099,0.0002754173788366046,0.00048508123459460004
aastaks,11.102875220766553,0.0008619398436681507,0.00018631175627182076,9.42398911289234e-05
swedbanki,11.090505227355854,0.0008677084110630662,4.050255571126538e-05,1.0209462646221409e-05
vähem,11.083460184093763,0.0008710111907936348,0.00045362862396617227,0.00029178193405221997
aastatel,11.075833037577603,0.0008746011939096756,0.0002916184011211107,0.00016861752508522492
niigi,11.070029941796562,0.0008773426554618887,9.720613370703692e-05,3.846619040139002e-05
suudetud,11.066961152838891,0.0008787959029234104,4.860306685351846e-05,1.3634135717971433e-05
kriitiline,11.063904690834757,0.0008802457315956106,4.860306685351846e-05,1.3636252326792046e-05
palun,11.04129828082343,0.0008910444018372877,4.050255571126538e-05,0.00016019342197918962
vanemad,10.969766991252333,0.0009261040430529655,0.00017821124512956766,8.918225435207131e-05
ülesanne,10.960940010511086,0.000930526005938633,0.00012960817827604922,5.7899834287838015e-05
ellu,10.869425122147746,0.0009776487228453235,0.0002025127785563269,0.00010592992164516283
kusagile,10.840550869461962,0.0009930118637447517,4.860306685351846e-05,1.3792881379517325e-05
teadmine,10.8323405672791,0.0009974247410970208,7.290460028027768e-05,2.5548526769195714e-05
projekti,10.805520656409936,0.0010119786025050619,4.860306685351846e-05,0.00017090240430707543
järjekordse,10.776687002685923,0.001027864909116927,4.860306685351846e-05,1.383838846916048e-05
vabatahtlikud,10.75304016075717,0.0010410815651621646,4.860306685351846e-05,1.3855321339725374e-05
äkki,10.700267024334115,0.0010712007274340184,6.480408913802461e-05,0.00019470367049485604
metsast,10.659078523397872,0.0010953194840777653,4.860306685351846e-05,1.3923052821984956e-05
tuhanded,10.650636147822022,0.0011003305305837237,5.6703577995771534e-05,1.7660983999185536e-05
fakt,10.64702021649427,0.0011024838861265528,8.100511142253076e-05,3.0070661514433e-05
eestlase,10.62119028796765,0.0011179906025020226,4.860306685351846e-05,1.395056873665291e-05
öeldakse,10.60082067104929,0.0011303747573936573,9.720613370703692e-05,3.918795400921868e-05
stsenaariumi,10.555364469103448,0.0011585136679729666,4.050255571126538e-05,1.0513196011979215e-05
liikme,10.528201168596492,0.0011756658974823564,8.910562256478383e-05,3.4698626700700875e-05
kolmandiku,10.519988338735748,0.001180902296697544,4.860306685351846e-05,1.4024650045374325e-05
tekitada,10.508609752103084,0.0011881961648502004,0.00012150766713379614,5.381583756846739e-05
maha,10.485830165872224,0.0012029355461935832,0.00024301533426759227,0.00043525943787062725
elavad,10.45950569267388,0.0012201992494107084,0.00014580920056055536,6.921945826047036e-05
jõud,10.442413607727634,0.0012315423446979674,0.00011340715599154307,4.9011135545678416e-05
suuri,10.429830857829016,0.001239960981544809,0.00015390971170280846,7.454272944430924e-05
kombel,10.425333302528363,0.0012429842325252152,9.720613370703692e-05,3.9466288069129136e-05
elanike,10.41760965030029,0.0012481934777909419,0.00010530664484928998,4.4214899958171896e-05
ametnik,10.411423735850772,0.0012523815201004413,4.860306685351846e-05,1.4105081180557576e-05
staatuse,10.390756600149153,0.0012664771747510704,4.050255571126538e-05,1.0610560017727361e-05
programmis,10.384751157726908,0.0012706031094709652,5.6703577995771534e-05,1.7895927578273455e-05
kaht,10.341187805517144,0.0013009426848774855,5.6703577995771534e-05,1.7935084841454775e-05
tagamise,10.339538996677113,0.0013021052869803848,4.050255571126538e-05,1.0641250845626233e-05
põhiseaduse,10.302511878668973,0.0013284925249110635,5.6703577995771534e-05,1.797000888699487e-05
valitsuses,10.283196822150439,0.0013424714982058772,4.860306685351846e-05,1.4201386881895418e-05
tähenda,10.272604408395631,0.0013502007179547512,0.00012960817827604922,5.9333836763802564e-05
teisalt,10.25717649525273,0.001361539039485784,8.910562256478383e-05,3.5096549158975906e-05
konkurentsivõime,10.239788955153202,0.0013744331191659508,4.050255571126538e-05,1.0701574197013672e-05
ideed,10.235535691740255,0.0013776059865368102,0.00010530664484928998,4.453344958567398e-05
vähendada,10.220320877181821,0.0013890168304978331,0.0001701107339873146,8.581472971847781e-05
loodetakse,10.179135429251144,0.0014203876694831568,4.050255571126538e-05,1.073861485137438e-05
ekp,10.167058656332719,0.0014297218291670773,4.050255571126538e-05,1.0746022982246521e-05
maksma,10.165705981304084,0.001430771174556734,0.00016201022284506153,8.055601510366759e-05
tänapäeva,10.147719287097763,0.0014447988110499151,0.00012960817827604922,5.960370438843058e-05
arusaama,10.103520616564191,0.0014798634092588047,4.050255571126538e-05,1.078518024542784e-05
maja,10.097408917803383,0.001484779427411279,0.00011340715599154307,0.0002589194655033999
tasuta,10.09038834513355,0.0014904469227402085,0.00014580920056055536,0.00030322114642321687
inimest,10.083047514816533,0.001496396384038935,0.00012150766713379614,0.00026999250454843096
majanduslik,9.991723144472905,0.001572453927410181,4.860306685351846e-05,1.4425747416880277e-05
valguses,9.983663866868481,0.001579351143795364,7.290460028027768e-05,2.6554974263396663e-05
koht,9.974696625313324,0.0015870614298577489,0.00010530664484928998,0.00024639019958978787
jäi,9.971757650725234,0.0015895967297233447,0.00018631175627182076,0.00035582205052865303
kirikusse,9.945988235709256,0.001612003096748399,4.050255571126538e-05,1.0883602555586294e-05
