SONAVORM,Votmesus,Fookus suhteline sagedus,Referents suhteline sagedus
tootmist,1.4162132574507202,4.050255571126538e-05,1.517608524378719e-05
elanikele,1.4162132574507202,4.050255571126538e-05,1.517608524378719e-05
tänavuse,1.4159617635006563,4.860306685351846e-05,1.8214477205775545e-05
paratamatult,1.415333220363067,6.480408913802461e-05,2.4296552651803785e-05
lapsele,1.413896797945001,0.00018631175627182076,6.99221723889135e-05
ajaloost,1.4133237205470828,6.480408913802461e-05,2.4330418392933576e-05
seadnud,1.4119438112683866,4.860306685351846e-05,1.8265275817470228e-05
mured,1.4078870035298192,4.050255571126538e-05,1.5263924509842582e-05
kaitseliidu,1.4061161770098125,5.6703577995771534e-05,2.1395740263155202e-05
eestit,1.4044758186285566,0.00011340715599154307,4.284016252918448e-05
tervikuna,1.4026496303276972,8.910562256478383e-05,3.3702762250602986e-05
külastaja,1.3989125100004256,4.050255571126538e-05,1.5359171906770116e-05
vähemaks,1.3940497671676975,4.050255571126538e-05,1.541102882287511e-05
sõnumi,1.3936818301880276,5.6703577995771534e-05,2.158094353495874e-05
lõplikult,1.3933811821363966,6.480408913802461e-05,2.4669075804231477e-05
veerand,1.3932574040881127,4.860306685351846e-05,1.8503394309789066e-05
äsja,1.3932220408819318,0.00011340715599154307,4.317564502725146e-05
piisa,1.3919142112542557,5.6703577995771534e-05,2.160740114521639e-05
pealegi,1.3897959233234465,0.00014580920056055536,5.564352928506575e-05
seisukohalt,1.3895137197838134,5.6703577995771534e-05,2.164338349516679e-05
richard,1.387903863982238,4.860306685351846e-05,1.857218409645895e-05
ettevõtetele,1.386342727868583,5.6703577995771534e-05,2.1691007193630558e-05
armee,1.385357616843015,4.860306685351846e-05,1.8604991533178435e-05
konflikti,1.3838812103956695,4.860306685351846e-05,1.8624041012563944e-05
meri,1.3834385829273352,8.100511142253076e-05,3.1049593093965996e-05
hiljutine,1.376913314948652,4.050255571126538e-05,1.5595173790268342e-05
põhjamaade,1.3750543607206183,4.050255571126538e-05,1.5615281574064153e-05
spordi,1.3687128338467913,4.860306685351846e-05,1.882088563288085e-05
astunud,1.3685505965634168,4.860306685351846e-05,1.882300224170146e-05
sõnumit,1.3679342612208318,4.050255571126538e-05,1.569253779601649e-05
hoolt,1.3652287465193667,4.860306685351846e-05,1.8866392722524004e-05
moel,1.365119674409228,0.00018631175627182076,7.232664000912859e-05
valdkondades,1.3637843353975543,5.6703577995771534e-05,2.203283951815938e-05
poolas,1.3636111032026212,4.860306685351846e-05,1.8887558810730122e-05
naisi,1.360738483213037,0.00011340715599154307,4.415880982442568e-05
liikme,1.360637903604828,8.910562256478383e-05,3.4698626700700875e-05
relva,1.3588173681019249,4.050255571126538e-05,1.5792018410585245e-05
re,1.3587575183227214,0.0001701107339873146,6.632922891592483e-05
tõe,1.35683673872702,4.860306685351846e-05,1.897645638119582e-05
ttü,1.351103434253413,4.050255571126538e-05,1.5876682763409722e-05
pank,1.347720194285289,7.290460028027768e-05,2.8645125473750894e-05
kukub,1.346563267655904,5.6703577995771534e-05,2.2297415620735863e-05
hoidmiseks,1.3461752961007805,4.860306685351846e-05,1.9117210867766513e-05
teisalt,1.3441872830463582,8.910562256478383e-05,3.5096549158975906e-05
vähesed,1.344004581375631,4.050255571126538e-05,1.595499728977236e-05
leppima,1.3429523222400468,4.050255571126538e-05,1.5966638638285727e-05
niigi,1.3374563950840836,9.720613370703692e-05,3.846619040139002e-05
mõnigi,1.3367288868765779,7.290460028027768e-05,2.8864194486684224e-05
jagamine,1.3348787015312618,4.860306685351846e-05,1.9267490094029955e-05
kirjanik,1.33451423053598,8.100511142253076e-05,3.2120597157195604e-05
n-ö,1.3335748319459197,0.00010530664484928998,4.178397472769915e-05
nähakse,1.3313171737143379,4.860306685351846e-05,1.9315113792493722e-05
töökohtade,1.329152897732044,4.050255571126538e-05,1.612009277778009e-05
venemaalt,1.3274490388150144,4.050255571126538e-05,1.6139142257165594e-05
kirjutatakse,1.327354438963114,4.050255571126538e-05,1.61402005615759e-05
kombeks,1.326030691945845,4.860306685351846e-05,1.938602018798422e-05
takistab,1.3249284964994688,4.860306685351846e-05,1.9400836449728505e-05
aju,1.3242046548573643,0.00012150766713379614,4.8526432125758295e-05
naiste,1.3216662132063182,0.00035642249025913533,0.00014259487794021213
kohustuslik,1.3203712075744816,8.100511142253076e-05,3.243703017587708e-05
üldist,1.319038174042398,4.860306685351846e-05,1.948020928050145e-05
vastutus,1.318254611650288,6.480408913802461e-05,2.5987723099472678e-05
palka,1.317737693501738,8.100511142253076e-05,3.2496295222854215e-05
samme,1.313461767486909,5.6703577995771534e-05,2.281492647737547e-05
räägitud,1.3133279305703613,6.480408913802461e-05,2.6076620669938377e-05
öeldakse,1.3106370985093967,9.720613370703692e-05,3.918795400921868e-05
muretsema,1.3066296637456272,4.860306685351846e-05,1.9648479681740094e-05
teadlased,1.3060525324479177,0.00011340715599154307,4.586479653383885e-05
saatus,1.3060081472940595,4.860306685351846e-05,1.9656946117022542e-05
tekiks,1.305309261182591,4.860306685351846e-05,1.9666470856715296e-05
eeldab,1.3036178056249066,8.100511142253076e-05,3.281590315476661e-05
eestis,1.3034845505700032,0.0013122828050449984,0.0005316667364318572
lepitud,1.3013862583263236,4.050255571126538e-05,1.6433350883230647e-05
kombel,1.3004265152407346,9.720613370703692e-05,3.9466288069129136e-05
öeldes,1.298107193631592,0.00014580920056055536,5.929467950062124e-05
viimastel,1.297388624674795,0.00018631175627182076,7.58031699969836e-05
näitavad,1.2959554939953926,0.00012960817827604922,5.27850490728294e-05
arusaam,1.2891740688615845,5.6703577995771534e-05,2.3202265891547443e-05
ühist,1.286675667309619,5.6703577995771534e-05,2.324248145913907e-05
põhikooli,1.2866428224271282,8.100511142253076e-05,3.320430087334889e-05
vanast,1.2864129291845274,4.050255571126538e-05,1.660479619770021e-05
laiemalt,1.2852384910521581,7.290460028027768e-05,2.9912974157297412e-05
keelde,1.2819536864170362,5.6703577995771534e-05,2.3318679376681095e-05
väiksema,1.2810896638809464,8.100511142253076e-05,3.333235570699591e-05
viinud,1.2804027425540407,8.100511142253076e-05,3.3348230273150496e-05
vastase,1.2800479613079392,6.480408913802461e-05,2.6685145705864294e-05
rail,1.2772471102923884,4.050255571126538e-05,1.67106266387308e-05
jt,1.2718209527282784,8.100511142253076e-05,3.3547191502288015e-05
seaduses,1.2705926431198589,4.050255571126538e-05,1.6787882860683137e-05
kriisi,1.2684796693836868,9.720613370703692e-05,4.0349972251734595e-05
arvestama,1.2684418306835101,7.290460028027768e-05,3.026327291710868e-05
asutatud,1.2667779096131118,5.6703577995771534e-05,2.356526430428238e-05
nii-öelda,1.2651461065777625,4.050255571126538e-05,1.6851381125301493e-05
kogemusest,1.2648743187580211,4.050255571126538e-05,1.6854556038532412e-05
raul,1.261603940591076,5.6703577995771534e-05,2.3649928657106854e-05
kümne,1.260041030369677,0.00014580920056055536,6.088001950725954e-05
sünnib,1.2590131572726415,4.860306685351846e-05,2.0307803329360695e-05
kõrvuti,1.2548539956777083,4.050255571126538e-05,1.697202782807637e-05
peredele,1.2542244102254787,4.050255571126538e-05,1.697943595894851e-05
toimuda,1.2528762230038373,4.050255571126538e-05,1.69953105251031e-05
elanike,1.2519919435098195,0.00010530664484928998,4.4214899958171896e-05
perede,1.2485576751801235,5.6703577995771534e-05,2.3864764452398963e-05
teadsid,1.2482122374605593,4.050255571126538e-05,1.705034235443901e-05
üha,1.2470775412762765,0.0002754173788366046,0.00011603355385035363
kingitus,1.2433351926177922,7.290460028027768e-05,3.079454173108226e-05
ideed,1.2416352001140525,0.00010530664484928998,4.453344958567398e-05
vähemasti,1.2397302358098643,4.050255571126538e-05,1.7150881273418075e-05
selgelt,1.2370080879798875,0.00022681431198308614,9.622632850706765e-05
teineteist,1.2368843317117943,4.050255571126538e-05,1.7184747014547866e-05
sada,1.2351084882565393,8.100511142253076e-05,3.4411826205507966e-05
üksikud,1.233526869276955,4.860306685351846e-05,2.0669743437685326e-05
kipuvad,1.2313863170341852,5.6703577995771534e-05,2.4150506643181565e-05
palk,1.2312756851533835,6.480408913802461e-05,2.7602695629599544e-05
kinnitanud,1.2295288264579383,4.050255571126538e-05,1.727258628060326e-05
ajaloo,1.2270902040683105,0.00014580920056055536,6.228650606855614e-05
avalikus,1.2268205895476054,4.860306685351846e-05,2.0766049139023167e-05
langeb,1.2267470670585647,8.100511142253076e-05,3.461184573905579e-05
tollal,1.2255712165195174,4.860306685351846e-05,2.078404031399837e-05
enamik,1.2232839945646385,0.0002025127785563269,8.673757116426459e-05
avalik,1.2207242819849928,8.910562256478383e-05,3.823230512671241e-05
rajatud,1.2178575107186558,5.6703577995771534e-05,2.4378042091397343e-05
toonud,1.217525975241556,0.0001377086894183023,5.921742327866891e-05
vale,1.2144044393270732,0.00016201022284506153,6.981845855670352e-05
eelpool,1.2140545890577894,4.050255571126538e-05,1.7458847856817104e-05
üksnes,1.2115061589374747,0.00024301533426759227,0.00010493829041270616
jõud,1.210330198963924,0.00011340715599154307,4.9011135545678416e-05
leedu,1.2092894311721167,0.00015390971170280846,6.656311419060244e-05
suurendab,1.2086040090572594,7.290460028027768e-05,3.1544879557989174e-05
nimesid,1.205422719168337,4.050255571126538e-05,1.7563619993437392e-05
elame,1.2051293592783057,6.480408913802461e-05,2.8107506833315477e-05
muutnud,1.204640558649917,6.480408913802461e-05,2.811703157300823e-05
vanematele,1.2026870105641616,4.860306685351846e-05,2.1116347898834435e-05
maaelu,1.199436964042377,4.050255571126538e-05,1.76366429977485e-05
juhtum,1.1993751293964643,5.6703577995771534e-05,2.4692358501258207e-05
usku,1.1984273298810786,4.860306685351846e-05,2.1178787859042484e-05
seada,1.196928605474955,8.100511142253076e-05,3.533466765129475e-05
asunud,1.195654473660284,6.480408913802461e-05,2.8292710105119016e-05
seegi,1.1921402520865185,8.100511142253076e-05,3.54521394408387e-05
nõukogude,1.1875823776965984,0.00024301533426759227,0.0001066929591249934
toetust,1.187281892244325,0.00016201022284506153,7.114345567840655e-05
sotsiaalse,1.1858899827218434,7.290460028027768e-05,3.2045457544063884e-05
rohelised,1.1854802926370465,4.050255571126538e-05,1.7808088312218062e-05
küllap,1.1854731479119591,9.720613370703692e-05,4.273962361020541e-05
büroo,1.185051671747685,4.050255571126538e-05,1.7813379834269594e-05
vabadus,1.1832956562515617,4.860306685351846e-05,2.1402090089617037e-05
toel,1.1814776495846013,6.480408913802461e-05,2.8572102469439784e-05
suhted,1.1808009382844524,9.720613370703692e-05,4.2878261487955493e-05
tagama,1.1766154414690455,5.6703577995771534e-05,2.508498943748171e-05
vastutust,1.176179304620767,4.860306685351846e-05,2.150792053064763e-05
tekitada,1.1749446368239966,0.00012150766713379614,5.381583756846739e-05
eelneva,1.174462409984892,4.050255571126538e-05,1.794460958114753e-05
otsustada,1.1687850799606991,0.00011340715599154307,5.044302141282235e-05
aitama,1.1687447231613657,4.860306685351846e-05,2.1619042493729754e-05
õigus,1.1641074628548271,0.00034832197911688226,0.0001554352853504541
ülesanne,1.162525630882683,0.00012960817827604922,5.7899834287838015e-05
tausta,1.162261956379365,4.050255571126538e-05,1.8097005416231584e-05
lapse,1.1595225944913259,0.0004698296462506784,0.00021032424359097174
arendamine,1.1567884241953685,5.6703577995771534e-05,2.543211328406206e-05
lõpul,1.1537798202408291,4.860306685351846e-05,2.184446133312492e-05
lätis,1.1531788516169268,8.100511142253076e-05,3.642260458508925e-05
arvu,1.1525540081159196,0.00017821124512956766,8.016444247185439e-05
der,1.1514193139328017,4.050255571126538e-05,1.823352668516105e-05
londonis,1.151265805302321,4.860306685351846e-05,2.1882560291895936e-05
andes,1.1511030109653482,7.290460028027768e-05,3.282754450327997e-05
perekonna,1.1506844812875534,7.290460028027768e-05,3.283706924297273e-05
investeeringuid,1.1472385557013758,4.050255571126538e-05,1.828644190567635e-05
nõrk,1.1420850509250635,4.860306685351846e-05,2.2022256474056318e-05
panustada,1.1313786732358655,4.860306685351846e-05,2.218629365765374e-05
tähenda,1.1272297737786467,0.00012960817827604922,5.9333836763802564e-05
saladus,1.126267697515333,4.050255571126538e-05,1.8554192921483753e-05
tänapäeva,1.1206828526279655,0.00012960817827604922,5.960370438843058e-05
kulutada,1.1194538066576614,4.050255571126538e-05,1.8642032187539145e-05
peres,1.1189931842237504,6.480408913802461e-05,2.9836776239755386e-05
riiklik,1.1179335799196397,5.6703577995771534e-05,2.6126360977222757e-05
kasvu,1.1173804590416245,0.00012150766713379614,5.6006527697800684e-05
omavalitsuse,1.1172850476609812,8.100511142253076e-05,3.73401545088245e-05
vajadusele,1.116998851372901,4.050255571126538e-05,1.8673781319848323e-05
aastas,1.1148256129895702,0.0002025127785563269,9.35096610858123e-05
taustal,1.1136810775227914,6.480408913802461e-05,2.9946839898427203e-05
nõuete,1.1112189516487176,4.860306685351846e-05,2.249849345869399e-05
kahtlemata,1.1089812159482952,9.720613370703692e-05,4.506683500846818e-05
toimuvat,1.1061652493575491,4.050255571126538e-05,1.881453580641901e-05
rahvale,1.1058290932568178,5.6703577995771534e-05,2.6346488294566393e-05
olukorras,1.1056987089562806,0.00019441226741407383,9.03389810725357e-05
võimaluse,1.1046313643598145,0.0002754173788366046,0.00012807494143081462
lubas,1.1031346514171183,0.00010530664484928998,4.9020660285371174e-05
tunnevad,1.101830212765528,8.100511142253076e-05,3.774231018474076e-05
aastate,1.1010271443488548,0.00022681431198308614,0.00010573731024248714
tublid,1.1008731295587875,4.860306685351846e-05,2.26604140334708e-05
astuda,1.0999301475665595,8.910562256478383e-05,4.1571255541227656e-05
unustada,1.0969033018358898,6.480408913802461e-05,3.0297138658238467e-05
kesklinna,1.096665092743519,8.910562256478383e-05,4.1665444633744884e-05
nsv,1.096550583140169,6.480408913802461e-05,3.0304546789110612e-05
liit,1.0964906055464692,0.0001701107339873146,7.955274252269756e-05
ideid,1.0950902379418888,9.720613370703692e-05,4.5502856425514225e-05
näite,1.0946071388054774,4.050255571126538e-05,1.8965873337092764e-05
käitumise,1.0934135042498734,4.860306685351846e-05,2.2777885823014762e-05
vajalikuks,1.0932794497022127,4.860306685351846e-05,2.278000243183537e-05
leitakse,1.091310283892701,4.050255571126538e-05,1.9009263817915305e-05
külma,1.0905926087962052,0.00012960817827604922,6.085991172346373e-05
konkreetselt,1.0879179170025555,5.6703577995771534e-05,2.667562096617154e-05
suhelda,1.0858988934569822,8.100511142253076e-05,3.816139873122191e-05
piir,1.0855159981967708,5.6703577995771534e-05,2.6720069751404388e-05
eestlaste,1.0854588583650548,0.00011340715599154307,5.344225611162939e-05
pinnal,1.0840196811931695,4.050255571126538e-05,1.9105569519253146e-05
edgar,1.0835402743298006,4.050255571126538e-05,1.911191934571498e-05
alkoholi,1.0815501571201058,0.00011340715599154307,5.35872438158413e-05
maksa,1.0807336160874594,9.720613370703692e-05,4.595792732194578e-05
sugugi,1.079471735202457,0.00012150766713379614,5.749767861192176e-05
teinekord,1.0790734756993376,6.480408913802461e-05,3.0673895028307385e-05
vaikus,1.0787549472350775,4.050255571126538e-05,1.917541761033334e-05
esindab,1.0785160970304724,4.050255571126538e-05,1.9178592523564256e-05
elanikud,1.0751410395742786,7.290460028027768e-05,3.4602320999363034e-05
elavad,1.0748322010499958,0.00014580920056055536,6.921945826047036e-05
arenenud,1.0700316544712964,7.290460028027768e-05,3.472508431095852e-05
soome,1.0682855414780064,0.00046172913510842534,0.00022019187391266433
ilves,1.0674586513108537,5.6703577995771534e-05,2.705661055388168e-05
suhtumine,1.0663868753128256,6.480408913802461e-05,3.0944820957345704e-05
surm,1.0662741030903895,5.6703577995771534e-05,2.7078834946498104e-05
peter,1.06615006382636,4.050255571126538e-05,1.9343688011571984e-05
tuuakse,1.0659358393043408,5.6703577995771534e-05,2.708518477295994e-05
julgen,1.0645723131869502,4.050255571126538e-05,1.9364854099778102e-05
õigel,1.062838778055681,7.290460028027768e-05,3.48986462342487e-05
kasutamata,1.0622089177353125,4.050255571126538e-05,1.939660323208728e-05
peaasi,1.0608713769040823,4.050255571126538e-05,1.941459440706248e-05
varju,1.0603995995810787,4.050255571126538e-05,1.9420944233524316e-05
läänemere,1.0588281217927933,4.050255571126538e-05,1.9442110321730434e-05
usk,1.0566832000256667,4.860306685351846e-05,2.336524477073456e-05
investeeringute,1.0552463177076252,4.860306685351846e-05,2.338852746776129e-05
lahkunud,1.053084362146685,5.6703577995771534e-05,2.732753648292e-05
nimel,1.0525113499863865,0.00025111584540984537,0.00012107002453899961
täitma,1.051530129859395,4.860306685351846e-05,2.3448850819148726e-05
kasv,1.0481699063768413,7.290460028027768e-05,3.52552948205218e-05
põhimõtteid,1.0470962856951618,4.050255571126538e-05,1.9600855983276327e-05
praktika,1.046492724983958,6.480408913802461e-05,3.1374492547929914e-05
suuri,1.0459447179647958,0.00015390971170280846,7.454272944430924e-05
euroopa,1.044710755223068,0.0016444037618773746,0.0007971117069292035
võrdselt,1.0430255242725284,4.860306685351846e-05,2.3587488696898805e-05
toimivad,1.0428960707266666,4.050255571126538e-05,1.965800442143285e-05
andmine,1.0421195932908676,5.6703577995771534e-05,2.753602245175027e-05
sedagi,1.0397926653011125,4.050255571126538e-05,1.9700336597845084e-05
eestist,1.0390178559157388,0.0001377086894183023,6.701712678262369e-05
hääli,1.0388629439601633,4.050255571126538e-05,1.9713036250768757e-05
tagatud,1.0373244097103627,6.480408913802461e-05,3.157451208147774e-05
vanemaid,1.0367732589777672,4.050255571126538e-05,1.9741610469847016e-05
tahavad,1.0365854461814235,0.0001701107339873146,8.292555867834258e-05
silmis,1.0331717937662552,6.480408913802461e-05,3.166552626076405e-05
oskus,1.028790723250499,6.480408913802461e-05,3.176183196210189e-05
tulevik,1.0273599970767509,7.290460028027768e-05,3.576751415510988e-05
avalikult,1.0270996294212797,8.100511142253076e-05,3.9748855346680826e-05
ettepanekuid,1.0252698452689182,4.860306685351846e-05,2.3879580714143245e-05
aktuaalne,1.0250652584580833,4.050255571126538e-05,1.990247274021352e-05
riigis,1.0226257960794733,0.00018631175627182076,9.170631037065098e-05
uues,1.01984533360423,9.720613370703692e-05,4.79390731780385e-05
gruusia,1.018864718400556,4.050255571126538e-05,1.9988195397448302e-05
heal,1.0169999327417436,5.6703577995771534e-05,2.8019667567260084e-05
organisatsioonide,1.013679824981981,4.050255571126538e-05,2.0060160097349106e-05
teisiti,1.0118868808323602,0.00011340715599154307,5.623829636365769e-05
halli,1.0111703266105556,4.050255571126538e-05,2.00950841428892e-05
keskmise,1.0095667140362117,0.0001377086894183023,6.839927234248325e-05
maksma,1.0080206261842817,0.00016201022284506153,8.055601510366759e-05
keskerakond,1.0079827198786033,4.860306685351846e-05,2.416743951374646e-05
sügavalt,1.0078202755628325,5.6703577995771534e-05,2.819852101260179e-05
last,1.0075335357956148,0.00021871380084083307,0.00010878734355298886
jätkub,1.005920433925568,0.00014580920056055536,7.260603237344937e-05
idee,1.004687277326655,0.00021871380084083307,0.00010900217934828096
tühjaks,1.003105336335278,7.290460028027768e-05,3.637392258221518e-05
moskvas,1.0023835397751826,4.050255571126538e-05,2.021784745448469e-05
noori,1.0016474275260925,9.720613370703692e-05,4.8547598213964416e-05
kestnud,1.0006476715036945,8.100511142253076e-05,4.048437691184345e-05
meelt,0.9994580893128548,7.290460028027768e-05,3.6465995065911793e-05
vanemad,0.9987598000692565,0.00017821124512956766,8.918225435207131e-05
arengut,0.99840032242623,8.910562256478383e-05,4.460223937234387e-05
le,0.9981230722896989,8.100511142253076e-05,4.055528330733395e-05
lahendused,0.9977372356245718,6.480408913802461e-05,3.2452904742031667e-05
müüb,0.9974832044047237,4.050255571126538e-05,2.0286637241154577e-05
rahu,0.9956161474739135,0.0001377086894183023,6.906388751215537e-05
otsuste,0.9945080539786799,5.6703577995771534e-05,2.8459922201947354e-05
põhjused,0.9944633482208297,4.860306685351846e-05,2.4394974961962238e-05
piiri,0.9942005063822702,0.00012150766713379614,6.0998549601213804e-05
riiklike,0.9934247764206011,4.050255571126538e-05,2.03437856793111e-05
piima,0.9931496176329586,7.290460028027768e-05,3.6625799031868e-05
euro,0.9909647356405619,0.00025111584540984537,0.00012634673032878502
viidud,0.9882181757445626,8.100511142253076e-05,4.083467567165472e-05
viie,0.987208997468403,0.00016201022284506153,8.172649978146596e-05
vähendada,0.9871769716208938,0.0001701107339873146,8.581472971847781e-05
niikuinii,0.9871436121190347,6.480408913802461e-05,3.2692081538760815e-05
tegutsenud,0.9868033892536452,5.6703577995771534e-05,2.8612318037031413e-05
helsingi,0.984670486675784,4.050255571126538e-05,2.046760729531689e-05
raha,0.984529121327162,0.0010044633816393815,0.0005076464012311433
kogunenud,0.9845106460284904,5.6703577995771534e-05,2.8657825126674567e-05
rahvusvahelist,0.9841484061114378,4.050255571126538e-05,2.0475015426189033e-05
aastaks,0.9833089336071204,0.00018631175627182076,9.42398911289234e-05
kõrgem,0.9822650627056436,8.910562256478383e-05,4.510387566282889e-05
olulist,0.9794919490212234,8.910562256478383e-05,4.519065662447397e-05
peamiseks,0.9785912708178118,4.860306685351846e-05,2.466484258659025e-05
piiril,0.9784055758643143,4.860306685351846e-05,2.466801749982117e-05
lootus,0.9783436828575527,4.860306685351846e-05,2.4669075804231477e-05
tõsi,0.9735895061860811,0.0001377086894183023,7.012642514010255e-05
kujunenud,0.97208558548397,7.290460028027768e-05,3.7164475976713717e-05
matemaatika,0.9719705589988047,4.050255571126538e-05,2.064857734947921e-05
koolid,0.9718596492873539,4.860306685351846e-05,2.47801977673136e-05
vajaduse,0.9678826221660146,8.910562256478383e-05,4.5555771646029524e-05
uskuda,0.9671231443763539,7.290460028027768e-05,3.7292530810360735e-05
kallim,0.9657201197432621,5.6703577995771534e-05,2.9033523192333175e-05
suurel,0.9648066950951546,6.480408913802461e-05,3.3202184264528276e-05
maailmas,0.963679985765628,0.00036452300140138845,0.0001869082002085425
õiguste,0.9634186087313427,8.100511142253076e-05,4.154268132214939e-05
tegutseda,0.9613619177285313,5.6703577995771534e-05,2.9121362458388567e-05
eeskätt,0.9608377207018757,5.6703577995771534e-05,2.9131945502491628e-05
bbc,0.9605547334827714,4.050255571126538e-05,2.0812614533076627e-05
seaduse,0.9604708960768006,0.0001701107339873146,8.741806090009131e-05
maksta,0.9600104287792309,0.00015390971170280846,7.911777941006182e-05
taavi,0.9586323562298072,7.290460028027768e-05,3.7512658127704375e-05
probleemide,0.9571841203450863,8.100511142253076e-05,4.17225930719014e-05
seadusega,0.956525572651862,4.050255571126538e-05,2.0870821275643455e-05
juhitud,0.9559404491798559,4.050255571126538e-05,2.0879287710925903e-05
vaevalt,0.954604863366841,8.910562256478383e-05,4.597697680133128e-05
kõlab,0.9538412779354211,8.910562256478383e-05,4.600131780276832e-05
pöörduda,0.9523484743246082,8.910562256478383e-05,4.604894150123209e-05
probleemid,0.9506607032753851,0.00012150766713379614,6.28675151898141e-05
sattunud,0.9498170059678138,9.720613370703692e-05,5.0323433014457785e-05
halvasti,0.9473009851926237,8.100511142253076e-05,4.200939356709432e-05
iseloomustab,0.9463926586242514,4.860306685351846e-05,2.5221510706411176e-05
novembri,0.9439128132730162,4.860306685351846e-05,2.526490118723372e-05
käsitletakse,0.9426926014260106,4.050255571126538e-05,2.1071899113601583e-05
suurendada,0.9397249112103173,0.00012150766713379614,6.334586878327238e-05
seos,0.9386406943395617,4.050255571126538e-05,2.1131164160578717e-05
lahendust,0.9359427264629169,6.480408913802461e-05,3.387314926066224e-05
asuva,0.9354169547464699,9.720613370703692e-05,5.0828244218173715e-05
ellu,0.9349027851356264,0.0002025127785563269,0.00010592992164516283
tugevalt,0.9337717765394806,8.100511142253076e-05,4.2405199416548736e-05
tulemuseks,0.9331958072563303,8.100511142253076e-05,4.242213228711363e-05
kaitseks,0.9315257683770602,5.6703577995771534e-05,2.9729887494314485e-05
silmas,0.9302253339233336,0.0001701107339873146,8.927009361812671e-05
viimsi,0.9293768337092753,6.480408913802461e-05,3.402766170456691e-05
tasemele,0.9266871612882566,6.480408913802461e-05,3.409115996918527e-05
ametlik,0.9247626426527089,5.6703577995771534e-05,2.9869583676474867e-05
soovis,0.924302672924314,5.6703577995771534e-05,2.987910841616762e-05
sedavõrd,0.922557825449334,4.860306685351846e-05,2.5641657557302635e-05
statistika,0.9221708404263994,6.480408913802461e-05,3.4198048714626165e-05
aastaga,0.9216173346087849,0.00016201022284506153,8.55279292232849e-05
rahvusvaheliste,0.9201695313522302,5.6703577995771534e-05,2.9964831073402404e-05
selge,0.9188051614879413,0.0003078194234056169,0.00016282013352556895
eestisse,0.9158636951924641,0.00015390971170280846,8.157622055520251e-05
valikuid,0.9136537379301682,4.860306685351846e-05,2.5800403218848525e-05
küsimuses,0.9125771042045909,4.050255571126538e-05,2.151638696593008e-05
rahvusvaheline,0.9104954134114164,0.00011340715599154307,6.033287612713137e-05
tuleneb,0.9102255032634237,4.860306685351846e-05,2.5861784874646272e-05
leiame,0.9091632226486294,4.860306685351846e-05,2.5880834354031777e-05
hariduse,0.9057456294652511,8.100511142253076e-05,4.32370266830492e-05
piires,0.905039550879818,4.860306685351846e-05,2.5954915662753193e-05
meedias,0.9048042681230053,4.860306685351846e-05,2.595914888039442e-05
õigustatud,0.9045102186262596,4.050255571126538e-05,2.1637033668704956e-05
piisab,0.9035990458746381,9.720613370703692e-05,5.196168824161138e-05
naistele,0.9035843542546959,6.480408913802461e-05,3.464147826254436e-05
ametnikud,0.9003528977484102,4.050255571126538e-05,2.1699473628913006e-05
erinevalt,0.8981967528368315,0.00012150766713379614,6.519578489248716e-05
sündmused,0.8974709509849689,4.860306685351846e-05,2.609143693168266e-05
inimestest,0.8953658508436372,8.100511142253076e-05,4.354922648408946e-05
sarnane,0.8913687761693491,9.720613370703692e-05,5.2404059485119265e-05
näitasid,0.8910250200168817,4.050255571126538e-05,2.1840228115483697e-05
hulk,0.8873094778726515,0.00018631175627182076,0.0001007241222508679
küllalt,0.8858146296710045,4.860306685351846e-05,2.630309781374385e-05
põhjalikult,0.8822202097873608,7.290460028027768e-05,3.9553069030774226e-05
pm,0.8821912589010729,6.480408913802461e-05,3.515898911918396e-05
kulude,0.8818562980377265,5.6703577995771534e-05,3.077125903405553e-05
tõsine,0.8799782365230698,6.480408913802461e-05,3.521296264410956e-05
aidanud,0.8792124249545709,7.290460028027768e-05,3.963561677477809e-05
eesti,0.8759164193353609,0.004520085217377216,0.0024630288947593763
rohelise,0.8735444517657324,5.6703577995771534e-05,3.094905417498693e-05
loeb,0.8728320395241673,7.290460028027768e-05,3.9811295306888876e-05
üldise,0.8705481174252724,4.050255571126538e-05,2.215242791652395e-05
riikliku,0.8703413634123228,8.910562256478383e-05,4.874232622546071e-05
käitumist,0.8690785100750303,4.860306685351846e-05,2.661000609273257e-05
kaotada,0.8688346771211111,6.480408913802461e-05,3.5486005181968494e-05
piirid,0.8672436035753576,4.050255571126538e-05,2.2203226528218635e-05
suurest,0.865926204538289,4.860306685351846e-05,2.66682128352994e-05
turvalisuse,0.8646917237982916,5.6703577995771534e-05,3.1139548968842e-05
reegleid,0.8626665215607964,4.860306685351846e-05,2.6728536186686836e-05
senisest,0.8619241153877955,4.860306685351846e-05,2.6742294144020816e-05
laps,0.8618719875037939,0.0003726235125436415,0.00020503166323503172
muutmine,0.8610679673353189,4.860306685351846e-05,2.6758168710175405e-05
metsa,0.8606495909051488,0.00014580920056055536,8.029778882755294e-05
pääse,0.8573069400957161,4.050255571126538e-05,2.2356680667712997e-05
hetkeks,0.8537016622156456,5.6703577995771534e-05,3.137766746116083e-05
küsimus,0.8531947229823718,0.0004050255571126538,0.00022420496423654443
mõistlik,0.8494292337288796,0.00012150766713379614,6.743727363351515e-05
seevastu,0.8487954402401987,5.6703577995771534e-05,3.148455620660174e-05
