LEMMA,Votmesus,Fookus suhteline sagedus,Referents suhteline sagedus
rahuldavalt,2.2947122524030146,8.100511142253076e-06,1.6509548800772674e-06
käepigistus,2.2947122524030146,8.100511142253076e-06,1.6509548800772674e-06
sihikindlalt,2.2937877441747165,8.100511142253076e-06,1.6520131844875733e-06
nutikam,2.293325712132052,1.6201022284506153e-05,3.3050846733854526e-06
pisargaas,2.292863828010646,8.100511142253076e-06,1.6530714888978793e-06
silmakirjalik,2.291940503152961,1.6201022284506153e-05,3.3082595866163705e-06
moldova,2.2916328594710427,4.860306685351846e-05,9.926895368669723e-06
sigadus,2.291017768845273,1.6201022284506153e-05,3.3103761954369824e-06
korealane,2.2900956243326442,8.100511142253076e-06,1.6562464021287972e-06
teadlikumalt,2.2900956243326442,8.100511142253076e-06,1.6562464021287972e-06
vitraaž,2.2891740688615845,8.100511142253076e-06,1.6573047065391031e-06
vabandamine,2.2891740688615845,8.100511142253076e-06,1.6573047065391031e-06
vahendav,2.2891740688615845,8.100511142253076e-06,1.6573047065391031e-06
otseinvesteering,2.2891740688615845,8.100511142253076e-06,1.6573047065391031e-06
relvakonflikt,2.2891740688615845,8.100511142253076e-06,1.6573047065391031e-06
neel,2.288253101680045,8.100511142253076e-06,1.6583630109494089e-06
vaenlane,2.2876255064201345,0.00017821124512956766,3.6499860807041584e-05
vassima,2.287332722037417,8.100511142253076e-06,1.6594213153597149e-06
parteijuht,2.286412929184528,8.100511142253076e-06,1.6604796197700208e-06
arvatavalt,2.286412929184528,1.6201022284506153e-05,3.3209592395400416e-06
doseerimine,2.286412929184528,8.100511142253076e-06,1.6604796197700208e-06
ühisavaldus,2.28595325257051,1.6201022284506153e-05,3.3220175439503476e-06
laekuv,2.28595325257051,1.6201022284506153e-05,3.3220175439503476e-06
heaoluriik,2.284575100858429,8.100511142253076e-06,1.6625962285906327e-06
vastamata,2.282739610736938,8.100511142253076e-06,1.6647128374112447e-06
hämmastus,2.281822740645139,8.100511142253076e-06,1.6657711418215506e-06
kindralstaap,2.280906452877984,8.100511142253076e-06,1.6668294462318566e-06
karussell,2.279990746696249,1.6201022284506153e-05,3.335775501284325e-06
jõulueelne,2.279990746696249,8.100511142253076e-06,1.6678877506421625e-06
lõpuspurt,2.279990746696249,8.100511142253076e-06,1.6678877506421625e-06
võimukandja,2.278161076139167,8.100511142253076e-06,1.6700043594627743e-06
moss,2.278161076139167,8.100511142253076e-06,1.6700043594627743e-06
spordivaldkond,2.2772471102923886,8.100511142253076e-06,1.6710626638730802e-06
peresõbralik,2.2772471102923886,8.100511142253076e-06,1.6710626638730802e-06
avalöök,2.276790344405752,1.6201022284506153e-05,3.3431836321564664e-06
haripunkt,2.276790344405752,1.6201022284506153e-05,3.3431836321564664e-06
kaasrahastamine,2.2763337230881597,8.100511142253076e-06,1.6721209682833862e-06
kordustrükk,2.2763337230881597,8.100511142253076e-06,1.6721209682833862e-06
sisim,2.2758772462481267,3.2402044569012305e-05,6.690600481954157e-06
ingvar,2.2754209137942545,8.100511142253076e-06,1.6731792726936921e-06
noatera,2.2745086816798334,8.100511142253076e-06,1.6742375771039981e-06
sutsu,2.273597026015444,8.100511142253076e-06,1.675295881514304e-06
valikuvõimalus,2.273369202084313,3.2402044569012305e-05,6.702241830467522e-06
plaanitav,2.273293268768109,2.430153342675923e-05,5.026945948953218e-06
kärpimine,2.2729895754629377,2.430153342675923e-05,5.028004253363524e-06
klaarima,2.2729895754629377,2.430153342675923e-05,5.028004253363524e-06
isikkoosseis,2.2726859460730156,8.100511142253076e-06,1.67635418592461e-06
homogeenne,2.2717754411258557,8.100511142253076e-06,1.677412490334916e-06
muukima,2.2708655104486466,8.100511142253076e-06,1.678470794745222e-06
ajel,2.2704107602349874,1.6201022284506153e-05,3.3579998939007495e-06
terroriorganisatsioon,2.2699561533174433,8.100511142253076e-06,1.6795290991555277e-06
riigikohus,2.2693269339831006,0.00010530664484928998,2.1843403028714613e-05
laimamine,2.2690473690096673,8.100511142253076e-06,1.6805874035658337e-06
sooline,2.2690473690096673,0.0001377086894183023,2.8569985860619174e-05
katy,2.2681391568041063,8.100511142253076e-06,1.6816457079761396e-06
ülilihtne,2.2672315159809076,8.100511142253076e-06,1.6827040123864456e-06
lõunanaaber,2.2672315159809076,2.430153342675923e-05,5.0481120371593366e-06
jahmatama,2.2663244458215774,8.100511142253076e-06,1.6837623167967516e-06
meeltmööda,2.2658711245167042,1.6201022284506153e-05,3.368582938003809e-06
jõmm,2.2654179456089762,8.100511142253076e-06,1.6848206212070575e-06
mõistlikum,2.2649145803895054,7.290460028027768e-05,1.5168677112915046e-05
sallivus,2.26421016400567,2.430153342675923e-05,5.058695081262396e-06
samasooline,2.264059262374772,3.2402044569012305e-05,6.745632311290066e-06
edasiliikumine,2.2636066521621534,1.6201022284506153e-05,3.373874460055339e-06
lausung,2.2627018575003937,8.100511142253076e-06,1.6879955344379754e-06
parlamentaarne,2.2627018575003937,3.2402044569012305e-05,6.751982137751902e-06
katsutav,2.2627018575003937,8.100511142253076e-06,1.6879955344379754e-06
noorsportlane,2.2627018575003937,1.6201022284506153e-05,3.375991068875951e-06
valma,2.2608939687413927,8.100511142253076e-06,1.6901121432585871e-06
saneerimine,2.2608939687413927,8.100511142253076e-06,1.6901121432585871e-06
viisteist,2.2607133044069396,4.050255571126538e-05,8.451619020703241e-06
sündimus,2.2599908732246483,1.6201022284506153e-05,3.382340895337786e-06
kapsaaed,2.2599908732246483,8.100511142253076e-06,1.691170447668893e-06
ajastus,2.259088342672293,8.100511142253076e-06,1.692228752079199e-06
puravik,2.259088342672293,8.100511142253076e-06,1.692228752079199e-06
valitsuserakond,2.259088342672293,8.100511142253076e-06,1.692228752079199e-06
konfliktne,2.259088342672293,8.100511142253076e-06,1.692228752079199e-06
ootamatus,2.2587876245803464,2.430153342675923e-05,5.0777445606479035e-06
ringlev,2.2572849736363683,8.100511142253076e-06,1.694345360899811e-06
seadusloome,2.2563841337439148,8.100511142253076e-06,1.695403665310117e-06
kants,2.2559339246465218,1.6201022284506153e-05,3.39186563503054e-06
ülesöömine,2.255483855998077,8.100511142253076e-06,1.6964619697204229e-06
raudne,2.255483855998077,3.2402044569012305e-05,6.7858478788816916e-06
kaali,2.2550339277109783,1.6201022284506153e-05,3.3939822438511517e-06
üldlevinud,2.254584139697705,1.6201022284506153e-05,3.3950405482614577e-06
väljapressimine,2.254584139697705,1.6201022284506153e-05,3.3950405482614577e-06
komplitseeritud,2.25368498414296,8.100511142253076e-06,1.6985785785410348e-06
majandusministeerium,2.2532356164268554,1.6201022284506153e-05,3.3982154614923756e-06
ähmane,2.2532356164268554,1.6201022284506153e-05,3.3982154614923756e-06
väärtusahel,2.2518883524775313,1.6201022284506153e-05,3.401390374723293e-06
varjukülg,2.2509908749736964,8.100511142253076e-06,1.7017534917719525e-06
söandama,2.25039286665803,2.430153342675923e-05,5.10737708413647e-06
ebausaldusväärne,2.250093955429179,8.100511142253076e-06,1.7028117961822585e-06
enesemääramine,2.2491975931506456,8.100511142253076e-06,1.7038701005925644e-06
comeback,2.2491975931506456,8.100511142253076e-06,1.7038701005925644e-06
mainimine,2.2488989294417046,2.430153342675923e-05,5.112668606187999e-06
niinimetatud,2.2487496207698103,6.480408913802461e-05,1.3635194022381739e-05
sekkumine,2.248540614585763,0.00012150766713379614,2.556969285740183e-05
liturgiline,2.2483017874460565,8.100511142253076e-06,1.7049284050028704e-06
loodusväärtus,2.2483017874460565,8.100511142253076e-06,1.7049284050028704e-06
laulukaar,2.2474065376246575,8.100511142253076e-06,1.7059867094131763e-06
kaasinimene,2.2465118429969824,1.6201022284506153e-05,3.4140900276469646e-06
näiteks,2.2462358146946975,0.0013122828050449984,0.00027659420745991943
ebavõrdne,2.245915688012926,2.430153342675923e-05,5.123251650291059e-06
rahvaliit,2.2456177028748447,1.6201022284506153e-05,3.4162066364675765e-06
tõmbekeskus,2.2451708405386444,1.6201022284506153e-05,3.4172649408778825e-06
geniaalne,2.244426377422435,4.860306685351846e-05,1.0257086344685176e-05
bürokraatia,2.244188230336901,4.050255571126538e-05,8.548983026451388e-06
elluviija,2.2429386026789637,8.100511142253076e-06,1.711278231464706e-06
herem,2.2429386026789637,8.100511142253076e-06,1.711278231464706e-06
vargamägi,2.2429386026789637,8.100511142253076e-06,1.711278231464706e-06
silmapilk,2.2423439221095833,2.430153342675923e-05,5.13595130321473e-06
orjus,2.2416009159434522,1.6201022284506153e-05,3.4257313761603298e-06
niipidi,2.240264468380638,8.100511142253076e-06,1.7144531446956238e-06
haistma,2.240264468380638,8.100511142253076e-06,1.7144531446956238e-06
põhja-korea,2.2398192608347847,9.720613370703692e-05,2.057978756280932e-05
hinnalangus,2.2393741906350835,1.6201022284506153e-05,3.4310228982118596e-06
pars,2.2393741906350835,8.100511142253076e-06,1.7155114491059298e-06
alas,2.2393741906350835,8.100511142253076e-06,1.7155114491059298e-06
optimistlikum,2.2375952816046536,8.100511142253076e-06,1.7176280579265417e-06
jutusaade,2.2375952816046536,8.100511142253076e-06,1.7176280579265417e-06
äratundmine,2.236410559681466,4.860306685351846e-05,1.0314234782841697e-05
mahukam,2.236262537823142,1.6201022284506153e-05,3.4384310290840013e-06
võimendamine,2.235818563349446,8.100511142253076e-06,1.7197446667471536e-06
varjend,2.2349310240775977,8.100511142253076e-06,1.7208029711574594e-06
programmiline,2.2340440304800975,8.100511142253076e-06,1.7218612755677653e-06
suunanud,2.2336007380996272,1.6201022284506153e-05,3.4447808555458367e-06
õigsus,2.2336007380996272,3.2402044569012305e-05,6.889561711091673e-06
urgitsema,2.233157581886378,8.100511142253076e-06,1.7229195799780713e-06
ümberkorraldamine,2.2325669186065253,2.430153342675923e-05,5.170875348754826e-06
pihtima,2.231386317034185,8.100511142253076e-06,1.7250361887986832e-06
lutikas,2.231386317034185,8.100511142253076e-06,1.7250361887986832e-06
rahvuslik,2.231079972605991,0.00021061328969857997,4.486046564845852e-05
mammut,2.2305014994407406,8.100511142253076e-06,1.7260944932089892e-06
kartell,2.2305014994407406,8.100511142253076e-06,1.7260944932089892e-06
elatuma,2.2296172241811294,8.100511142253076e-06,1.7271527976192952e-06
iiveldama,2.22873349059093,8.100511142253076e-06,1.7282111020296011e-06
pärnamägi,2.22873349059093,8.100511142253076e-06,1.7282111020296011e-06
meelelaad,2.22873349059093,8.100511142253076e-06,1.7282111020296011e-06
kultuuriministeerium,2.2285126417514802,6.480408913802461e-05,1.382780542505742e-05
riigipiir,2.227850298006942,3.2402044569012305e-05,6.917077625759628e-06
supilinn,2.227408904385359,1.6201022284506153e-05,3.45959711729012e-06
teadusartikkel,2.2269676457671803,1.6201022284506153e-05,3.460655421700426e-06
väljamõtlemine,2.2269676457671803,8.100511142253076e-06,1.730327710850213e-06
kodulaen,2.2263795108055544,2.430153342675923e-05,5.19309974137125e-06
reljeef,2.2243229245116165,1.6201022284506153e-05,3.4670052481622614e-06
primaarne,2.2238826086098653,1.6201022284506153e-05,3.4680635525725674e-06
süngem,2.2234424270531665,8.100511142253076e-06,1.7345609284914367e-06
märatsema,2.2234424270531665,8.100511142253076e-06,1.7345609284914367e-06
inimühiskond,2.2234424270531665,8.100511142253076e-06,1.7345609284914367e-06
perifeeria,2.2234424270531665,8.100511142253076e-06,1.7345609284914367e-06
seth,2.2234424270531665,8.100511142253076e-06,1.7345609284914367e-06
assamblee,2.223149047277699,2.430153342675923e-05,5.204741089884616e-06
aasta-aastalt,2.222855727150453,2.430153342675923e-05,5.205799394294922e-06
fossiil,2.222562466647179,8.100511142253076e-06,1.7356192329017426e-06
mõttekas,2.222562466647179,3.2402044569012305e-05,6.9424769316069706e-06
analoogia,2.2212435315796446,1.6201022284506153e-05,3.474413379034403e-06
riiklikult,2.221023826250523,3.2402044569012305e-05,6.949885062479112e-06
võistlusprogramm,2.2208041543748203,8.100511142253076e-06,1.7377358417223546e-06
kõnepruuk,2.220364910942933,1.6201022284506153e-05,3.476529987855015e-06
võimsaim,2.220364910942933,1.6201022284506153e-05,3.476529987855015e-06
lapsevanem,2.219983068807206,0.0003726235125436415,7.998135580887147e-05
mauritius,2.219925801202551,8.100511142253076e-06,1.7387941461326605e-06
pooldav,2.219925801202551,8.100511142253076e-06,1.7387941461326605e-06
ladvik,2.219047982470942,8.100511142253076e-06,1.7398524505429665e-06
kahtlaselt,2.218755494879289,2.430153342675923e-05,5.2206156560392054e-06
seaduserikkumine,2.218170697530021,8.100511142253076e-06,1.7409107549532725e-06
teeniv,2.218170697530021,2.430153342675923e-05,5.222732264859817e-06
arusaadavalt,2.217469253470554,4.050255571126538e-05,8.708786992407586e-06
killustama,2.2172939457309995,8.100511142253076e-06,1.7419690593635782e-06
praxis,2.2164177264262706,1.6201022284506153e-05,3.4860547275477683e-06
minetama,2.2164177264262706,8.100511142253076e-06,1.7430273637738842e-06
kuritarvitus,2.214666882715158,8.100511142253076e-06,1.745143972594496e-06
helkiv,2.214666882715158,8.100511142253076e-06,1.745143972594496e-06
teatavasti,2.213792257019447,8.910562256478383e-05,1.920822504705282e-05
sattunu,2.2129181612393674,8.100511142253076e-06,1.747260581415108e-06
seaduseelnõu,2.2124813118671,3.2402044569012305e-05,6.991158934481044e-06
mõmmik,2.2120445947331797,8.100511142253076e-06,1.748318885825414e-06
kaaskond,2.2120445947331797,8.100511142253076e-06,1.748318885825414e-06
intellektuaalomand,2.210880661599544,2.430153342675923e-05,5.249189875117466e-06
kaasus,2.209717666743425,2.430153342675923e-05,5.253423092758689e-06
edutama,2.209427064458045,8.100511142253076e-06,1.7514937990563319e-06
purustus,2.2085556086533,8.100511142253076e-06,1.7525521034666376e-06
liisima,2.2081200780716106,1.6201022284506153e-05,3.506162511343581e-06
lahterdama,2.2076846789311735,8.100511142253076e-06,1.7536104078769436e-06
iroonia,2.20751055606078,4.050255571126538e-05,8.769110343795025e-06
ühiskondlik,2.2070791247195434,0.00018631175627182076,4.0349972251734595e-05
demokraatlikult,2.2068142746568746,8.100511142253076e-06,1.7546687122872495e-06
huvigrupp,2.206596755615243,3.2402044569012305e-05,7.0197331535593045e-06
kopsakas,2.2059443951967617,2.430153342675923e-05,5.267181050092667e-06
maailmamajandus,2.205075039918338,1.6201022284506153e-05,3.513570642215723e-06
kohalolija,2.205075039918338,8.100511142253076e-06,1.7567853211078615e-06
sosin,2.204206208190249,8.100511142253076e-06,1.7578436255181674e-06
tüürimees,2.2033378993822805,8.100511142253076e-06,1.7589019299284734e-06
järk-järguline,2.2007361041940006,8.100511142253076e-06,1.7620768431593913e-06
argumentatsioon,2.1998698807870776,8.100511142253076e-06,1.763135147569697e-06
haaranud,2.1995812551902585,2.430153342675923e-05,5.290463747119397e-06
evald,2.199292687324332,2.430153342675923e-05,5.291522051529704e-06
trevor,2.1990041771662083,8.100511142253076e-06,1.764193451980003e-06
tulevikulootus,2.1972743267900263,8.100511142253076e-06,1.766310060800615e-06
arvestamine,2.1967341736365045,6.480408913802461e-05,1.413577200845645e-05
vajaduspõhine,2.1964101787912105,8.100511142253076e-06,1.7673683652109209e-06
teatrikunst,2.1964101787912105,8.100511142253076e-06,1.7673683652109209e-06
seletamine,2.195978298817655,1.6201022284506153e-05,3.5357950348321477e-06
tänini,2.195978298817655,3.2402044569012305e-05,7.071590069664295e-06
neet,2.1955465480914373,1.6201022284506153e-05,3.5368533392424537e-06
filmistuudio,2.1946834340717425,8.100511142253076e-06,1.7694849740315328e-06
läbitöötamine,2.1946834340717425,8.100511142253076e-06,1.7694849740315328e-06
sõge,2.192958753602281,8.100511142253076e-06,1.7716015828521447e-06
vooglaid,2.192384317982154,2.430153342675923e-05,5.316921357377046e-06
liberaal,2.192097185920128,3.2402044569012305e-05,7.090639549049803e-06
väljendus,2.1914513476458692,3.2402044569012305e-05,7.09381446228072e-06
kivistunud,2.1912361324532736,8.100511142253076e-06,1.7737181916727564e-06
reformierakond,2.190532016207741,0.0002673168676943515,5.856127454427923e-05
ebamugavam,2.190375592588279,8.100511142253076e-06,1.7747764960830624e-06
päästetöötaja,2.190375592588279,8.100511142253076e-06,1.7747764960830624e-06
pakt,2.190375592588279,2.430153342675923e-05,5.324329488249187e-06
pistmine,2.1890243518705046,5.6703577995771534e-05,1.2435076821094803e-05
inimsusevastane,2.1877970484865026,8.100511142253076e-06,1.7779514093139803e-06
jõukus,2.186938556916458,3.2402044569012305e-05,7.116038854897145e-06
ajutegevus,2.186938556916458,8.100511142253076e-06,1.7790097137242862e-06
suveräänne,2.186938556916458,1.6201022284506153e-05,3.5580194274485725e-06
kukkuv,2.186938556916458,8.100511142253076e-06,1.7790097137242862e-06
swedbank,2.186448219570965,0.00011340715599154307,2.4914602427422453e-05
elutähtis,2.1862950233212706,3.2402044569012305e-05,7.119213768128062e-06
küsitletu,2.1856517766549457,1.6201022284506153e-05,3.5611943406794904e-06
oecd,2.185394558271198,4.050255571126538e-05,8.904573308314184e-06
arvutikasutaja,2.185223104822676,8.100511142253076e-06,1.7811263225448982e-06
pärilik,2.184794560324979,1.6201022284506153e-05,3.5633109495001023e-06
malaaria,2.184366143086229,8.100511142253076e-06,1.7821846269552041e-06
tegevusaasta,2.183937853030868,1.6201022284506153e-05,3.565427558320714e-06
tulnukas,2.183795117929006,2.430153342675923e-05,5.348670489686224e-06
põhikomponent,2.1835096900834046,8.100511142253076e-06,1.7832429313655099e-06
läkitus,2.1835096900834046,8.100511142253076e-06,1.7832429313655099e-06
allhange,2.182653745210543,8.100511142253076e-06,1.7843012357758158e-06
otsasein,2.182653745210543,8.100511142253076e-06,1.7843012357758158e-06
pisku,2.18094337744544,8.100511142253076e-06,1.7864178445964278e-06
aluspõhi,2.18094337744544,8.100511142253076e-06,1.7864178445964278e-06
partnerlussuhe,2.18094337744544,8.100511142253076e-06,1.7864178445964278e-06
väljavahetamine,2.1806585131852807,2.430153342675923e-05,5.360311838199589e-06
kakskümmend,2.180394046727065,0.00011340715599154307,2.501937456404274e-05
teerull,2.1800889533512393,8.100511142253076e-06,1.7874761490067337e-06
etenduskunst,2.1800889533512393,1.6201022284506153e-05,3.5749522980134674e-06
hagu,2.1800889533512393,8.100511142253076e-06,1.7874761490067337e-06
nurgakivi,2.1794484671960412,3.2402044569012305e-05,7.153079509257853e-06
plahvatuslikult,2.1792350349830785,8.100511142253076e-06,1.7885344534170397e-06
kahjulikkus,2.178381621742642,8.100511142253076e-06,1.7895927578273456e-06
vististi,2.178381621742642,8.100511142253076e-06,1.7895927578273456e-06
lühenema,2.1758244068204267,8.100511142253076e-06,1.7927676710582635e-06
väejuhatus,2.174973008128919,8.100511142253076e-06,1.7938259754685693e-06
kokandus,2.174973008128919,8.100511142253076e-06,1.7938259754685693e-06
köögitehnika,2.1741221115894263,8.100511142253076e-06,1.7948842798788752e-06
valgendama,2.1741221115894263,8.100511142253076e-06,1.7948842798788752e-06
sall,2.17339317092168,5.6703577995771534e-05,1.2570539785613962e-05
laienemine,2.1729074150110677,5.6703577995771534e-05,1.2574773003255186e-05
rajanema,2.1724218225995866,1.6201022284506153e-05,3.5940017773989743e-06
katkestus,2.1724218225995866,4.050255571126538e-05,8.985004443497436e-06
helisev,2.1724218225995866,8.100511142253076e-06,1.7970008886994872e-06
juhtimisstiil,2.1724218225995866,8.100511142253076e-06,1.7970008886994872e-06
sõdima,2.1715724289684046,4.050255571126538e-05,8.990295965548966e-06
skandaalne,2.171572428968404,2.430153342675923e-05,5.39417757932938e-06
aastatetagune,2.16987514048924,8.100511142253076e-06,1.800175801930405e-06
eelarvepoliitika,2.16987514048924,8.100511142253076e-06,1.800175801930405e-06
lahknevus,2.16987514048924,8.100511142253076e-06,1.800175801930405e-06
põder,2.169643846694614,8.910562256478383e-05,1.9805108734465372e-05
kõrvalasuv,2.1681798464740827,8.100511142253076e-06,1.802292410751017e-06
klann,2.1681798464740827,1.6201022284506153e-05,3.604584821502034e-06
funkama,2.1681798464740827,8.100511142253076e-06,1.802292410751017e-06
põhitõde,2.1677563340562784,3.2402044569012305e-05,7.21128625182468e-06
aastalõpp,2.167332945926787,1.6201022284506153e-05,3.606701430322646e-06
vabadussõjalane,2.165640634834335,8.100511142253076e-06,1.8054673239819347e-06
loomulikkus,2.165640634834335,8.100511142253076e-06,1.8054673239819347e-06
õigustatult,2.165640634834335,1.6201022284506153e-05,3.6109346479638693e-06
kõrgklass,2.164795223124887,8.100511142253076e-06,1.8065256283922406e-06
keskpärane,2.1643727029751725,3.2402044569012305e-05,7.228219122389574e-06
maastikuarhitekt,2.163950306532135,8.100511142253076e-06,1.8075839328025466e-06
vääratama,2.163950306532135,8.100511142253076e-06,1.8075839328025466e-06
kodanikuõigus,2.163950306532135,8.100511142253076e-06,1.8075839328025466e-06
lucas,2.1636687775936108,2.430153342675923e-05,5.423810102817946e-06
minategelane,2.1631058844764857,8.100511142253076e-06,1.8086422372128525e-06
inimsuhe,2.162261956379365,2.430153342675923e-05,5.429101624869475e-06
ruutkilomeeter,2.162261956379365,1.6201022284506153e-05,3.619401083246317e-06
küüditamine,2.1619807566823654,2.430153342675923e-05,5.430159929279782e-06
ajakirjandusvabadus,2.1614185216632116,8.100511142253076e-06,1.8107588460334645e-06
ülikõrge,2.1614185216632116,8.100511142253076e-06,1.8107588460334645e-06
maitsvam,2.1614185216632116,1.6201022284506153e-05,3.621517692066929e-06
teisenema,2.1614185216632116,8.100511142253076e-06,1.8107588460334645e-06
hukkamõist,2.1605755797514785,1.6201022284506153e-05,3.623634300887541e-06
võlakoormus,2.159733130068626,8.100511142253076e-06,1.8128754548540764e-06
ide,2.1591717701234545,2.430153342675923e-05,5.4407429733828405e-06
loit,2.1588911720401254,8.100511142253076e-06,1.8139337592643824e-06
linnaametnik,2.1580497050924503,8.100511142253076e-06,1.814992063674688e-06
e-resident,2.1563682421504913,8.100511142253076e-06,1.8171086724953e-06
pessimist,2.1555282450141617,8.100511142253076e-06,1.818166976905606e-06
rahasüst,2.1555282450141617,8.100511142253076e-06,1.818166976905606e-06
ooperiteater,2.154688736674564,8.100511142253076e-06,1.819225281315912e-06
ci,2.154688736674564,8.100511142253076e-06,1.819225281315912e-06
kaitsetööstus,2.154688736674564,8.100511142253076e-06,1.819225281315912e-06
kaitsemehhanism,2.154688736674564,8.100511142253076e-06,1.819225281315912e-06
kaugeleulatuv,2.154688736674564,8.100511142253076e-06,1.819225281315912e-06
uputama,2.153430389415644,3.2402044569012305e-05,7.2832509517254836e-06
ääretu,2.1530111841124215,8.100511142253076e-06,1.8213418901365239e-06
mayer,2.152173138755781,8.100511142253076e-06,1.8224001945468298e-06
teadasaamine,2.152173138755781,1.6201022284506153e-05,3.6448003890936597e-06
graatsiline,2.152173138755781,8.100511142253076e-06,1.8224001945468298e-06
populistlik,2.150498507063527,1.6201022284506153e-05,3.6490336067348835e-06
sisseseade,2.150498507063527,8.100511142253076e-06,1.8245168033674418e-06
allakirjutamine,2.150498507063527,8.100511142253076e-06,1.8245168033674418e-06
lisanduv,2.1500801526917717,1.6201022284506153e-05,3.650091911145189e-06
paabel,2.1496619195997315,8.100511142253076e-06,1.8255751077777475e-06
ühiskond,2.149594109440574,0.0008991567367900914,0.00020264836170302275
väärindamine,2.1488258169736705,8.100511142253076e-06,1.8266334121880535e-06
kaheteistkümnes,2.1479901986237007,8.100511142253076e-06,1.8276917165983594e-06
imetlus,2.1479901986237007,1.6201022284506153e-05,3.655383433196719e-06
trotsima,2.147155063989157,1.6201022284506153e-05,3.657500042017331e-06
tuluallikas,2.1463204125103434,8.100511142253076e-06,1.8298083254189714e-06
rahvarinne,2.1463204125103434,8.100511142253076e-06,1.8298083254189714e-06
today,2.1454862436285382,1.6201022284506153e-05,3.6617332596585546e-06
varustatus,2.1454862436285382,8.100511142253076e-06,1.8308666298292773e-06
ahne,2.1450693399871774,1.6201022284506153e-05,3.6627915640688606e-06
pürgimine,2.1446525567859864,8.100511142253076e-06,1.8319249342395833e-06
väldanud,2.144235893955397,1.6201022284506153e-05,3.6649081728894725e-06
lüüasaamine,2.1438193514259,8.100511142253076e-06,1.8329832386498892e-06
majandusmudel,2.1438193514259,8.100511142253076e-06,1.8329832386498892e-06
rehepapp,2.1429866269924553,8.100511142253076e-06,1.8340415430601952e-06
meriväli,2.14215438293079,1.6201022284506153e-05,3.6701996949410023e-06
ravivõimalus,2.1413226186870022,8.100511142253076e-06,1.836158151880807e-06
kunnas,2.138830199338225,8.100511142253076e-06,1.8393330651117248e-06
sõjaaegne,2.138830199338225,8.100511142253076e-06,1.8393330651117248e-06
jarek,2.138000348846038,8.100511142253076e-06,1.8403913695220308e-06
veneaegne,2.136342078501524,8.100511142253076e-06,1.8425079783426427e-06
nelisada,2.136342078501524,8.100511142253076e-06,1.8425079783426427e-06
hoomamatu,2.136342078501524,8.100511142253076e-06,1.8425079783426427e-06
luksusauto,2.1355136575537608,8.100511142253076e-06,1.8435662827529487e-06
noa,2.1346857120269402,8.100511142253076e-06,1.8446245871632546e-06
tublilt,2.132204722523185,8.100511142253076e-06,1.8477995003941723e-06
väljavool,2.132204722523185,8.100511142253076e-06,1.8477995003941723e-06
naljamees,2.1313786732358655,8.100511142253076e-06,1.8488578048044783e-06
kesk-aafrika,2.1313786732358655,8.100511142253076e-06,1.8488578048044783e-06
rahvavabariik,2.1313786732358655,1.6201022284506153e-05,3.6977156096089565e-06
eok,2.1313786732358655,2.430153342675923e-05,5.546573414413435e-06
ragisema,2.1313786732358655,8.100511142253076e-06,1.8488578048044783e-06
nimme,2.1313786732358655,8.100511142253076e-06,1.8488578048044783e-06
varisema,2.131213520120135,4.050255571126538e-05,9.245347328432697e-06
arhetüüp,2.1297279922309724,8.100511142253076e-06,1.8509744136250902e-06
põhifunktsioon,2.128903359432934,8.100511142253076e-06,1.8520327180353961e-06
kulutamine,2.125609533707892,2.430153342675923e-05,5.56879780702986e-06
släng,2.1247872509607024,8.100511142253076e-06,1.8573242400869257e-06
vähiravi,2.1247872509607024,8.100511142253076e-06,1.8573242400869257e-06
soome-ugri,2.1241023731691127,4.860306685351846e-05,1.1149236962573085e-05
parkinson,2.123965436617267,8.100511142253076e-06,1.8583825444972317e-06
töövõit,2.123965436617267,8.100511142253076e-06,1.8583825444972317e-06
osundama,2.123965436617267,8.100511142253076e-06,1.8583825444972317e-06
kantima,2.123144090144249,8.100511142253076e-06,1.8594408489075377e-06
enesestmõistetav,2.122323211009221,1.6201022284506153e-05,3.7209983066356872e-06
järeltulija,2.122205980680396,5.6703577995771534e-05,1.3024552377635212e-05
supermarket,2.1206828526279655,2.430153342675923e-05,5.587847286415366e-06
viivitamine,2.1206828526279655,8.100511142253076e-06,1.8626157621384555e-06
ühtviisi,2.1201364807066883,2.430153342675923e-05,5.589963895235978e-06
hajumine,2.119863372321417,8.100511142253076e-06,1.8636740665487615e-06
alusleping,2.119590315626954,2.430153342675923e-05,5.59208050405659e-06
savisaar,2.1195903156269535,0.00014580920056055536,3.355248302433954e-05
isikustama,2.1190443572322115,8.100511142253076e-06,1.8647323709590675e-06
manipuleerima,2.1188396760882364,3.2402044569012305e-05,7.459987788246575e-06
kompenseerimine,2.1179530598723932,2.430153342675923e-05,5.598430330518426e-06
murdepunkt,2.1165900979940826,8.100511142253076e-06,1.8679072841899851e-06
hitler,2.115682171569599,7.290460028027768e-05,1.6821748601812928e-05
sünnitamine,2.114548066455864,1.6201022284506153e-05,3.7411060904315e-06
lastehaigla,2.1127806407500502,2.430153342675923e-05,5.618538114314239e-06
kultuuriline,2.112383529409479,0.00010530664484928998,2.4353701089960306e-05
lääne-aafrika,2.111694069400711,8.100511142253076e-06,1.874257110651821e-06
ravitud,2.111694069400711,8.100511142253076e-06,1.874257110651821e-06
sõidugraafik,2.110879677597607,8.100511142253076e-06,1.8753154150621269e-06
