LEMMA,Votmesus,P-vaartus,Fookus suhteline sagedus,Referents suhteline sagedus
majanduslang,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kumme,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
üüratult,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
pagendik,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
jeltsinlik,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
pakkama,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
võitnud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ürgelus,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
võitük,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ilguma,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
maiustustelaua,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
pagendatud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
õhutehnika,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
aastalõpuintervjudi,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
loteriimoment,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ümberpööratult,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
aastaläkitus,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ümbertöötamiskava,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
härdumuspisara,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
aastalõpunal,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ainuraks,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ikoonobjekt,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
lõppvastuttaja,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
pahameelepursk,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
jahikire,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
üürita,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ainuvalem,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
õhtama,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ideeriik,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ajalooväli,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
lootskala,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kummastuma,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
võimuverikaal,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
hämus,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
võimulolnuma,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
palaval,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
loosunge,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
palakat,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
žanner,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
lutsepast,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
absoluutkogune,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kuldhamm,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
loiuks,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
mannama,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ametnikehulk,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
võlglasi,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
võrratud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
hästiprogrammeeritud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
võlulahendus,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
makroprobleem,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ajatold,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
heitkemgi,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
luureilm,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
varuos,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kulukriteerium,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
totr,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
vasalle,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
vasi,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
luuser-orava,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kultuurirind,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
totalitarismimas,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
vastukarv,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
võri,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
vayan,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
igapäevainimene,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ametnikearmees,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
veatuvastussüsteem,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
jobustuma,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ajateadvus,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
hästiõigustanud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
totalitarismikriitiline,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
bitihulk,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
luukase-komitee,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
toruma,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ametnikupreil,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kultuuripõgenik,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
võrdõiguselikkus,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
läbipaistmatud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
toimetanud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
osine,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
maailmaparandustuht,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
omakasutaotlus,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
läinudpühapäevane,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
läbikäinu,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
luurejamas,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
võltsassotsiatsioon,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
tollestsama,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
veedetud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
brica,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
bessler,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
triumtisaluluut,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
varssavil,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
tripolaarne,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
tsementeerinud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kriminaalkuriteoks,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
jobuma,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
paavstikriitiline,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
triki,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
korwin-mikket,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
treituma,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
besserwisser,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kultuuribarjääre,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kultuurilaene,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
trügijale-sissesaaja,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
mangaanivaru,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kräpijama,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
tserebraalmalaaria,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
treitma,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kultuuristereotüüp,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
koristustalk,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kultuuriastroomia,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
lämmatatuina,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
krimkama,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
malawist,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
paarisukk,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ajalookulu,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
üksikvanemal,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
makstama,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
üksikjuhtem,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ühevanus,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
aditoorium,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
jalutanud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ärategemisrõõm,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
iibekordaja,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
luuresektsioon,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
jobbiku,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
üksluis,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
absolut,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
krimmi-laadne,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
äriide,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kristallkuulilt,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
loen-ja-kirjutan,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
maksueerinevus,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ärbelnud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ajakirjanike-fefinist,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
aastatäis,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ämarist,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kroomitud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
weissi,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ühtekoondumine,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
nutikune,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
gwn,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
jalapärast,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
lisatud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
aknail,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
transtsententaalne,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
läänemer,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
blatnoimentaliteet,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
igapäeva,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kultuuri-nobeljaapan,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
läinudkevadis,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
läkitatud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
mantraks,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ideoloogia-ametnik,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
bioessays,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kuhjunud,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
mantrat,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
lääneski,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
kukkumisen,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
iibekordaeg,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
adaptatsioonivõime,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
korrama,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
iiahlik,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
harakirina,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
livideerima,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ühendusnarratiiv,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
ametnikeare,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
maraton-pressikonverents,17.88629013256143,2.345043793377264e-05,8.100511142253076e-06,0.0
käepikendus,17.871554725837335,2.3632720002231755e-05,3.2402044569012305e-05,1.3281720349339555e-06
veebis,17.80368602679678,2.4490832944783965e-05,1.6201022284506153e-05,6.878978666988614e-08
keskkomitee,17.788383063573455,2.4688605200716447e-05,4.860306685351846e-05,4.446995132105563e-06
palgaootus,17.771378606785706,2.4910250132770972e-05,2.430153342675923e-05,4.6988715817583763e-07
mõis,17.760951261929474,2.504715339976346e-05,8.100511142253076e-06,0.00010043626345126468
korrus,17.70739171540967,2.5762356948144516e-05,8.100511142253076e-06,0.00010020026156776647
randall,17.67966409459924,2.6140641487296534e-05,2.430153342675923e-05,4.772952890479793e-07
tendents,17.67424245017471,2.6215258164935277e-05,6.480408913802461e-05,9.084485058066194e-06
hägustumine,17.627903386199783,2.6861806343671757e-05,2.430153342675923e-05,4.81528506689203e-07
maastik,17.623791052065283,2.691995229127914e-05,0.00014580920056055536,4.4650921375217944e-05
viletsus,17.621291578420745,2.695535513642241e-05,4.860306685351846e-05,4.515784918775449e-06
merits,17.61959364581111,2.6979431540607228e-05,3.2402044569012305e-05,1.372620820166805e-06
re,17.578596320290277,2.756737294718897e-05,0.00018631175627182076,6.701289356498247e-05
serpentine,17.5693521380094,2.7701712528878166e-05,1.6201022284506153e-05,7.30230043111099e-08
juurdeloomine,17.5693521380094,2.7701712528878166e-05,1.6201022284506153e-05,7.30230043111099e-08
cameron,17.560303729028462,2.7833844170475502e-05,4.860306685351846e-05,4.541184224622791e-06
kangem,17.555985075262257,2.7897131479018686e-05,5.6703577995771534e-05,6.695892004005686e-06
tulevik,17.55510385305535,2.7910063020798756e-05,0.0004698296462506784,0.00025639964270246144
ülalpidamiskulu,17.54498388698167,2.805900150681338e-05,4.050255571126538e-05,2.7568829888469753e-06
põhimõtteline,17.540554133265836,2.8124446553976295e-05,7.290460028027768e-05,1.1915449355634586e-05
miinimumpalk,17.524825880322812,2.8358057006077835e-05,5.6703577995771534e-05,6.7128248745705814e-06
jõulukaart,17.523567424226407,2.8376832792259077e-05,4.050255571126538e-05,2.763232815308811e-06
klaas,17.519421077777608,2.8438783466283536e-05,8.100511142253076e-06,9.93716092144969e-05
huntington,17.513114078220344,2.8533277221169204e-05,2.430153342675923e-05,4.910532463819564e-07
riigieelarve,17.509973898155227,2.8580442128627357e-05,0.00010530664484928998,2.505853182722406e-05
majandusruum,17.496784354445325,2.8779403739001253e-05,3.2402044569012305e-05,1.3948452127832298e-06
kommunistlik,17.475943453653404,2.9096625760907024e-05,8.100511142253076e-05,1.4955957926443553e-05
isikuvabadus,17.462070742535975,2.9309729751909068e-05,3.2402044569012305e-05,1.4011950392450654e-06
otsesõna,17.45718372800653,2.9385174055100584e-05,1.6201022284506153e-05,7.513961313172178e-08
rahvusvaheline,17.448766833709684,2.95155694139643e-05,0.0005184327131041969,0.00029263810232015746
janukovitš,17.42538880476524,2.9880802864820692e-05,2.430153342675923e-05,4.984613772540981e-07
aed,17.416074466540973,3.0027582399309974e-05,2.430153342675923e-05,0.00013684828499225087
kuulumine,17.41442987082918,3.0053573842255413e-05,6.480408913802461e-05,9.258046981356368e-06
pakitud,17.402268216074958,3.0246481617149144e-05,1.6201022284506153e-05,7.619791754202772e-08
põhjanaaber,17.37035574267685,3.0758614077716674e-05,5.6703577995771534e-05,6.797489227395057e-06
pinnakasutus,17.34810352537388,3.112086694733681e-05,1.6201022284506153e-05,7.725622195233367e-08
torugaas,17.34810352537388,3.112086694733681e-05,1.6201022284506153e-05,7.725622195233367e-08
küberrünnak,17.327479299643983,3.146044485521016e-05,4.860306685351846e-05,4.639606534781244e-06
lubama,17.306756931190193,3.180538950563326e-05,0.0005589352688154623,0.0003236400717156597
maarjamäe,17.302342110027368,3.1879368418918756e-05,2.430153342675923e-05,5.090444213571575e-07
laenuline,17.294669495025403,3.200834969485223e-05,1.6201022284506153e-05,7.83145263626396e-08
viirus,17.283876664138084,3.2190671963829355e-05,1.6201022284506153e-05,0.00011844013807938935
punane,17.277650798790543,3.229631925224573e-05,4.860306685351846e-05,0.00018303586437123305
maksuvabastus,17.274076235968742,3.235713374446909e-05,4.050255571126538e-05,2.8383724284405327e-06
luureametkond,17.24194676548508,3.290894929304974e-05,1.6201022284506153e-05,7.937283077294555e-08
käibemaksusoodustus,17.24194676548508,3.290894929304974e-05,1.6201022284506153e-05,7.937283077294555e-08
riigijuht,17.21049624099298,3.3458264361782564e-05,5.6703577995771534e-05,6.886386797860756e-06
varro,17.20164054109532,3.361459433555298e-05,4.050255571126538e-05,2.8605968210569574e-06
kontsert,17.19794639182348,3.3680024085938745e-05,2.430153342675923e-05,0.00013577304771138004
sevastopol,17.193807132048242,3.375348959285896e-05,2.430153342675923e-05,5.185691610499109e-07
edutegur,17.181873244288795,3.3966200623687144e-05,2.430153342675923e-05,5.196274654602169e-07
konkurss,17.172654886569347,3.4131431634970065e-05,8.100511142253076e-06,9.784130103719452e-05
kalev,17.15348417892509,3.4477641474779804e-05,8.100511142253076e-06,9.775663668437004e-05
kaitsekulutus,17.14685633530071,3.459815510584143e-05,4.050255571126538e-05,2.8775296916218524e-06
õhutõrje,17.123706984081252,3.502241000180464e-05,3.2402044569012305e-05,1.4646933038634219e-06
ülevaade,17.110741054146324,3.526231536543134e-05,3.2402044569012305e-05,0.00015173756974084515
suurriik,17.09400307910257,3.557445816935744e-05,5.6703577995771534e-05,6.952001671299724e-06
valitu,17.089026749378476,3.5667795151329704e-05,4.050255571126538e-05,2.8955208665970538e-06
luter,17.075569519168408,3.592143624298013e-05,2.430153342675923e-05,5.291522051529703e-07
guinea,17.074278317905048,3.594586784861918e-05,3.2402044569012305e-05,1.4742180435561753e-06
toetuv,17.068708562700763,3.605144814450513e-05,4.050255571126538e-05,2.901870693058889e-06
mari,17.038009194073098,3.663900449131176e-05,1.6201022284506153e-05,0.00011728552796774557
talv,17.035453876647036,3.668834260803884e-05,2.430153342675923e-05,0.00013497085296836813
huviharidus,17.026935111907683,3.685330601287387e-05,5.6703577995771534e-05,6.990100630070738e-06
bakter,17.01627130088098,3.706085885384372e-05,0.00012150766713379614,3.335246349079172e-05
hommik,17.00806957372832,3.722129048198623e-05,0.00010530664484928998,0.00027545970513207147
ajajärg,16.988376077865585,3.760936570383823e-05,1.6201022284506153e-05,8.466435282447524e-08
intellektuaalne,16.943017731393127,3.851872949124356e-05,6.480408913802461e-05,9.582946435320293e-06
tõdemus,16.92497267698757,3.888662109057615e-05,6.480408913802461e-05,9.595646088243965e-06
pronksõdur,16.891327979393346,3.958200755301319e-05,1.6201022284506153e-05,8.678096164508713e-08
tubakareklaam,16.891327979393346,3.958200755301319e-05,1.6201022284506153e-05,8.678096164508713e-08
omadus,16.847171507849897,4.05136632951383e-05,1.6201022284506153e-05,0.00011638808582780612
sotsiaaltöötaja,16.84710006052032,4.051518848523079e-05,6.480408913802461e-05,9.650677917579873e-06
aiv,16.843682200789253,4.058821719106105e-05,1.6201022284506153e-05,8.783926605539308e-08
egk,16.843682200789253,4.058821719106105e-05,1.6201022284506153e-05,8.783926605539308e-08
riie,16.792754722791518,4.169218334081665e-05,2.430153342675923e-05,0.0001337707357670812
eliit,16.783248992157084,4.190155998864474e-05,7.290460028027768e-05,1.2533499131253254e-05
e-tervis,16.77929517430336,4.1988959183519095e-05,3.2402044569012305e-05,1.532424786123002e-06
otsustaja,16.75789260406851,4.2465254287380216e-05,6.480408913802461e-05,9.714176182198229e-06
restoran,16.757685600946754,4.24698873794716e-05,1.6201022284506153e-05,0.00011596688067250436
küla,16.737183887648452,4.293127822751106e-05,0.00011340715599154307,0.00028617609559082943
avalikkus,16.684152805456403,4.4148255594769645e-05,0.00016201022284506153,5.5219149216533065e-05
rkas,16.662428806023158,4.4656745697472e-05,4.050255571126538e-05,3.03204213552652e-06
lahendamine,16.66068198449971,4.4697888139052315e-05,0.00019441226741407383,7.392679627751118e-05
naftadollar,16.658638848185422,4.4746057963456465e-05,1.6201022284506153e-05,9.207248369661683e-08
soe,16.655900643812814,4.4810696853062e-05,7.290460028027768e-05,0.00022133378437138443
töö,16.638131516476406,4.5232447705906016e-05,0.0009153577590745976,0.0013129144602505747
autospetsialist,16.613699979500627,4.5818855033764434e-05,1.6201022284506153e-05,9.313078810692278e-08
väikeriik,16.61209687524438,4.5857599000533865e-05,4.860306685351846e-05,4.957097857873026e-06
eitamine,16.604555509946437,4.6040301796077976e-05,4.050255571126538e-05,3.051091614912027e-06
osaleja,16.58927330889579,4.6412787252570346e-05,3.2402044569012305e-05,0.00014904524332102684
homme,16.51781944575695,4.8194999695877986e-05,1.6201022284506153e-05,0.00011483661156229761
teatavasti,16.497016246869766,4.872669471351577e-05,8.910562256478383e-05,1.920822504705282e-05
aastakümme,16.477166262419733,4.9239525225980554e-05,0.00014580920056055536,4.6771763413471046e-05
firma,16.44754973595819,5.0014784627080484e-05,4.050255571126538e-05,0.00016369217635966106
proov,16.42804435598642,5.05320606492714e-05,8.100511142253076e-06,9.454785771232243e-05
agressor,16.420410050904543,5.0735981569203415e-05,3.2402044569012305e-05,1.6065060948444178e-06
enamik,16.38212812542833,5.177108153419051e-05,0.0003078194234056169,0.0001472937495219705
kuu,16.36356451995119,5.2280639581208715e-05,0.0003402214679746292,0.0005988997573141833
soomeugrilik,16.3542952527716,5.253695927269211e-05,1.6201022284506153e-05,9.948061456875842e-08
festival,16.309934881476966,5.378124577387857e-05,1.6201022284506153e-05,0.00011385556337394401
üksnes,16.29468673004824,5.4215758056932854e-05,0.00024301533426759227,0.0001049277073686031
algus,16.286992959606458,5.4436338462812524e-05,0.0003321209568323761,0.0005875663753842171
pirandello,16.27147844257839,5.488388833592633e-05,1.6201022284506153e-05,1.0159722338937031e-07
usa,16.271074821162408,5.4895580923372986e-05,0.0005589352688154623,0.0003295369438898844
alandamine,16.24983759204322,5.551435294420138e-05,5.6703577995771534e-05,7.449404744143516e-06
tulunduslik,16.230712279368635,5.6077592184456086e-05,1.6201022284506153e-05,1.0265552779967624e-07
aadu,16.227414907737824,5.617527876443866e-05,5.6703577995771534e-05,7.463162701477494e-06
arhitektuuriauhind,16.19036267435024,5.7284809669300893e-05,1.6201022284506153e-05,1.0371383220998218e-07
visklemine,16.150421253426046,5.850555619112028e-05,1.6201022284506153e-05,1.0477213662028813e-07
leone,16.12156993594619,5.9403595164424384e-05,3.2402044569012305e-05,1.6710626638730802e-06
oktoober,16.10322962224563,5.99816583103779e-05,6.480408913802461e-05,0.00020450780255193028
puutumatus,16.095572266643707,6.022467932445728e-05,5.6703577995771534e-05,7.544652141071051e-06
avatus,16.072286097435278,6.09698126367918e-05,6.480408913802461e-05,1.0218987385914163e-05
maksmine,16.07097889813651,6.101191546109998e-05,0.00012960817827604922,3.897417651833688e-05
natsi-saksamaa,16.068975710931095,6.107649170173306e-05,3.2402044569012305e-05,1.6827040123864456e-06
arstiabi,16.055557968995373,6.15108119531002e-05,6.480408913802461e-05,1.0231687038837835e-05
valimisteema,16.032966045823184,6.224912202194032e-05,1.6201022284506153e-05,1.0794704985120595e-07
poliitiliselt,16.00690804916657,6.311178080503745e-05,6.480408913802461e-05,1.0268727693198543e-05
tegelik,15.998833346171857,6.338152915120972e-05,0.0002025127785563269,8.050204157874199e-05
kunna,15.994578475637685,6.352413609603749e-05,1.6201022284506153e-05,1.0900535426151188e-07
seinapannoo,15.994578475637685,6.352413609603749e-05,1.6201022284506153e-05,1.0900535426151188e-07
uuesti,15.979890509875219,6.401890488291886e-05,8.100511142253076e-05,0.0002304140362118094
põder,15.971347233742087,6.43084688239881e-05,8.910562256478383e-05,1.9805108734465372e-05
viinatootja,15.918905943995089,6.611499120852292e-05,1.6201022284506153e-05,1.1112196308212377e-07
äärmuslane,15.91248957688624,6.633950177384467e-05,4.050255571126538e-05,3.2892101072308636e-06
arvelt,15.867076569789248,6.79505902948459e-05,0.00010530664484928998,2.7256630087429502e-05
kasvav,15.850815700570799,6.853698713901431e-05,0.00012960817827604922,3.9360457628098545e-05
soolefloora,15.844657787008202,6.876037929326098e-05,1.6201022284506153e-05,1.1323857190273565e-07
maastikupilt,15.82912629815889,6.932707771977416e-05,2.430153342675923e-05,6.550904299793773e-07
täitsa,15.8289968920299,6.93318190507746e-05,2.430153342675923e-05,0.0001289808500060365
efektsemalt,15.808051398788717,7.010355914224859e-05,1.6201022284506153e-05,1.1429687631304159e-07
selgelt,15.793229134692858,7.065490353553481e-05,0.00022681431198308614,9.616071363362869e-05
mask,15.783498074619743,7.101923992612693e-05,8.100511142253076e-06,9.168831919567578e-05
pürgija,15.779530605557625,7.116832599441562e-05,3.2402044569012305e-05,1.748318885825414e-06
kahtlus,15.778221715639095,7.121757934046963e-05,0.00017821124512956766,6.652713184065204e-05
karjatalitaja,15.771781725079238,7.146041513496085e-05,1.6201022284506153e-05,1.1535518072334754e-07
tegelikult,15.771678371375529,7.146431912568992e-05,0.0007776490696562953,0.0005034989062471544
oblast,15.710829484785048,7.380042359749194e-05,7.290460028027768e-05,1.3476448360835847e-05
lõpetanud,15.700228305163794,7.421521169714291e-05,1.6201022284506153e-05,1.1747178954395941e-07
kerge,15.686782797726579,7.474466392620014e-05,5.6703577995771534e-05,0.0001883009288125051
õigustama,15.671516707744647,7.535041434356453e-05,0.0001377086894183023,4.3964081812929384e-05
laul,15.661725239443115,7.57415317953713e-05,4.860306685351846e-05,0.00017404133518804284
veebileht,15.65777026425993,7.59000906535972e-05,8.100511142253076e-06,9.112953446703424e-05
kahjurõõm,15.653124105150535,7.608678637052862e-05,2.430153342675923e-05,6.751982137751901e-07
sponsorleping,15.644010362252336,7.645434513018072e-05,2.430153342675923e-05,6.762565181854961e-07
paarkümmend,15.639277801189461,7.664591418282374e-05,0.00010530664484928998,2.7581529541393424e-05
lugema,15.613877471392705,7.768237429541602e-05,0.0005022316908196907,0.0007980969883351984
tsivilisatsioon,15.601910072492629,7.817557916067305e-05,7.290460028027768e-05,1.3576987279814912e-05
kindlustatud,15.595276368608669,7.845032566626499e-05,1.6201022284506153e-05,1.2064670277487724e-07
