SONAVORM,Votmesus,Fookus suhteline sagedus,Referents suhteline sagedus
väljendavad,1.7961340575814675,1.6201022284506153e-05,4.665005840628586e-06
tublisid,1.7948254905612426,1.6201022284506153e-05,4.66923905826981e-06
võimu,1.7939537714767821,0.00019441226741407383,5.606473444036751e-05
kõlada,1.7938448436167969,1.6201022284506153e-05,4.672413971500728e-06
tähtpäevade,1.7935181093744563,8.100511142253076e-06,2.336736137955517e-06
kolmandiku,1.7930825787927671,4.860306685351846e-05,1.4024650045374325e-05
tehnik,1.7928648627973505,8.100511142253076e-06,2.3377944423658228e-06
olematud,1.7928648627973505,8.100511142253076e-06,2.3377944423658228e-06
ühtset,1.7926471796523296,2.430153342675923e-05,7.014441631507774e-06
vastusega,1.7922119118738313,8.100511142253076e-06,2.3388527467761287e-06
abist,1.7915592563363993,8.100511142253076e-06,2.3399110511864347e-06
arusaamade,1.7915592563363993,8.100511142253076e-06,2.3399110511864347e-06
adekvaatset,1.7909068959179182,8.100511142253076e-06,2.3409693555967407e-06
repertuaaris,1.7909068959179182,8.100511142253076e-06,2.3409693555967407e-06
soovimatu,1.7902548303516135,8.100511142253076e-06,2.3420276600070466e-06
äravoolu,1.7902548303516135,8.100511142253076e-06,2.3420276600070466e-06
sõjavägi,1.7900375406394944,2.430153342675923e-05,7.027141284431446e-06
riigile,1.7899539763867622,0.00010530664484928998,3.045270940655344e-05
randvere,1.7899289080547591,1.6201022284506153e-05,4.6851136244244e-06
äärmisel,1.7886259546666798,1.6201022284506153e-05,4.689346842065623e-06
kakskümmend,1.788430613113218,4.050255571126538e-05,1.1724954561779516e-05
valimata,1.788300400103437,8.100511142253076e-06,2.3452025732379645e-06
demokraatliku,1.7881376503665742,3.2402044569012305e-05,9.381868597362164e-06
katma,1.7873241769641992,1.6201022284506153e-05,4.6935800597068465e-06
õuele,1.7873241769641992,1.6201022284506153e-05,4.6935800597068465e-06
valemit,1.7869989159909152,8.100511142253076e-06,2.3473191820585764e-06
kaalutletud,1.7869989159909152,8.100511142253076e-06,2.3473191820585764e-06
üritama,1.7863486139556137,8.100511142253076e-06,2.3483774864688824e-06
halduskohus,1.7856986049151566,8.100511142253076e-06,2.3494357908791884e-06
ülegi,1.7856986049151566,8.100511142253076e-06,2.3494357908791884e-06
paelub,1.7850488886056444,8.100511142253076e-06,2.3504940952894943e-06
raevu,1.7850488886056444,8.100511142253076e-06,2.3504940952894943e-06
ametnik,1.7848323815082336,4.860306685351846e-05,1.4105081180557576e-05
vahendavad,1.784399464763533,8.100511142253076e-06,2.3515523996998003e-06
näpus,1.784399464763533,8.100511142253076e-06,2.3515523996998003e-06
tooraine,1.783750333125635,3.2402044569012305e-05,9.410442816440425e-06
ringkäik,1.783750333125635,8.100511142253076e-06,2.3526107041101062e-06
ühesugused,1.783534020801834,2.430153342675923e-05,7.058890416740624e-06
uutel,1.7833177409062353,2.430153342675923e-05,7.05994872115093e-06
maanteelt,1.7831014934291178,8.100511142253076e-06,2.3536690085204118e-06
arvutiga,1.7825826316933007,4.050255571126538e-05,1.1772578260243283e-05
vabaduse,1.7822622514662263,0.0001377086894183023,4.0035655841873734e-05
vähesest,1.781804688810666,8.100511142253076e-06,2.3557856173410237e-06
bütsantsi,1.781804688810666,8.100511142253076e-06,2.3557856173410237e-06
tormab,1.781804688810666,8.100511142253076e-06,2.3557856173410237e-06
publikul,1.781804688810666,8.100511142253076e-06,2.3557856173410237e-06
eksameid,1.7811567233648355,8.100511142253076e-06,2.3568439217513297e-06
liitlasi,1.7805090488125934,8.100511142253076e-06,2.3579022261616356e-06
aknaid,1.7805090488125934,2.430153342675923e-05,7.073706678484907e-06
hitler,1.7805090488125934,2.430153342675923e-05,7.073706678484907e-06
keelustada,1.7798616648928727,8.100511142253076e-06,2.3589605305719416e-06
vene,1.779717841241982,0.0008748552033633323,0.00025479313660761705
indeksi,1.7795380818387208,1.6201022284506153e-05,4.7189793655541896e-06
edukamalt,1.779214571344958,8.100511142253076e-06,2.3600188349822476e-06
naasevad,1.779214571344958,8.100511142253076e-06,2.3600188349822476e-06
tõestanud,1.7786971053993499,4.050255571126538e-05,1.1804327392552461e-05
selgituste,1.7779212543234375,8.100511142253076e-06,2.3621354438028595e-06
imeliste,1.7779212543234375,8.100511142253076e-06,2.3621354438028595e-06
kahtlustuse,1.7779212543234375,8.100511142253076e-06,2.3621354438028595e-06
sidususe,1.7779212543234375,8.100511142253076e-06,2.3621354438028595e-06
rahulolevalt,1.7772750303301517,8.100511142253076e-06,2.3631937482131654e-06
patsientide,1.7772750303301517,5.6703577995771534e-05,1.6542356237492157e-05
keerukus,1.7766290956693103,8.100511142253076e-06,2.3642520526234714e-06
mõistagi,1.7761324195736248,0.00010530664484928998,3.0745859728208185e-05
kajastust,1.7759834500819451,8.100511142253076e-06,2.3653103570337774e-06
lähedus,1.7756607356099834,1.6201022284506153e-05,4.73167901847786e-06
toetamisele,1.7753380933094354,8.100511142253076e-06,2.3663686614440833e-06
sadamad,1.7753380933094354,8.100511142253076e-06,2.3663686614440833e-06
kangaste,1.7753380933094354,8.100511142253076e-06,2.3663686614440833e-06
valitsuses,1.7750155231480265,4.860306685351846e-05,1.4201386881895418e-05
yana,1.7734037533000275,1.6201022284506153e-05,4.7390871493500024e-06
õppeasutuse,1.7734037533000275,8.100511142253076e-06,2.3695435746750012e-06
mälust,1.7727595492076587,8.100511142253076e-06,2.370601879085307e-06
sophia,1.7721156326422318,8.100511142253076e-06,2.371660183495613e-06
tsensuuri,1.7714720033471982,8.100511142253076e-06,2.372718487905919e-06
osutatakse,1.7708286610663526,1.6201022284506153e-05,4.74755358463245e-06
tarandi,1.7708286610663526,8.100511142253076e-06,2.373776792316225e-06
rõhutanud,1.7708286610663526,1.6201022284506153e-05,4.74755358463245e-06
riigiti,1.7708286610663526,8.100511142253076e-06,2.373776792316225e-06
agenda,1.7701856055438325,8.100511142253076e-06,2.3748350967265306e-06
senised,1.7701856055438325,4.050255571126538e-05,1.1874175483632654e-05
tegelnud,1.7701856055438325,8.100511142253076e-06,2.3748350967265306e-06
olidki,1.7697570610461353,2.430153342675923e-05,7.1266218990002046e-06
heategevuseks,1.7695428365241161,8.100511142253076e-06,2.3758934011368366e-06
tegusid,1.769157312527463,4.050255571126538e-05,1.1882641918915102e-05
määramise,1.7690609476232741,3.2402044569012305e-05,9.506748517778265e-06
normaalsel,1.768900353752024,8.100511142253076e-06,2.3769517055471425e-06
saavadki,1.768900353752024,8.100511142253076e-06,2.3769517055471425e-06
omaaegse,1.768258156972718,8.100511142253076e-06,2.3780100099574485e-06
veidraid,1.768258156972718,8.100511142253076e-06,2.3780100099574485e-06
ajuti,1.767616245931699,8.100511142253076e-06,2.3790683143677544e-06
sotsialismi,1.767616245931699,8.100511142253076e-06,2.3790683143677544e-06
tegeliku,1.7674878979897177,4.050255571126538e-05,1.189639987624908e-05
rikkumiste,1.7671884638556548,2.430153342675923e-05,7.139321551923875e-06
koondatakse,1.7669746203748082,8.100511142253076e-06,2.3801266187780604e-06
pööramine,1.7669746203748082,8.100511142253076e-06,2.3801266187780604e-06
säilitatud,1.7656922246984696,8.100511142253076e-06,2.3822432275986723e-06
statistilise,1.7656922246984696,8.100511142253076e-06,2.3822432275986723e-06
levitamiseks,1.7656922246984696,8.100511142253076e-06,2.3822432275986723e-06
niikaugele,1.7656922246984696,8.100511142253076e-06,2.3822432275986723e-06
peletab,1.7656922246984696,8.100511142253076e-06,2.3822432275986723e-06
lähtuma,1.7656922246984696,1.6201022284506153e-05,4.764486455197345e-06
pimeduse,1.7654786028663048,2.430153342675923e-05,7.147787987206323e-06
kriisile,1.7650514540723954,8.100511142253076e-06,2.3833015320089783e-06
erilisem,1.7650514540723954,8.100511142253076e-06,2.3833015320089783e-06
paratamatu,1.764837927091929,2.430153342675923e-05,7.150962900437241e-06
väärtusliku,1.764731175451724,1.6201022284506153e-05,4.767661368428263e-06
traditsioonilised,1.764410967917197,2.430153342675923e-05,7.153079509257853e-06
eelistused,1.7640908314372663,1.6201022284506153e-05,4.769777977248874e-06
esta,1.763770765980404,8.100511142253076e-06,2.3854181408295902e-06
skp-st,1.763770765980404,8.100511142253076e-06,2.3854181408295902e-06
fotodele,1.763770765980404,8.100511142253076e-06,2.3854181408295902e-06
toetub,1.7633441224637982,2.430153342675923e-05,7.158371031309383e-06
lahutatud,1.763130848009882,1.6201022284506153e-05,4.772952890479792e-06
sektsioon,1.763130848009882,8.100511142253076e-06,2.386476445239896e-06
tõsiseltvõetav,1.763130848009882,8.100511142253076e-06,2.386476445239896e-06
ulatuslikult,1.763130848009882,8.100511142253076e-06,2.386476445239896e-06
toomine,1.7629176050797932,2.430153342675923e-05,7.1604876401299945e-06
seaduseelnõu,1.7624912137538316,1.6201022284506153e-05,4.775069499300404e-06
katsele,1.7624912137538316,8.100511142253076e-06,2.387534749650202e-06
pääste,1.7624912137538316,8.100511142253076e-06,2.387534749650202e-06
järjekorrad,1.761851862960789,1.6201022284506153e-05,4.777186108121016e-06
riigikantselei,1.761851862960789,1.6201022284506153e-05,4.777186108121016e-06
õigusest,1.7615322937844047,1.6201022284506153e-05,4.778244412531322e-06
lubades,1.7615322937844047,1.6201022284506153e-05,4.778244412531322e-06
väljasõidu,1.760574010759541,8.100511142253076e-06,2.39070966288112e-06
kõnekas,1.760574010759541,8.100511142253076e-06,2.39070966288112e-06
kaugeks,1.760574010759541,8.100511142253076e-06,2.39070966288112e-06
lahutust,1.760574010759541,8.100511142253076e-06,2.39070966288112e-06
langetamise,1.760574010759541,8.100511142253076e-06,2.39070966288112e-06
kardina,1.759935508850075,8.100511142253076e-06,2.391767967291426e-06
institutsioonid,1.759935508850075,2.430153342675923e-05,7.175303901874277e-06
tehtut,1.759935508850075,8.100511142253076e-06,2.391767967291426e-06
toetamise,1.7594568177963368,3.2402044569012305e-05,9.570246782396621e-06
lastevanematele,1.759297289401096,8.100511142253076e-06,2.392826271701732e-06
uuriva,1.759297289401096,8.100511142253076e-06,2.392826271701732e-06
alateadlikult,1.7586593521628047,1.6201022284506153e-05,4.787769152224076e-06
loomult,1.7586593521628047,1.6201022284506153e-05,4.787769152224076e-06
märganud,1.7583115052555405,8.910562256478383e-05,2.6339080163694252e-05
peasekretär,1.7581810842847667,3.2402044569012305e-05,9.578713217679069e-06
võidame,1.758021696885733,8.100511142253076e-06,2.3949428805223435e-06
kõikjale,1.7578092077416871,2.430153342675923e-05,7.185886945977337e-06
teenistusse,1.7577029749047859,1.6201022284506153e-05,4.790944065454993e-06
elavat,1.7575967498897622,2.430153342675923e-05,7.186945250387643e-06
kuritegusid,1.7570657421025135,1.6201022284506153e-05,4.793060674275605e-06
filmifestival,1.7567472312190278,8.100511142253076e-06,2.3970594893429554e-06
hispaanlased,1.7567472312190278,8.100511142253076e-06,2.3970594893429554e-06
terves,1.7567472312190278,4.050255571126538e-05,1.1985297446714777e-05
sõnadest,1.7565349296895607,2.430153342675923e-05,7.1922367724391725e-06
üheksast,1.756428790639236,1.6201022284506153e-05,4.795177283096217e-06
gaasi,1.756428790639236,8.100511142253076e-05,2.3975886415481086e-05
suurtele,1.7559830918786585,4.050255571126538e-05,1.1991647273176614e-05
kolleegiga,1.7554738904118394,8.100511142253076e-06,2.3991760981635673e-06
käekott,1.7554738904118394,8.100511142253076e-06,2.3991760981635673e-06
läänemerel,1.7554738904118394,8.100511142253076e-06,2.3991760981635673e-06
nõudmiste,1.7554738904118394,8.100511142253076e-06,2.3991760981635673e-06
hüpet,1.7554738904118394,8.100511142253076e-06,2.3991760981635673e-06
meedikute,1.7554738904118394,8.100511142253076e-06,2.3991760981635673e-06
florida,1.7551557307367402,1.6201022284506153e-05,4.799410500737441e-06
koondamise,1.7548376412103963,8.100511142253076e-06,2.4002344025738733e-06
rahakotist,1.7548376412103963,8.100511142253076e-06,2.4002344025738733e-06
bussipeatuses,1.7542016724802878,8.100511142253076e-06,2.4012927069841792e-06
asjaosaliste,1.7542016724802878,8.100511142253076e-06,2.4012927069841792e-06
tipuks,1.7542016724802878,8.100511142253076e-06,2.4012927069841792e-06
stabiilsem,1.7535659839743478,8.100511142253076e-06,2.402351011394485e-06
stabiilsena,1.7529305754457374,8.100511142253076e-06,2.403409315804791e-06
võtetega,1.7529305754457374,8.100511142253076e-06,2.403409315804791e-06
kõnni,1.7529305754457374,8.100511142253076e-06,2.403409315804791e-06
viiel,1.7526129760958824,3.2402044569012305e-05,9.615753872039777e-06
kalleid,1.7526129760958824,1.6201022284506153e-05,4.807876936019889e-06
majanduslik,1.752401282032276,4.860306685351846e-05,1.4425747416880277e-05
smithi,1.7522954466479432,8.100511142253076e-06,2.404467620215097e-06
tsaari,1.7522954466479432,8.100511142253076e-06,2.404467620215097e-06
monument,1.7522954466479432,1.6201022284506153e-05,4.808935240430194e-06
autoreid,1.7519779870711556,1.6201022284506153e-05,4.809993544840501e-06
jose,1.7519779870711556,1.6201022284506153e-05,4.809993544840501e-06
leviv,1.7516605973347774,8.100511142253076e-06,2.405525924625403e-06
paiga,1.7513432774080857,1.6201022284506153e-05,4.812110153661112e-06
juur,1.7510260272603773,1.6201022284506153e-05,4.813168458071418e-06
lipulaev,1.7510260272603773,8.100511142253076e-06,2.406584229035709e-06
libedad,1.7510260272603773,8.100511142253076e-06,2.406584229035709e-06
nõrkust,1.7503917361792043,8.100511142253076e-06,2.407642533446015e-06
päriselu,1.7503917361792043,8.100511142253076e-06,2.407642533446015e-06
kajastamist,1.7503917361792043,8.100511142253076e-06,2.407642533446015e-06
laienemist,1.7497577238460433,8.100511142253076e-06,2.408700837856321e-06
väljastanud,1.7497577238460433,8.100511142253076e-06,2.408700837856321e-06
muutuseid,1.7491239900160025,8.100511142253076e-06,2.409759142266627e-06
vinci,1.7491239900160025,8.100511142253076e-06,2.409759142266627e-06
ilmekalt,1.748807227463212,1.6201022284506153e-05,4.820576588943559e-06
subjektiivne,1.748807227463212,1.6201022284506153e-05,4.820576588943559e-06
karmide,1.7484905344445134,8.100511142253076e-06,2.410817446676933e-06
ambitsioonid,1.747857356887328,8.100511142253076e-06,2.411875751087239e-06
puudumist,1.7474353928477924,2.430153342675923e-05,7.237743862082328e-06
pingutab,1.747224457100521,8.100511142253076e-06,2.412934055497545e-06
kõneldakse,1.747224457100521,8.100511142253076e-06,2.412934055497545e-06
põline,1.7465918348404876,8.100511142253076e-06,2.4139923599078508e-06
erakorraliste,1.7465918348404876,8.100511142253076e-06,2.4139923599078508e-06
menetlus,1.7459594898639432,3.2402044569012305e-05,9.660202657272627e-06
hirmul,1.7459594898639432,1.6201022284506153e-05,4.8301013286363135e-06
konkurssidel,1.7459594898639432,8.100511142253076e-06,2.4150506643181567e-06
vanaproua,1.7459594898639432,8.100511142253076e-06,2.4150506643181567e-06
oletame,1.7453274219279236,2.430153342675923e-05,7.248326906185387e-06
vaidluses,1.7453274219279236,8.100511142253076e-06,2.4161089687284623e-06
hallide,1.7453274219279236,8.100511142253076e-06,2.4161089687284623e-06
teadete,1.745011491774271,1.6201022284506153e-05,4.833276241867231e-06
igakülgset,1.7446956307897825,8.100511142253076e-06,2.4171672731387682e-06
mõjuva,1.7446956307897825,8.100511142253076e-06,2.4171672731387682e-06
seame,1.7446956307897825,8.100511142253076e-06,2.4171672731387682e-06
kassas,1.7440641162071935,1.6201022284506153e-05,4.836451155098148e-06
paiknemine,1.7440641162071935,8.100511142253076e-06,2.418225577549074e-06
jätkuvat,1.7437484625485902,1.6201022284506153e-05,4.837509459508455e-06
kunstihoone,1.7428019157409524,8.100511142253076e-06,2.420342186369686e-06
väärikuse,1.7421712293742357,8.100511142253076e-06,2.421400490779992e-06
ravile,1.7421712293742357,2.430153342675923e-05,7.264201472339976e-06
riietest,1.7421712293742357,8.100511142253076e-06,2.421400490779992e-06
vaadeldakse,1.7418559895519636,1.6201022284506153e-05,4.8438592859702906e-06
unustasid,1.7415408185969385,8.100511142253076e-06,2.422458795190298e-06
nool,1.7415408185969385,1.6201022284506153e-05,4.844917590380596e-06
nähtamatuks,1.7415408185969385,8.100511142253076e-06,2.422458795190298e-06
veendumust,1.7415408185969385,8.100511142253076e-06,2.422458795190298e-06
plastist,1.7407006991724763,2.430153342675923e-05,7.271609603212118e-06
kasvatavad,1.7405957186346175,1.6201022284506153e-05,4.848092503611514e-06
mälestustes,1.74028082284795,8.100511142253076e-06,2.42457540401091e-06
isendeid,1.74028082284795,8.100511142253076e-06,2.42457540401091e-06
sotsiaalministeeriumi,1.7398086080030093,3.2402044569012305e-05,9.701476529274557e-06
vaieldamatult,1.7396512373957203,3.2402044569012305e-05,9.702534833684864e-06
taheta,1.7394414366186632,2.430153342675923e-05,7.277959429673954e-06
tungi,1.7383928901368002,8.100511142253076e-06,2.427750317241828e-06
kenam,1.7377641278514548,8.100511142253076e-06,2.428808621652134e-06
ajastu,1.7376942822877468,7.290460028027768e-05,2.186033589927951e-05
tehast,1.7371356394769375,8.100511142253076e-06,2.4298669260624398e-06
viitsivad,1.7365074247747012,8.100511142253076e-06,2.4309252304727457e-06
kaldun,1.7365074247747012,1.6201022284506153e-05,4.8618504609454915e-06
päevakorral,1.7365074247747012,8.100511142253076e-06,2.4309252304727457e-06
eestlasel,1.7358794835065119,8.100511142253076e-06,2.4319835348830517e-06
tulumaksu,1.7357748531956356,4.860306685351846e-05,1.4592959513708615e-05
toetusi,1.7354087068533253,3.2402044569012305e-05,9.731109052763124e-06
merkeli,1.7352518154344452,1.6201022284506153e-05,4.866083678586715e-06
xvii,1.7352518154344452,8.100511142253076e-06,2.4330418392933577e-06
reaalsest,1.7346244203208876,8.100511142253076e-06,2.4341001437036636e-06
asendub,1.7346244203208876,8.100511142253076e-06,2.4341001437036636e-06
ilmestavad,1.7346244203208876,8.100511142253076e-06,2.4341001437036636e-06
lähiaastatel,1.7344153492327905,2.430153342675923e-05,7.3033587355212964e-06
kliinilise,1.7343108250493802,1.6201022284506153e-05,4.869258591817633e-06
akti,1.7343108250493802,1.6201022284506153e-05,4.869258591817633e-06
põgenevad,1.7339972979285354,8.100511142253076e-06,2.4351584481139696e-06
kaardistada,1.7339972979285354,1.6201022284506153e-05,4.870316896227939e-06
programmidega,1.7333704480203944,8.100511142253076e-06,2.4362167525242756e-06
paet,1.7333704480203944,1.6201022284506153e-05,4.872433505048551e-06
kirst,1.7333704480203944,8.100511142253076e-06,2.4362167525242756e-06
tegelastele,1.7327438703597797,8.100511142253076e-06,2.437275056934581e-06
suutmatus,1.7327438703597797,8.100511142253076e-06,2.437275056934581e-06
vajalikuga,1.7327438703597797,8.100511142253076e-06,2.437275056934581e-06
elukeskkonna,1.7323263030512526,2.430153342675923e-05,7.313941779624356e-06
järgne,1.7321175647103129,1.6201022284506153e-05,4.876666722689774e-06
paikade,1.7321175647103129,8.100511142253076e-06,2.438333361344887e-06
puudutavate,1.7319088565666014,2.430153342675923e-05,7.316058388444968e-06
autojuhtide,1.731491530835925,8.100511142253076e-06,2.439391665755193e-06
konkreetsetest,1.731491530835925,8.100511142253076e-06,2.439391665755193e-06
tuuleenergia,1.7308657685008533,8.100511142253076e-06,2.440449970165499e-06
fair,1.7308657685008533,8.100511142253076e-06,2.440449970165499e-06
täpsemaks,1.7308657685008533,8.100511142253076e-06,2.440449970165499e-06
meelel,1.730657241357195,2.430153342675923e-05,7.322408214906803e-06
kohev,1.7302402774696426,8.100511142253076e-06,2.441508274575805e-06
kalast,1.7302402774696426,8.100511142253076e-06,2.441508274575805e-06
peksma,1.7302402774696426,8.100511142253076e-06,2.441508274575805e-06
spekuleerida,1.7296150575071427,8.100511142253076e-06,2.442566578986111e-06
emal,1.7296150575071427,3.2402044569012305e-05,9.770266315944444e-06
sättinud,1.7296150575071427,8.100511142253076e-06,2.442566578986111e-06
haavatav,1.7296150575071427,8.100511142253076e-06,2.442566578986111e-06
analüüsis,1.7296150575071425,2.430153342675923e-05,7.327699736958333e-06
menetluses,1.7296150575071425,2.430153342675923e-05,7.327699736958333e-06
relvajõudude,1.7293025491032588,1.6201022284506153e-05,4.886191462382528e-06
lahenda,1.72899010837851,1.6201022284506153e-05,4.887249766792834e-06
seemnetest,1.72899010837851,8.100511142253076e-06,2.443624883396417e-06
mustalt,1.72899010837851,8.100511142253076e-06,2.443624883396417e-06
vanale,1.7287818521470564,2.430153342675923e-05,7.331932954599557e-06
ülikoolid,1.7286777353035883,1.6201022284506153e-05,4.88830807120314e-06
keskenduma,1.7281572637654605,2.430153342675923e-05,7.3351078678304744e-06
moto,1.7279491277136119,2.430153342675923e-05,7.336166172240781e-06
rahas,1.7279491277136119,2.430153342675923e-05,7.336166172240781e-06
eeldas,1.7277410216849942,8.100511142253076e-06,2.4457414922170288e-06
äkiline,1.7277410216849942,8.100511142253076e-06,2.4457414922170288e-06
vastastikku,1.7277410216849942,2.430153342675923e-05,7.337224476651086e-06
kasvasin,1.7277410216849942,8.100511142253076e-06,2.4457414922170288e-06
maaga,1.7271168836519464,1.6201022284506153e-05,4.8935995932546695e-06
püüti,1.7267009415873993,2.430153342675923e-05,7.342515998702616e-06
põhimõtet,1.7266177675629382,4.050255571126538e-05,1.2238232200777898e-05
müüdava,1.7264930155164346,8.100511142253076e-06,2.4478581010376407e-06
ootus,1.7262851194081583,2.430153342675923e-05,7.344632607523228e-06
hambaravi,1.7261811825873294,1.6201022284506153e-05,4.896774506485587e-06
hilisemat,1.7258694170451352,8.100511142253076e-06,2.4489164054479467e-06
mõeldakse,1.7258694170451352,3.2402044569012305e-05,9.795665621791787e-06
uuringutes,1.7252460880050262,1.6201022284506153e-05,4.899949419716505e-06
mõistes,1.7247008959297487,6.480408913802461e-05,1.9607205809738162e-05
teoreetilisi,1.7246230281633887,8.100511142253076e-06,2.4510330142685586e-06
mateeria,1.7246230281633887,8.100511142253076e-06,2.4510330142685586e-06
laias,1.7245340415764128,5.6703577995771534e-05,1.7158289404290216e-05
samba,1.724207804375549,4.860306685351846e-05,1.4710431303252575e-05
tunnuse,1.7240002372878034,8.100511142253076e-06,2.4520913186788646e-06
kättesaamine,1.7240002372878034,8.100511142253076e-06,2.4520913186788646e-06
häälekalt,1.7233777151461531,8.100511142253076e-06,2.4531496230891705e-06
põhiselt,1.7233777151461531,8.100511142253076e-06,2.4531496230891705e-06
õiguskantsleri,1.7227554615066214,1.6201022284506153e-05,4.908415854998953e-06
museum,1.7221334761376905,8.100511142253076e-06,2.4552662319097824e-06
ohuga,1.7221334761376905,8.100511142253076e-06,2.4552662319097824e-06
tasumist,1.7218225839824335,1.6201022284506153e-05,4.9115907682298704e-06
yorgi,1.7212631468756152,4.050255571126538e-05,1.2283739290421052e-05
looks,1.7212010005859635,1.6201022284506153e-05,4.913707377050482e-06
teemana,1.7208903092870584,8.100511142253076e-06,2.4573828407303944e-06
tugevuseks,1.7208903092870584,8.100511142253076e-06,2.4573828407303944e-06
vahetuvad,1.7208903092870584,8.100511142253076e-06,2.4573828407303944e-06
toetati,1.7208903092870584,8.100511142253076e-06,2.4573828407303944e-06
lähtuva,1.7208903092870584,8.100511142253076e-06,2.4573828407303944e-06
mõistust,1.7208903092870584,3.2402044569012305e-05,9.829531362921577e-06
kärpida,1.72057968488261,1.6201022284506153e-05,4.915823985871094e-06
meenutusi,1.7202691273438178,8.100511142253076e-06,2.4584411451407e-06
toidule,1.720062126117996,2.430153342675923e-05,7.3763817398324065e-06
allveelaeva,1.7196482127480965,8.100511142253076e-06,2.459499449551006e-06
traagiline,1.719337855633661,1.6201022284506153e-05,4.920057203512318e-06
teenistujate,1.718407184679407,8.100511142253076e-06,2.461616058371618e-06
soovitustega,1.718407184679407,8.100511142253076e-06,2.461616058371618e-06
kohalikelt,1.7177870707472767,8.100511142253076e-06,2.4626743627819238e-06
pimedust,1.7177870707472767,8.100511142253076e-06,2.4626743627819238e-06
itk,1.7177870707472767,8.100511142253076e-06,2.4626743627819238e-06
ärev,1.7171672232443413,8.100511142253076e-06,2.4637326671922297e-06
rahuldanud,1.7171672232443413,8.100511142253076e-06,2.4637326671922297e-06
ettekannete,1.7171672232443413,8.100511142253076e-06,2.4637326671922297e-06
direktoriks,1.7165476419417591,8.100511142253076e-06,2.4647909716025357e-06
marsil,1.7165476419417591,8.100511142253076e-06,2.4647909716025357e-06
suhtelise,1.7165476419417591,8.100511142253076e-06,2.4647909716025357e-06
tajusin,1.7165476419417591,8.100511142253076e-06,2.4647909716025357e-06
objektiivselt,1.7165476419417591,1.6201022284506153e-05,4.929581943205071e-06
žanr,1.7165476419417591,8.100511142253076e-06,2.4647909716025357e-06
sedalaadi,1.7162379510441677,1.6201022284506153e-05,4.930640247615378e-06
otsustavad,1.7159283266109826,4.050255571126538e-05,1.2329246380064208e-05
rehabilitatsiooni,1.7159283266109826,8.100511142253076e-06,2.4658492760128416e-06
peegeldab,1.715773539309628,3.2402044569012305e-05,9.864455408461673e-06
liivimaal,1.715309277023759,8.100511142253076e-06,2.4669075804231476e-06
vastupidine,1.715309277023759,3.2402044569012305e-05,9.86763032169259e-06
täidame,1.715309277023759,8.100511142253076e-06,2.4669075804231476e-06
desinfitseerida,1.7146904929521287,8.100511142253076e-06,2.4679658848334536e-06
maksumusega,1.7146904929521287,8.100511142253076e-06,2.4679658848334536e-06
diagnoos,1.7140719741684258,1.6201022284506153e-05,4.938048378487519e-06
olud,1.71386586015409,2.430153342675923e-05,7.4081308721415846e-06
kunstilise,1.713453720445277,1.6201022284506153e-05,4.940164987308131e-06
õppekavad,1.713453720445277,8.100511142253076e-06,2.4700824936540655e-06
lähikonnas,1.713453720445277,8.100511142253076e-06,2.4700824936540655e-06
avalikke,1.7130416984402235,2.430153342675923e-05,7.412364089782808e-06
esitaks,1.712835731555601,8.100511142253076e-06,2.4711407980643715e-06
teostanud,1.712835731555601,8.100511142253076e-06,2.4711407980643715e-06
kirjeldamine,1.712835731555601,8.100511142253076e-06,2.4711407980643715e-06
pinnalt,1.7126297940717183,2.430153342675923e-05,7.41448069860342e-06
vapper,1.7119092442878254,1.6201022284506153e-05,4.94545650935966e-06
maksmiseks,1.7119092442878254,1.6201022284506153e-05,4.94545650935966e-06
ridadest,1.7116005473697997,8.100511142253076e-06,2.4732574068849834e-06
sotsiaalfondi,1.7116005473697997,8.100511142253076e-06,2.4732574068849834e-06
kirjutised,1.7116005473697997,8.100511142253076e-06,2.4732574068849834e-06
strateegilisi,1.7109833516209687,8.100511142253076e-06,2.4743157112952893e-06
käekirja,1.7109833516209687,8.100511142253076e-06,2.4743157112952893e-06
uuritud,1.7107776783665198,4.860306685351846e-05,1.4848010876592347e-05
ohust,1.7103664198001973,8.100511142253076e-06,2.4753740157055953e-06
vasakpoolsed,1.7103664198001973,8.100511142253076e-06,2.4753740157055953e-06
headest,1.7103664198001973,1.6201022284506153e-05,4.950748031411191e-06
piirideta,1.7103664198001973,8.100511142253076e-06,2.4753740157055953e-06
märgati,1.7103664198001973,8.100511142253076e-06,2.4753740157055953e-06
kurb,1.7101197209211954,0.00016201022284506153,4.951594674939435e-05
domineeriv,1.7091333470406123,8.100511142253076e-06,2.4774906245262072e-06
kajastuvad,1.7091333470406123,8.100511142253076e-06,2.4774906245262072e-06
liitmine,1.7079013272894898,8.100511142253076e-06,2.4796072333468187e-06
loomsete,1.7079013272894898,8.100511142253076e-06,2.4796072333468187e-06
vladimir,1.7076447888815571,9.720613370703692e-05,2.9760578322213357e-05
tulumaks,1.7075934866736007,1.6201022284506153e-05,4.960272771103944e-06
ehitis,1.707080564905874,2.430153342675923e-05,7.443054917681681e-06
varasemaga,1.706362780656644,1.6201022284506153e-05,4.964505988745168e-06
kinnistunud,1.7060552681241168,8.100511142253076e-06,2.4827821465777366e-06
vastusest,1.7060552681241168,8.100511142253076e-06,2.4827821465777366e-06
